Player,ID,Team
James Harden,hardeja01,HOU
Stephen Curry,curryst01,GSW
Kevin Durant,duranke01,OKC
LeBron James,jamesle01,CLE
Damian Lillard,lillada01,POR
Russell Westbrook,westbru01,OKC
Paul George,georgpa01,IND
DeMar DeRozan,derozde01,TOR
Isaiah Thomas,thomais02,BOS
Klay Thompson,thompkl01,GSW
DeMarcus Cousins,couside01,SAC
Kemba Walker,walkeke02,CHO
Andrew Wiggins,wiggian01,MIN
CJ McCollum,mccolcj01,POR
Kyle Lowry,lowryky01,TOR
Gordon Hayward,haywago01,UTA
Carmelo Anthony,anthoca01,NYK
John Wall,walljo01,WAS
Kawhi Leonard,leonaka01,SAS
Karl-Anthony Towns,townska01,MIN
Brook Lopez,lopezbr01,BRK
Reggie Jackson,jacksre01,DET
Anthony Davis,davisan02,NOP
Chris Paul,paulch01,LAC
Khris Middleton,middlkh01,MIL
Dwyane Wade,wadedw01,MIA
Jimmy Butler,butleji01,CHI
Paul Millsap,millspa01,ATL
Dirk Nowitzki,nowitdi01,DAL
Giannis Antetokounmpo,antetgi01,MIL
LaMarcus Aldridge,aldrila01,SAS
Andre Drummond,drumman01,DET
Al Horford,horfoal01,ATL
Jeff Teague,teaguje01,ATL
Kevin Love,loveke01,CLE
JJ Redick,redicjj01,LAC
Jordan Clarkson,clarkjo01,LAL
Evan Fournier,fournev01,ORL
Greg Monroe,monrogr01,MIL
Rudy Gay,gayru01,SAC
Pau Gasol,gasolpa01,CHI
Nikola VuÄeviÄ,vucevni01,ORL
Will Barton,bartowi01,DEN
Kobe Bryant,bryanko01,LAL
Avery Bradley,bradlav01,BOS
Victor Oladipo,oladivi01,ORL
Zach LaVine,lavinza01,MIN
Rodney Hood,hoodro01,UTA
Draymond Green,greendr01,GSW
Marcus Morris,morrima03,DET
Ryan Anderson,anderry01,NOP
Monta Ellis,ellismo01,IND
Jamal Crawford,crawfja01,LAC
Tobias Harris,harrito02,2TM
Tobias Harris,harrito02,ORL
Tobias Harris,harrito02,DET
Kentavious Caldwell-Pope,caldwke01,DET
Thaddeus Young,youngth01,BRK
Jrue Holiday,holidjr01,NOP
Derrick Rose,rosede01,CHI
Jabari Parker,parkeja01,MIL
D'Angelo Russell,russeda01,LAL
Devin Booker,bookede01,PHO
Nicolas Batum,batumni01,CHO
Kyrie Irving,irvinky01,CLE
Zach Randolph,randoza01,MEM
Hassan Whiteside,whiteha01,MIA
Jae Crowder,crowdja01,BOS
Enes Freedom,kanteen01,OKC
Danilo Gallinari,gallida01,DEN
Darren Collison,collida01,SAC
Kristaps PorziÅÄ£is,porzikr01,NYK
Lou Williams,willilo02,LAL
Trevor Ariza,arizatr01,HOU
Goran DragiÄ,dragigo01,MIA
Brandon Knight,knighbr03,PHO
Derrick Favors,favorde01,UTA
Marcin Gortat,gortama01,WAS
Chris Bosh,boshch01,MIA
Joe Johnson,johnsjo02,2TM
Joe Johnson,johnsjo02,BRK
Joe Johnson,johnsjo02,MIA
Serge Ibaka,ibakase01,OKC
DeAndre Jordan,jordade01,LAC
Wesley Matthews,matthwe02,DAL
Dwight Howard,howardw01,HOU
Ish Smith,smithis01,2TM
Ish Smith,smithis01,NOP
Ish Smith,smithis01,PHI
Mirza TeletoviÄ,teletmi01,PHO
Bradley Beal,bealbr01,WAS
J.R. Smith,smithjr01,CLE
Marvin Williams,willima02,CHO
Jeff Green,greenje02,2TM
Jeff Green,greenje02,MEM
Jeff Green,greenje02,LAC
Gary Harris,harriga01,DEN
Jahlil Okafor,okafoja01,PHI
Julius Randle,randlju01,LAL
Deron Williams,willide01,DAL
Jeremy Lin,linje01,CHO
Luol Deng,denglu01,MIA
Arron Afflalo,afflaar01,NYK
George Hill,hillge01,IND
Bojan BogdanoviÄ,bogdabo02,BRK
Dennis SchrÃ¶der,schrode01,ATL
Kent Bazemore,bazemke01,ATL
Emmanuel Mudiay,mudiaem01,DEN
Otto Porter Jr.,porteot01,WAS
Shabazz Muhammad,muhamsh01,MIN
Marc Gasol,gasolma01,MEM
Rajon Rondo,rondora01,SAC
Robert Covington,covinro01,PHI
Mike Conley,conlemi01,MEM
Tony Parker,parketo01,SAS
Evan Turner,turneev01,BOS
Isaiah Canaan,canaais01,PHI
Robin Lopez,lopezro01,NYK
Al-Farouq Aminu,aminual01,POR
Chandler Parsons,parsoch01,DAL
Kenneth Faried,farieke01,DEN
Jared Sullinger,sullija01,BOS
Allen Crabbe,crabbal01,POR
Gorgui Dieng,dienggo01,MIN
Omri Casspi,casspom01,SAC
Ramon Sessions,sessira01,WAS
J.J. Barea,bareajo01,DAL
Nikola JokiÄ,jokicni01,DEN
Elfrid Payton,paytoel01,ORL
Nikola MirotiÄ,mirotni01,CHI
Harrison Barnes,barneha02,GSW
Jonas ValanÄiÅ«nas,valanjo01,TOR
Ersan Ä°lyasova,ilyaser01,2TM
Ersan Ä°lyasova,ilyaser01,DET
Ersan Ä°lyasova,ilyaser01,ORL
Ricky Rubio,rubiori01,MIN
Markieff Morris,morrima02,2TM
Markieff Morris,morrima02,PHO
Markieff Morris,morrima02,WAS
Doug McDermott,mcderdo01,CHI
Raymond Felton,feltora01,DAL
Dion Waiters,waitedi01,OKC
Courtney Lee,leeco01,2TM
Courtney Lee,leeco01,MEM
Courtney Lee,leeco01,CHO
Matt Barnes,barnema02,MEM
Hollis Thompson,thompho01,PHI
C.J. Miles,milescj01,IND
Jerami Grant,grantje01,PHI
Blake Griffin,griffbl01,LAC
Mason Plumlee,plumlma01,POR
Nerlens Noel,noelne01,PHI
Derrick Williams,willide02,NYK
Kyle Korver,korveky01,ATL
Terrence Ross,rosste01,TOR
Aaron Gordon,gordoaa01,ORL
Alex Len,lenal01,PHO
Patrick Beverley,beverpa01,HOU
Marco Belinelli,belinma01,SAC
Patty Mills,millspa02,SAS
Kelly Olynyk,olynyke01,BOS
Eric Gordon,gordoer01,NOP
Trey Burke,burketr01,UTA
Cory Joseph,josepco01,TOR
Luis Scola,scolalu01,TOR
Ian Mahinmi,mahinia01,IND
P.J. Tucker,tuckepj01,PHO
Zaza Pachulia,pachuza01,DAL
Jordan Hill,hilljo01,IND
Tristan Thompson,thomptr01,CLE
Jared Dudley,dudleja01,WAS
Cody Zeller,zelleco01,CHO
Steven Adams,adamsst01,OKC
Eric Bledsoe,bledser01,PHO
Mario Chalmers,chalmma01,2TM
Mario Chalmers,chalmma01,MIA
Mario Chalmers,chalmma01,MEM
Taj Gibson,gibsota01,CHI
Langston Galloway,gallola01,NYK
Gerald Henderson,hendege02,POR
Michael Carter-Williams,cartemi01,MIL
Myles Turner,turnemy01,IND
Nik Stauskas,stausni01,PHI
Gerald Green,greenge01,MIA
Frank Kaminsky,kaminfr01,CHO
Stanley Johnson,johnsst04,DET
Austin Rivers,riverau01,LAC
Corey Brewer,breweco01,HOU
Marcus Thornton,thornma01,2TM
Marcus Thornton,thornma01,HOU
Marcus Thornton,thornma01,WAS
Wayne Ellington,ellinwa01,BRK
Garrett Temple,templga01,WAS
Jeremy Lamb,lambje01,CHO
JaMychal Green,greenja01,MEM
Amir Johnson,johnsam01,BOS
Lance Stephenson,stephla01,2TM
Lance Stephenson,stephla01,LAC
Lance Stephenson,stephla01,MEM
Danny Green,greenda02,SAS
Matthew Dellavedova,dellama01,CLE
Jon Leuer,leuerjo01,PHO
Shane Larkin,larkish01,BRK
Al Jefferson,jeffeal01,CHO
Marcus Smart,smartma01,BOS
Rudy Gobert,goberru01,UTA
Manu GinÃ³bili,ginobma01,SAS
David West,westda01,SAS
Wesley Johnson,johnswe01,LAC
Jason Smith,smithja02,ORL
JosÃ© CalderÃ³n,caldejo01,NYK
Patrick Patterson,pattepa01,TOR
Clint Capela,capelca01,HOU
Jerryd Bayless,bayleje01,MIL
Tony Allen,allento01,MEM
Toney Douglas,douglto01,NOP
Ben McLemore,mclembe01,SAC
Kosta Koufos,koufoko01,SAC
Darrell Arthur,arthuda01,DEN
Ed Davis,davised01,POR
NenÃª,hilarne01,WAS
Tim Duncan,duncati01,SAS
Rodney Stuckey,stuckro01,IND
T.J. Warren,warretj01,PHO
Aron Baynes,baynear01,DET
Kevin Martin,martike02,2TM
Kevin Martin,martike02,MIN
Kevin Martin,martike02,SAS
Marreese Speights,speigma01,GSW
Meyers Leonard,leoname01,POR
Archie Goodwin,goodwar01,PHO
Justise Winslow,winslju01,MIA
Maurice Harkless,harklma01,POR
T.J. McConnell,mccontj01,PHI
Aaron Brooks,brookaa01,CHI
Shaun Livingston,livinsh01,GSW
Trey Lyles,lylestr01,UTA
Devin Harris,harride01,DAL
Boris Diaw,diawbo01,SAS
Dante Cunningham,cunnida01,NOP
Lance Thomas,thomala01,NYK
Roy Hibbert,hibbero01,LAL
Thabo Sefolosha,sefolth01,ATL
Mario Hezonja,hezonma01,ORL
Norris Cole,coleno01,NOP
Raul Neto,netora01,UTA
Timofey Mozgov,mozgoti01,CLE
Randy Foye,foyera01,2TM
Randy Foye,foyera01,DEN
Randy Foye,foyera01,OKC
Brandon Bass,bassbr01,LAL
Tyson Chandler,chandty01,PHO
D.J. Augustin,augusdj01,2TM
D.J. Augustin,augusdj01,OKC
D.J. Augustin,augusdj01,DEN
Joffrey Lauvergne,lauvejo01,DEN
Mike Scott,scottmi01,ATL
Trevor Booker,booketr01,UTA
Willie Cauley-Stein,caulewi01,SAC
Andre Iguodala,iguodan01,GSW
Bismack Biyombo,biyombi01,TOR
Shelvin Mack,macksh01,2TM
Shelvin Mack,macksh01,ATL
Shelvin Mack,macksh01,UTA
E'Twaun Moore,mooreet01,CHI
Bobby Portis,portibo01,CHI
Terrence Jones,joneste01,HOU
Leandro Barbosa,barbole01,GSW
Lavoy Allen,allenla01,IND
David Lee,leeda02,2TM
David Lee,leeda02,BOS
