Player,ID,Team
LeBron James,jamesle01,CLE
James Harden,hardeja01,HOU
Anthony Davis,davisan02,NOP
Russell Westbrook,westbru01,OKC
Giannis Antetokounmpo,antetgi01,MIL
Damian Lillard,lillada01,POR
Bradley Beal,bealbr01,WAS
DeMar DeRozan,derozde01,TOR
Kevin Durant,duranke01,GSW
Lou Williams,willilo02,LAC
Kemba Walker,walkeke02,CHO
Karl-Anthony Towns,townska01,MIN
LaMarcus Aldridge,aldrila01,SAS
Victor Oladipo,oladivi01,IND
Paul George,georgpa01,OKC
CJ McCollum,mccolcj01,POR
Khris Middleton,middlkh01,MIL
Donovan Mitchell,mitchdo01,UTA
Jrue Holiday,holidjr01,NOP
Tobias Harris,harrito02,2TM
Tobias Harris,harrito02,DET
Tobias Harris,harrito02,LAC
Kyrie Irving,irvinky01,BOS
Klay Thompson,thompkl01,GSW
Harrison Barnes,barneha02,DAL
Andrew Wiggins,wiggian01,MIN
Joel Embiid,embiijo01,PHI
Nikola JokiÄ,jokicni01,DEN
Jamal Murray,murraja01,DEN
Dwight Howard,howardw01,CHO
Devin Booker,bookede01,PHO
Stephen Curry,curryst01,GSW
Julius Randle,randlju01,LAL
Eric Bledsoe,bledser01,2TM
Eric Bledsoe,bledser01,PHO
Eric Bledsoe,bledser01,MIL
Jimmy Butler,butleji01,MIN
Dennis SchrÃ¶der,schrode01,ATL
Goran DragiÄ,dragigo01,MIA
Ben Simmons,simmobe01,PHI
T.J. Warren,warretj01,PHO
Will Barton,bartowi01,DEN
Kyle Lowry,lowryky01,TOR
Carmelo Anthony,anthoca01,OKC
Marc Gasol,gasolma01,MEM
Eric Gordon,gordoer01,HOU
Kyle Kuzma,kuzmaky01,LAL
Blake Griffin,griffbl01,2TM
Blake Griffin,griffbl01,LAC
Blake Griffin,griffbl01,DET
DeMarcus Cousins,couside01,NOP
JJ Redick,redicjj01,PHI
Andre Drummond,drumman01,DET
Gary Harris,harriga01,DEN
Taurean Prince,princta02,ATL
Bojan BogdanoviÄ,bogdabo02,IND
Dario Å ariÄ,saricda01,PHI
Otto Porter Jr.,porteot01,WAS
Jusuf NurkiÄ,nurkiju01,POR
Jordan Clarkson,clarkjo01,2TM
Jordan Clarkson,clarkjo01,LAL
Jordan Clarkson,clarkjo01,CLE
Jayson Tatum,tatumja01,BOS
Kristaps PorziÅÄ£is,porzikr01,NYK
Chris Paul,paulch01,HOU
Buddy Hield,hieldbu01,SAC
Steven Adams,adamsst01,OKC
Dennis Smith Jr.,smithde03,DAL
Josh Richardson,richajo01,MIA
Kevin Love,loveke01,CLE
Jeremy Lamb,lambje01,CHO
Lauri Markkanen,markkla01,CHI
Clint Capela,capelca01,HOU
Aaron Gordon,gordoaa01,ORL
E'Twaun Moore,mooreet01,NOP
Jaylen Brown,brownja02,BOS
Evan Fournier,fournev01,ORL
Josh Jackson,jacksjo02,PHO
Tyreke Evans,evansty01,MEM
Robert Covington,covinro01,PHI
Ricky Rubio,rubiori01,UTA
Spencer Dinwiddie,dinwisp01,BRK
Enes Freedom,kanteen01,NYK
Taj Gibson,gibsota01,MIN
Tim Hardaway Jr.,hardati02,NYK
Jeff Teague,teaguje01,MIN
Kentavious Caldwell-Pope,caldwke01,LAL
Allen Crabbe,crabbal01,BRK
DeMarre Carroll,carrode01,BRK
Jonas ValanÄiÅ«nas,valanjo01,TOR
Michael Beasley,beaslmi01,NYK
Marco Belinelli,belinma01,2TM
Marco Belinelli,belinma01,ATL
Marco Belinelli,belinma01,PHI
Bobby Portis,portibo01,CHI
Jonathon Simmons,simmojo02,ORL
Brook Lopez,lopezbr01,LAL
Serge Ibaka,ibakase01,TOR
Thaddeus Young,youngth01,IND
Kelly Oubre Jr.,oubreke01,WAS
Brandon Ingram,ingrabr01,LAL
Rondae Hollis-Jefferson,holliro01,BRK
Derrick Favors,favorde01,UTA
Joe Ingles,inglejo01,UTA
Nikola VuÄeviÄ,vucevni01,ORL
Willie Cauley-Stein,caulewi01,SAC
Al Horford,horfoal01,BOS
DeAndre Jordan,jordade01,LAC
Dirk Nowitzki,nowitdi01,DAL
Austin Rivers,riverau01,LAC
Bogdan BogdanoviÄ,bogdabo01,SAC
Courtney Lee,leeco01,NYK
Terry Rozier,roziete01,BOS
Dillon Brooks,brookdi01,MEM
Ish Smith,smithis01,DET
Rodney Hood,hoodro01,2TM
Rodney Hood,hoodro01,UTA
Rodney Hood,hoodro01,CLE
Justin Holiday,holidju01,CHI
Frank Kaminsky,kaminfr01,CHO
Kelly Olynyk,olynyke01,MIA
Wayne Ellington,ellinwa01,MIA
Domantas Sabonis,sabondo01,IND
Nikola MirotiÄ,mirotni01,2TM
Nikola MirotiÄ,mirotni01,CHI
Nikola MirotiÄ,mirotni01,NOP
Caris LeVert,leverca01,BRK
Zach Randolph,randoza01,SAC
Darren Collison,collida01,IND
Jeff Green,greenje02,CLE
Joe Harris,harrijo01,BRK
De'Aaron Fox,foxde01,SAC
Tyler Johnson,johnsty01,MIA
Markieff Morris,morrima02,WAS
Yogi Ferrell,ferreyo01,DAL
Kent Bazemore,bazemke01,ATL
Montrezl Harrell,harremo01,LAC
Myles Turner,turnemy01,IND
Jamal Crawford,crawfja01,MIN
Patty Mills,millspa02,SAS
Wesley Matthews,matthwe02,DAL
J.J. Barea,bareajo01,DAL
John Wall,walljo01,WAS
Elfrid Payton,paytoel01,2TM
Elfrid Payton,paytoel01,ORL
Elfrid Payton,paytoel01,PHO
James Johnson,johnsja01,MIA
Denzel Valentine,valende01,CHI
Trevor Ariza,arizatr01,HOU
John Collins,collijo01,ATL
Pau Gasol,gasolpa01,SAS
Draymond Green,greendr01,GSW
Jae Crowder,crowdja01,2TM
Jae Crowder,crowdja01,CLE
Jae Crowder,crowdja01,UTA
D.J. Augustin,augusdj01,ORL
Dwyane Wade,wadedw01,2TM
Dwyane Wade,wadedw01,CLE
Dwyane Wade,wadedw01,MIA
Lance Stephenson,stephla01,IND
Rudy Gobert,goberru01,UTA
Robin Lopez,lopezro01,CHI
Hassan Whiteside,whiteha01,MIA
Ersan Ä°lyasova,ilyaser01,2TM
Ersan Ä°lyasova,ilyaser01,ATL
Ersan Ä°lyasova,ilyaser01,PHI
Marvin Williams,willima02,CHO
D'Angelo Russell,russeda01,BRK
Nicolas Batum,batumni01,CHO
Wilson Chandler,chandwi01,DEN
Marcus Morris,morrima03,BOS
Trey Lyles,lylestr01,DEN
Mario Hezonja,hezonma01,ORL
Troy Daniels,danietr01,PHO
Anthony Tolliver,tollian01,DET
Kris Dunn,dunnkr01,CHI
C.J. Miles,milescj01,TOR
Reggie Bullock,bullore01,DET
Marcin Gortat,gortama01,WAS
Jerami Grant,grantje01,OKC
Michael Kidd-Gilchrist,kiddgmi01,CHO
Kyle Korver,korveky01,CLE
Dwight Powell,poweldw01,DAL
Mike Scott,scottmi01,WAS
George Hill,hillge01,2TM
George Hill,hillge01,SAC
George Hill,hillge01,CLE
John Henson,hensojo01,MIL
J.R. Smith,smithjr01,CLE
Reggie Jackson,jacksre01,DET
Fred VanVleet,vanvlfr01,TOR
Avery Bradley,bradlav01,2TM
Avery Bradley,bradlav01,DET
Avery Bradley,bradlav01,LAC
Rudy Gay,gayru01,SAS
