Player,ID,Team
George Gervin,gervige01,SAS
Moses Malone,malonmo01,HOU
Adrian Dantley,dantlad01,UTA
Alex English,englial01,DEN
Julius Erving,ervinju01,PHI
Gus Williams,willigu01,SEA
Dan Issel,isselda01,DEN
Bernard King,kingbe01,GSW
Kareem Abdul-Jabbar,abdulka01,LAL
World B. Free,freewo01,GSW
Kelly Tripucka,tripuke01,DET
Larry Bird,birdla01,BOS
Kiki Vandeweghe,vandeki01,DEN
Jamaal Wilkes,wilkeja01,LAL
Jay Vincent,vinceja01,DAL
Mike Mitchell,mitchmi01,2TM
Mike Mitchell,mitchmi01,CLE
Mike Mitchell,mitchmi01,SAS
Ray Williams,willira01,NJN
Mychal Thompson,thompmy01,POR
Jack Sikma,sikmaja01,SEA
Robert Parish,parisro01,BOS
Darrell Griffith,griffda01,UTA
Sidney Moncrief,moncrsi01,MIL
Dennis Johnson,johnsde01,PHO
Jim Paxson,paxsoji02,POR
Artis Gilmore,gilmoar01,CHI
John Long,longjo01,DET
Reggie Theus,theusre01,CHI
Greg Ballard,ballagr01,WSB
Micheal Ray Richardson,richami01,NYK
Magic Johnson,johnsma02,LAL
Norm Nixon,nixonno01,LAL
Truck Robinson,robintr01,PHO
Johnny Davis,davisjo01,IND
Tom Chambers,chambto01,SDC
Ron Brewer,brewero01,2TM
Ron Brewer,brewero01,SAS
Ron Brewer,brewero01,CLE
Calvin Natt,nattca01,POR
Elvin Hayes,hayesel01,HOU
Mike Woodson,woodsmi01,2TM
Mike Woodson,woodsmi01,NJN
Mike Woodson,woodsmi01,KCK
John Drew,drewjo01,ATL
Joe Barry Carroll,carrojo01,GSW
James Edwards,edwarja01,CLE
Michael Brooks,brookmi01,SDC
Andrew Toney,toneyan01,PHI
Buck Williams,willibu01,NJN
Maurice Lucas,lucasma01,NYK
Cliff Robinson,robincl01,2TM
Cliff Robinson,robincl01,KCK
Cliff Robinson,robincl01,CLE
Kelvin Ransey,ranseke01,POR
Isiah Thomas,thomais01,DET
Eddie Johnson,johnsed02,ATL
Lonnie Shelton,sheltlo01,SEA
Rickey Green,greenri01,UTA
Dave Greenwood,greenda01,CHI
Alvan Adams,adamsal01,PHO
Jeff Ruland,rulanje01,WSB
Kyle Macy,macyky01,PHO
Cedric Maxwell,maxwece01,BOS
Dan Roundfield,roundda01,ATL
Kevin McHale,mchalke01,BOS
Bobby Jones,jonesbo01,PHI
Purvis Short,shortpu01,GSW
Rolando Blackman,blackro01,DAL
Campy Russell,russeca02,NYK
Bill Cartwright,cartwbi01,NYK
Robert Reid,reidro01,HOU
Ernie Grunfeld,grunfer01,KCK
Spencer Haywood,haywosp01,WSB
Steve Johnson,johnsst03,KCK
Billy Knight,knighbi01,IND
Bob Lanier,laniebo01,MIL
Jerome Whitehead,whiteje01,SDC
Brad Davis,davisbr01,DAL
Marques Johnson,johnsma01,MIL
Mickey Johnson,johnsmi01,MIL
Rick Mahorn,mahorri01,WSB
Reggie King,kingre01,KCK
Brian Winters,wintebr01,MIL
Mark Aguirre,aguirma01,DAL
Kevin Grevey,greveke01,WSB
Herb Williams,willihe01,IND
Mark Olberding,olberma01,SAS
Kent Benson,bensoke01,DET
Ricky Sobers,soberri01,CHI
Fred Brown,brownfr01,SEA
Albert King,kingal01,NJN
Louis Orr,orrlo01,IND
Mike O'Koren,okoremi01,NJN
Michael Cooper,coopemi01,LAL
Quinn Buckner,bucknqu01,MIL
David Thompson,thompda01,DEN
Darwin Cook,cookda01,NJN
Kenny Carr,carrke01,2TM
Kenny Carr,carrke01,CLE
Kenny Carr,carrke01,DET
Lionel Hollins,hollili01,PHI
Joe Bryant,bryanjo01,SDC
Maurice Cheeks,cheekma01,PHI
Billy McKinney,mckinbi01,DEN
Larry Drew,drewla01,KCK
Ronnie Lester,lestero01,CHI
Allen Leavell,leaveal01,HOU
Tiny Archibald,architi01,BOS
Rory Sparrow,sparrro01,ATL
Phil Smith,smithph01,2TM
Phil Smith,smithph01,SDC
Phil Smith,smithph01,SEA
Phil Hubbard,hubbaph01,2TM
Phil Hubbard,hubbaph01,DET
Phil Hubbard,hubbaph01,CLE
Frank Johnson,johnsfr01,WSB
Mike Bantom,bantomi01,2TM
Mike Bantom,bantomi01,IND
Mike Bantom,bantomi01,PHI
Gerald Henderson,hendege01,BOS
Billy Ray Bates,batesbi01,POR
Dave Corzine,corzida01,SAS
Sly Williams,willisl01,NYK
Jim Spanarkel,spanaji01,DAL
Randy Smith,smithra01,NYK
Reggie Johnson,johnsre01,3TM
Reggie Johnson,johnsre01,SAS
Reggie Johnson,johnsre01,CLE
Reggie Johnson,johnsre01,KCK
Terry Tyler,tylerte01,DET
Geoff Huston,hustoge01,CLE
Don Buse,busedo01,IND
Walter Davis,daviswa03,PHO
Don Collins,collido02,WSB
Tom Owens,owensto01,IND
Dwight Jones,jonesdw01,CHI
Gene Banks,banksge01,SAS
Jeff Wilkins,wilkije01,UTA
James Silas,silasja01,CLE
Clemon Johnson,johnscl01,IND
Johnny Moore,moorejo01,SAS
Len Elmore,elmorle01,NJN
Tom McMillen,mcmilto01,ATL
Freeman Williams,willifr01,2TM
Freeman Williams,willifr01,SDC
Freeman Williams,willifr01,ATL
Bill Laimbeer,laimbbi01,2TM
Bill Laimbeer,laimbbi01,CLE
Bill Laimbeer,laimbbi01,DET
Bob Wilkerson,wilkebo01,CLE
Phil Ford,fordph01,KCK
Mike Newlin,newlimi01,NYK
Wally Walker,walkewa01,SEA
Eddie Johnson,johnsed03,KCK
Wayne Cooper,coopewa01,DAL
T.R. Dunn,dunntr01,DEN
John Lucas,lucasjo01,WSB
James Donaldson,donalja01,SEA
Elston Turner,turneel01,DAL
Glen Gondrezick,gondrgl01,DEN
James Bailey,baileja01,2TM
James Bailey,baileja01,SEA
James Bailey,baileja01,NJN
Calvin Murphy,murphca01,HOU
Danny Schayes,schayda01,UTA
Caldwell Jones,jonesca01,PHI
Rich Kelley,kelleri01,PHO
Mike Bratz,bratzmi01,SAS
Charlie Criss,crissch01,2TM
Charlie Criss,crissch01,ATL
Charlie Criss,crissch01,SDC
Scott Wedman,wedmasc01,CLE
Carl Nicks,nicksca01,UTA
Scott May,maysc01,MIL
Allan Bristow,bristal01,DAL
Kenny Higgs,higgske01,DEN
Roger Phegley,pheglro01,2TM
Roger Phegley,pheglro01,CLE
Roger Phegley,pheglro01,SAS
Rudy Macklin,macklru01,ATL
Orlando Woolridge,woolror01,CHI
Vinnie Johnson,johnsvi01,2TM
Vinnie Johnson,johnsvi01,SEA
Vinnie Johnson,johnsvi01,DET
Steve Mix,mixst01,PHI
Ben Poquette,poquebe01,UTA
Bill Willoughby,willobi01,HOU
Larry Nance,nancela01,PHO
Darryl Dawkins,dawkida01,PHI
Larry Smith,smithla01,GSW
Cedrick Hordges,hordgce01,DEN
Darnell Valentine,valenda01,POR
Otis Birdsong,birdsot01,NJN
Mike Dunleavy,dunlemi01,HOU
Junior Bridgeman,bridgju01,MIL
Marvin Webster,webstma01,NYK
Pat Cummings,cummipa01,MIL
Michael Wiley,wileymi01,SDC
Kevin Loder,loderke01,KCK
Lorenzo Romar,romarlo01,GSW
Alvin Scott,scottal01,PHO
Tree Rollins,rollitr01,ATL
Bill Hanzlik,hanzlbi01,SEA
Tom Henderson,hendeto01,HOU
Rickey Brown,brownri01,GSW
Mike Harper,harpemi01,POR
Steve Hawes,hawesst01,ATL
Foots Walker,walkefo01,NJN
M.L. Carr,carrml01,BOS
Rick Robey,robeyri01,BOS
Al Wood,woodal01,2TM
Al Wood,woodal01,ATL
Al Wood,woodal01,SDC
John Douglas,dougljo01,SDC
Brian Taylor,taylobr01,SDC
Butch Carter,cartebu01,IND
Chris Ford,fordch01,BOS
Larry Kenon,kenonla01,CHI
Bob Gross,grossbo01,POR
James Hardy,hardyja01,UTA
Mike Gale,galemi01,GSW
