Player,ID,Team
Michael Jordan,jordami01,CHI
Karl Malone,malonka01,UTA
Hakeem Olajuwon,olajuha01,HOU
Dominique Wilkins,wilkido01,ATL
Patrick Ewing,ewingpa01,NYK
Charles Barkley,barklch01,PHO
David Robinson,robinda01,SAS
Shaquille O'Neal,onealsh01,ORL
Larry Johnson,johnsla02,CHH
Joe Dumars,dumarjo01,DET
Danny Manning,mannida01,LAC
Reggie Miller,millere01,IND
Reggie Lewis,lewisre01,BOS
Hersey Hawkins,hawkihe01,PHI
Alonzo Mourning,mournal01,CHH
Nick Anderson,anderni01,ORL
Derrick Coleman,colemde01,NJN
Clifford Robinson,robincl02,POR
Detlef Schrempf,schrede01,IND
DraÅ¾en PetroviÄ,petrodr01,NJN
Glen Rice,ricegl01,MIA
Mahmoud Abdul-Rauf,abdulma02,DEN
Doug West,westdo01,MIN
Jeff Hornacek,hornaje01,PHI
Scottie Pippen,pippesc01,CHI
Terry Porter,portete01,POR
Christian Laettner,laettch01,MIN
Ron Harper,harpero01,LAC
Kevin Willis,willike02,ATL
Brad Daugherty,daughbr01,CLE
Jeff Malone,malonje01,UTA
Tim Hardaway,hardati01,GSW
Ricky Pierce,piercri01,SEA
John Starks,starkjo01,NYK
Isiah Thomas,thomais01,DET
Shawn Kemp,kempsh01,SEA
Dan Majerle,majerda01,PHO
Blue Edwards,edwarbl01,MIL
Dale Ellis,ellisda01,SAS
Mark Price,pricema01,CLE
Reggie Williams,willire01,DEN
Harvey Grant,grantha01,WSB
Chuck Person,persoch01,MIN
Clarence Weatherspoon,weathcl01,PHI
Larry Nance,nancela01,CLE
Wayman Tisdale,tisdawa01,SAC
John Stockton,stockjo01,UTA
Lionel Simmons,simmoli01,SAC
Sedale Threatt,threase01,LAL
Rony Seikaly,seikaro01,MIA
Dell Curry,curryde01,CHH
James Worthy,worthja01,LAL
Sean Elliott,elliose01,SAS
LaPhonso Ellis,ellisla01,DEN
Scott Skiles,skilesc01,ORL
Terry Mills,millste01,DET
Chris Mullin,mullich01,GSW
Tom Gugliotta,guglito01,WSB
Latrell Sprewell,sprewla01,GSW
Mark Jackson,jacksma01,LAC
Eddie Johnson,johnsed03,SEA
Kendall Gill,gillke01,CHH
Rik Smits,smitsri01,IND
Micheal Williams,willimi02,MIN
Eric Murdock,murdoer01,MIL
Ken Norman,normake01,LAC
Dikembe Mutombo,mutomdi01,DEN
Derek Harper,harpede01,DAL
Frank Brickowski,brickfr01,MIL
Xavier McDaniel,mcdanxa01,BOS
Gary Payton,paytoga01,SEA
Kevin Gamble,gamblke01,BOS
Chris Morris,morrich01,NJN
Mookie Blaylock,blaylmo01,ATL
Rod Strickland,stricro02,POR
Kenny Smith,smithke01,HOU
Grant Long,longgr01,MIA
A.C. Green,greenac01,LAL
Vlade Divac,divacvl01,LAL
Sam Perkins,perkisa01,2TM
Sam Perkins,perkisa01,LAL
Sam Perkins,perkisa01,SEA
Michael Adams,adamsmi01,WSB
Derrick McKey,mckeyde01,SEA
Stacey Augmon,augmost01,ATL
Horace Grant,grantho01,CHI
B.J. Armstrong,armstbj01,CHI
Charles Smith,smithch01,NYK
Walt Williams,williwa02,SAC
Spud Webb,webbsp01,SAC
Robert Parish,parisro01,BOS
Armen Gilliam,gilliar01,PHI
Mitch Richmond,richmmi01,SAC
Todd Day,dayto01,MIL
Vernon Maxwell,maxweve01,HOU
Clyde Drexler,drexlcl01,POR
Sean Rooks,rooksse01,DAL
Terry Davis,daviste01,DAL
Tyrone Corbin,corbity01,UTA
Cedric Ceballos,cebalce01,PHO
Craig Ehlo,ehlocr01,CLE
Danny Ainge,aingeda01,PHO
Antoine Carr,carran01,SAS
Kenny Anderson,anderke01,NJN
Otis Thorpe,thorpot01,HOU
Tom Chambers,chambto01,PHO
Gerald Wilkins,wilkige01,CLE
Dee Brown,brownde01,BOS
Stanley Roberts,roberst01,LAC
Dennis Scott,scottde01,ORL
Bimbo Coles,colesbi01,MIA
Pervis Ellison,ellispe01,WSB
Duane Ferrell,ferredu01,ATL
Anthony Mason,masonan01,NYK
Robert Pack,packro01,DEN
Victor Alexander,alexavi01,GSW
Muggsy Bogues,boguemu01,CHH
Anthony Avent,aventan01,MIL
Anthony Peeler,peelean01,LAL
Robert Horry,horryro01,HOU
Larry Stewart,stewala01,WSB
Byron Scott,scottby01,LAL
Kevin Johnson,johnske02,PHO
J.R. Reid,reidjr01,2TM
J.R. Reid,reidjr01,CHH
J.R. Reid,reidjr01,SAS
Pooh Richardson,richapo01,IND
Steve Smith,smithst01,MIA
Johnny Newman,newmajo01,CHH
Kevin McHale,mchalke01,BOS
Richard Dumas,dumasri02,PHO
Harold Miner,minerha01,MIA
Rex Chapman,chapmre01,WSB
Loy Vaught,vaughlo01,LAC
Hot Rod Williams,williho01,CLE
Tim Perry,perryti01,PHI
Kevin Duckworth,duckwke01,POR
Dale Davis,davisda01,IND
Terrell Brandon,brandte01,CLE
Brad Lohaus,lohaubr01,MIL
Sam Bowie,bowiesa01,NJN
Vern Fleming,flemive01,IND
Mario Elie,eliema01,POR
Donald Royal,royaldo01,ORL
Lloyd Daniels,daniell01,SAS
Orlando Woolridge,woolror01,2TM
Orlando Woolridge,woolror01,DET
Orlando Woolridge,woolror01,MIL
Jay Humphries,humphja01,UTA
Bill Laimbeer,laimbbi01,DET
Jerome Kersey,kerseje01,POR
Buck Williams,willibu01,POR
Rumeal Robinson,robinru01,NJN
David Benoit,benoida01,UTA
Avery Johnson,johnsav01,SAS
Johnny Dawkins,dawkijo01,PHI
Paul Graham,grahapa01,ATL
Chris Gatling,gatlich01,GSW
Tyrone Hill,hillty01,GSW
LaBradford Smith,smithla02,WSB
Doug Smith,smithdo03,DAL
Marcus Liberty,liberma01,DEN
Anthony Bowie,bowiean01,ORL
Sherman Douglas,douglsh01,BOS
Randy White,whitera01,DAL
Alvin Robertson,roberal01,2TM
Alvin Robertson,roberal01,MIL
Alvin Robertson,roberal01,DET
Billy Owens,owensbi01,GSW
Mike Iuzzolino,iuzzomi01,DAL
Elden Campbell,campbel01,LAL
Carl Herrera,herreca01,HOU
Doc Rivers,riverdo01,NYK
Anthony Bonner,bonnean01,SAC
Fred Roberts,roberfr01,MIL
Walter Bond,bondwa01,DAL
Sam Mitchell,mitchsa01,IND
Tom Tolbert,tolbeto01,ORL
Rolando Blackman,blackro01,NYK
Alaa Abdelnaby,abdelal01,2TM
Alaa Abdelnaby,abdelal01,MIL
Alaa Abdelnaby,abdelal01,BOS
Matt Bullard,bullama01,HOU
Danny Ferry,ferryda01,CLE
Rod Higgins,higgiro01,SAC
Randy Brown,brownra02,SAC
George McCloud,mccloge01,IND
