Player,ID,Team
Michael Jordan,jordami01,CHI
Karl Malone,malonka01,UTA
David Robinson,robinda01,SAS
Hakeem Olajuwon,olajuha01,HOU
Mitch Richmond,richmmi01,SAC
Juwan Howard,howarju01,WSB
Anfernee Hardaway,hardaan01,ORL
Vin Baker,bakervi01,MIL
Patrick Ewing,ewingpa01,NYK
Glen Rice,ricegl01,CHH
Larry Johnson,johnsla02,CHH
Glenn Robinson,robingl01,MIL
Cedric Ceballos,cebalce01,LAL
Charles Barkley,barklch01,PHO
Clifford Robinson,robincl02,POR
Alonzo Mourning,mournal01,MIA
Grant Hill,hillgr01,DET
Allan Houston,houstal01,DET
Reggie Miller,millere01,IND
Jim Jackson,jacksji01,DAL
Gary Payton,paytoga01,SEA
Shawn Kemp,kempsh01,SEA
Sean Elliott,elliose01,SAS
George McCloud,mccloge01,DAL
Scottie Pippen,pippesc01,CHI
Latrell Sprewell,sprewla01,GSW
Isaiah Rider,rideris01,MIN
Terrell Brandon,brandte01,CLE
Steve Smith,smithst01,ATL
Shaquille O'Neal,onealsh01,ORL
Dennis Scott,scottde01,ORL
Armen Gilliam,gilliar01,NJN
Jerry Stackhouse,stackje01,PHI
Jason Kidd,kiddja01,DAL
Damon Stoudamire,stoudda01,TOR
Tracy Murray,murratr01,TOR
Clarence Weatherspoon,weathcl01,PHI
Loy Vaught,vaughlo01,LAC
Hersey Hawkins,hawkihe01,SEA
Mookie Blaylock,blaylmo01,ATL
Tom Gugliotta,guglito01,MIN
Rod Strickland,stricro02,POR
Joe Smith,smithjo02,GSW
Jeff Hornacek,hornaje01,UTA
Michael Finley,finlemi01,PHO
Vernon Maxwell,maxweve01,PHI
Christian Laettner,laettch01,2TM
Christian Laettner,laettch01,MIN
Christian Laettner,laettch01,ATL
Tim Hardaway,hardati01,2TM
Tim Hardaway,hardati01,GSW
Tim Hardaway,hardati01,MIA
John Stockton,stockjo01,UTA
Chris Mills,millsch01,CLE
Dale Ellis,ellisda01,DEN
Anthony Mason,masonan01,NYK
Dell Curry,curryde01,CHH
Vinny Del Negro,delnevi01,SAS
Rik Smits,smitsri01,IND
Otis Thorpe,thorpot01,DET
Derek Harper,harpede01,NYK
Elden Campbell,campbel01,LAL
Rick Fox,foxri01,BOS
Nick Anderson,anderni01,ORL
Brian Grant,grantbr01,SAC
Bryant Stith,stithbr01,DEN
Gheorghe MureÈan,muresgh01,WSB
Nick Van Exel,vanexni01,LAL
Mahmoud Abdul-Rauf,abdulma02,DEN
Danny Ferry,ferryda01,CLE
Detlef Schrempf,schrede01,SEA
Grant Long,longgr01,ATL
Avery Johnson,johnsav01,SAS
Toni KukoÄ,kukocto01,CHI
Arvydas Sabonis,sabonar01,POR
Calbert Cheaney,cheanca01,WSB
Bobby Phills,phillbo01,CLE
Kenny Anderson,anderke01,2TM
Kenny Anderson,anderke01,NJN
Kenny Anderson,anderke01,CHH
Kevin Johnson,johnske02,PHO
Wesley Person,persowe01,PHO
Blue Edwards,edwarbl01,VAN
Dino Radja,radjadi01,BOS
Dana Barros,barroda01,BOS
Bison Dele,delebi01,LAC
John Starks,starkjo01,NYK
Bryant Reeves,reevebr01,VAN
Vlade Divac,divacvl01,LAL
Antonio McDyess,mcdyean01,DEN
Terry Dehere,deherte01,LAC
B.J. Armstrong,armstbj01,GSW
David Wesley,wesleda01,BOS
Clyde Drexler,drexlcl01,HOU
Chris Childs,childch01,NJN
Walt Williams,williwa02,2TM
Walt Williams,williwa02,SAC
Walt Williams,williwa02,MIA
Olden Polynice,polynol01,SAC
Oliver Miller,milleol01,TOR
Stacey Augmon,augmost01,ATL
Sam Perkins,perkisa01,SEA
Greg Anthony,anthogr01,VAN
Shawn Bradley,bradlsh01,2TM
Shawn Bradley,bradlsh01,PHI
Shawn Bradley,bradlsh01,NJN
Todd Day,dayto01,2TM
Todd Day,dayto01,MIL
Todd Day,dayto01,BOS
P.J. Brown,brownpj01,NJN
Eddie Jones,jonesed02,LAL
Bimbo Coles,colesbi01,2TM
Bimbo Coles,colesbi01,MIA
Bimbo Coles,colesbi01,GSW
Sherman Douglas,douglsh01,2TM
Sherman Douglas,douglsh01,BOS
Sherman Douglas,douglsh01,MIL
Johnny Newman,newmajo01,MIL
Sam Cassell,cassesa01,HOU
Derrick McKey,mckeyde01,IND
Chuck Person,persoch01,SAS
Dan Majerle,majerda01,CLE
Matt Geiger,geigema01,CHH
Aaron McKie,mckieaa01,POR
Tyus Edney,edneyty01,SAC
Robert Horry,horryro01,HOU
Horace Grant,grantho01,ORL
Sam Mitchell,mitchsa01,MIN
Kevin Garnett,garneke01,MIN
Andrew Lang,langan01,2TM
Andrew Lang,langan01,ATL
Andrew Lang,langan01,MIN
Byron Scott,scottby01,VAN
Dikembe Mutombo,mutomdi01,DEN
Brent Price,pricebr01,WSB
Billy Owens,owensbi01,2TM
Billy Owens,owensbi01,MIA
Billy Owens,owensbi01,SAC
Mark Jackson,jacksma01,IND
Dale Davis,davisda01,IND
Jalen Rose,roseja01,DEN
Brent Barry,barrybr01,LAC
Kevin Willis,willike02,2TM
Kevin Willis,willike02,MIA
Kevin Willis,willike02,GSW
Joe Dumars,dumarjo01,DET
Chris Gatling,gatlich01,2TM
Chris Gatling,gatlich01,GSW
Chris Gatling,gatlich01,MIA
Hubert Davis,davishu01,NYK
Rex Chapman,chapmre01,MIA
Trevor Ruffin,ruffitr01,PHI
Tony Dumas,dumasto01,DAL
Rony Seikaly,seikaro01,GSW
Rodney Rogers,rogerro01,LAC
Terry Porter,portete01,MIN
Popeye Jones,jonespo01,DAL
Terry Mills,millste01,DET
Greg Minor,minorgr01,BOS
Willie Anderson,anderwi01,2TM
Willie Anderson,anderwi01,TOR
Willie Anderson,anderwi01,NYK
Ricky Pierce,piercri01,IND
Chris Mullin,mullich01,GSW
Pooh Richardson,richapo01,LAC
Benoit Benjamin,benjabe01,2TM
Benoit Benjamin,benjabe01,VAN
Benoit Benjamin,benjabe01,MIL
Tim Legler,legleti01,WSB
Jayson Williams,willija01,NJN
Antonio Davis,davisan01,IND
Alvin Robertson,roberal01,TOR
Malik Sealy,sealyma01,LAC
Anthony Peeler,peelean01,LAL
Harvey Grant,grantha01,POR
Chucky Brown,brownch01,HOU
Elliot Perry,perryel01,PHO
Dee Brown,brownde01,BOS
Chris Morris,morrich01,UTA
Steve Kerr,kerrst01,CHI
Eric Williams,willier01,BOS
Lindsey Hunter,hunteli01,DET
Wayman Tisdale,tisdawa01,PHO
Craig Ehlo,ehlocr01,ATL
Kurt Thomas,thomaku01,MIA
Sharone Wright,wrighsh01,2TM
Sharone Wright,wrighsh01,PHI
Sharone Wright,wrighsh01,TOR
