Player,ID,Team
George Gervin,gervige01,SAS
Moses Malone,malonmo01,HOU
Julius Erving,ervinju01,PHI
World B. Free,freewo01,SDC
Kareem Abdul-Jabbar,abdulka01,LAL
Dan Issel,isselda01,DEN
Adrian Dantley,dantlad01,UTA
Elvin Hayes,hayesel01,WSB
Otis Birdsong,birdsot01,KCK
Mike Mitchell,mitchmi01,CLE
Gus Williams,willigu01,SEA
Paul Westphal,westppa01,PHO
Bill Cartwright,cartwbi01,NYK
Larry Bird,birdla01,BOS
Ray Williams,willira01,NYK
Marques Johnson,johnsma01,MIL
Reggie Theus,theusre01,CHI
Jamaal Wilkes,wilkeja01,LAL
Mike Newlin,newlimi01,NJN
Walter Davis,daviswa03,PHO
Mickey Johnson,johnsmi01,IND
Larry Kenon,kenonla01,SAS
John Drew,drewjo01,ATL
Calvin Natt,nattca01,2TM
Calvin Natt,nattca01,NJN
Calvin Natt,nattca01,POR
Toby Knight,knighto01,NYK
Dennis Johnson,johnsde01,SEA
Freeman Williams,willifr01,SDC
Calvin Murphy,murphca01,HOU
Eddie Johnson,johnsed02,ATL
Norm Nixon,nixonno01,LAL
Randy Smith,smithra01,CLE
Junior Bridgeman,bridgju01,MIL
Truck Robinson,robintr01,PHO
Magic Johnson,johnsma02,LAL
James Silas,silasja01,SAS
Cedric Maxwell,maxwece01,BOS
John Long,longjo01,DET
Dave Greenwood,greenda01,CHI
Dan Roundfield,roundda01,ATL
Phil Ford,fordph01,KCK
Alex English,englial01,2TM
Alex English,englial01,IND
Alex English,englial01,DEN
Johnny Davis,davisjo01,IND
Brian Winters,wintebr01,MIL
Scott Wedman,wedmasc01,KCK
James Edwards,edwarja01,IND
Ron Brewer,brewero01,POR
Greg Ballard,ballagr01,WSB
Dave Robisch,robisda01,CLE
Micheal Ray Richardson,richami01,NYK
Tom Owens,owensto01,POR
Robert Parish,parisro01,GSW
Bob McAdoo,mcadobo01,DET
Bob Lanier,laniebo01,2TM
Bob Lanier,laniebo01,DET
Bob Lanier,laniebo01,MIL
Sonny Parker,parkeso01,GSW
Darryl Dawkins,dawkida01,PHI
Jack Sikma,sikmaja01,SEA
Ricky Sobers,soberri01,CHI
Tiny Archibald,architi01,BOS
Alvan Adams,adamsal01,PHO
Eddie Jordan,jordaed01,NJN
Swen Nater,natersw01,SDC
Kermit Washington,washike01,POR
George McGinnis,mcginge01,2TM
George McGinnis,mcginge01,DEN
George McGinnis,mcginge01,IND
Purvis Short,shortpu01,GSW
Brian Taylor,taylobr01,SDC
Terry Furlow,furlote01,2TM
Terry Furlow,furlote01,ATL
Terry Furlow,furlote01,UTA
Bobby Jones,jonesbo01,PHI
Lonnie Shelton,sheltlo01,SEA
Bob Wilkerson,wilkebo01,DEN
John Lucas,lucasjo01,GSW
Terry Tyler,tylerte01,DET
Ron Boone,boonero01,2TM
Ron Boone,boonero01,LAL
Ron Boone,boonero01,UTA
Robert Reid,reidro01,HOU
Billy Knight,knighbi01,IND
Fred Brown,brownfr01,SEA
Dave Meyers,meyerda01,MIL
Allan Bristow,bristal01,UTA
Cliff Robinson,robincl01,NJN
Rick Robey,robeyri01,BOS
Dave Cowens,cowenda01,BOS
Steve Mix,mixst01,PHI
John Roche,rochejo01,DEN
Kenny Carr,carrke01,2TM
Kenny Carr,carrke01,LAL
Kenny Carr,carrke01,CLE
Bill Robinzine,robinbi01,KCK
Maurice Lucas,lucasma01,2TM
Maurice Lucas,lucasma01,POR
Maurice Lucas,lucasma01,NJN
John Johnson,johnsjo01,SEA
M.L. Carr,carrml01,BOS
Kevin Grevey,greveke01,WSB
Austin Carr,carrau01,CLE
Mike Bantom,bantomi01,IND
Tom Boswell,bosweto01,2TM
Tom Boswell,bosweto01,DEN
Tom Boswell,bosweto01,UTA
Maurice Cheeks,cheekma01,PHI
Bingo Smith,smithbi02,2TM
Bingo Smith,smithbi02,CLE
Bingo Smith,smithbi02,SDC
Roger Phegley,pheglro01,2TM
Roger Phegley,pheglro01,WSB
Roger Phegley,pheglro01,NJN
Rudy Tomjanovich,tomjaru01,HOU
Kevin Restani,restake01,SAS
Wayne Cooper,coopewa01,GSW
Jim Chones,choneji01,LAL
Rick Barry,barryri01,HOU
Artis Gilmore,gilmoar01,CHI
John Williamson,willijo01,2TM
John Williamson,willijo01,NJN
John Williamson,willijo01,WSB
Allen Leavell,leaveal01,HOU
David Thompson,thompda01,DEN
Chris Ford,fordch01,BOS
Wes Unseld,unselwe01,WSB
Mark Olberding,olberma01,SAS
Phil Smith,smithph01,GSW
Bob Dandridge,dandrbo01,WSB
Jo Jo White,whitejo01,GSW
George Johnson,johnsge03,DEN
Billy Paultz,paultbi01,2TM
Billy Paultz,paultbi01,SAS
Billy Paultz,paultbi01,HOU
Steve Hawes,hawesst01,ATL
Joe Bryant,bryanjo01,SDC
Campy Russell,russeca02,CLE
Sam Lacey,laceysa01,KCK
Henry Bibby,bibbyhe01,PHI
Abdul Jeelani,jeelaab01,POR
Spencer Haywood,haywosp01,LAL
Ben Poquette,poquebe01,UTA
Tree Rollins,rollitr01,ATL
Michael Cooper,coopemi01,LAL
Quinn Buckner,bucknqu01,MIL
Foots Walker,walkefo01,CLE
Greg Kelser,kelsegr01,DET
Rich Kelley,kelleri01,2TM
Rich Kelley,kelleri01,NJN
Rich Kelley,kelleri01,PHO
Mike Bratz,bratzmi01,PHO
Kent Benson,bensoke01,2TM
Kent Benson,bensoke01,MIL
Kent Benson,bensoke01,DET
Dudley Bradley,bradldu01,IND
Reggie King,kingre01,KCK
Scott May,maysc01,CHI
Charlie Criss,crissch01,ATL
Dwight Jones,jonesdw01,2TM
Dwight Jones,jonesdw01,HOU
Dwight Jones,jonesdw01,CHI
Sidney Moncrief,moncrsi01,MIL
Charlie Scott,scottch01,DEN
Eric Money,moneyer01,2TM
Eric Money,moneyer01,PHI
Eric Money,moneyer01,DET
Don Buse,busedo01,PHO
Terry Duerod,duerote01,DET
Mark Landsberger,landsma01,2TM
Mark Landsberger,landsma01,CHI
Mark Landsberger,landsma01,LAL
Ollie Johnson,johnsol01,CHI
Jim McElroy,mcelrji01,2TM
Jim McElroy,mcelrji01,DET
Jim McElroy,mcelrji01,ATL
Pete Maravich,maravpe01,2TM
Pete Maravich,maravpe01,UTA
Pete Maravich,maravpe01,BOS
Caldwell Jones,jonesca01,PHI
Phil Hubbard,hubbaph01,DET
George Johnson,johnsge02,NJN
Joe Meriweather,meriwjo01,NYK
John Shumate,shumajo01,3TM
John Shumate,shumajo01,DET
John Shumate,shumajo01,HOU
John Shumate,shumajo01,SAS
Larry Demic,demicla01,NYK
Leon Douglas,douglle01,DET
Dave Twardzik,twardda01,POR
T.R. Dunn,dunntr01,POR
Jan van Breda Kolff,vanbrja01,NJN
Larry Wright,wrighla01,WSB
Winford Boynes,boynewi01,NJN
Coby Dietrick,dietrco01,CHI
Bob Gross,grossbo01,POR
Bill Willoughby,willobi01,CLE
Lionel Hollins,hollili01,2TM
Lionel Hollins,hollili01,POR
Lionel Hollins,hollili01,PHI
Joe Hassett,hassejo01,IND
Paul Griffin,griffpa01,SAS
Billy McKinney,mckinbi01,KCK
Jim Cleamons,cleamji01,2TM
Jim Cleamons,cleamji01,NYK
Jim Cleamons,cleamji01,WSB
Kevin Porter,porteke01,WSB
Duck Williams,willidu01,UTA
Sidney Wicks,wickssi01,SDC
Doug Collins,collido01,PHI
Clifford Ray,raycl01,GSW
Mike Evans,evansmi01,SAS
Armond Hill,hillar01,ATL
Ernie Grunfeld,grunfer01,KCK
Gerald Henderson,hendege01,BOS
Clemon Johnson,johnscl01,IND
Jack Givens,givenja01,ATL
Pat Cummings,cummipa01,MIL
Tom McMillen,mcmilto01,ATL
Jim Paxson,paxsoji02,POR
Mike Gale,galemi01,SAS
Mike Glenn,glennmi01,NYK
Richard Washington,washiri01,MIL
Major Jones,jonesma01,HOU
