Player,ID,Team
James Harden,hardeja01,HOU
Paul George,georgpa01,OKC
Kemba Walker,walkeke02,CHO
Bradley Beal,bealbr01,WAS
Damian Lillard,lillada01,POR
Kevin Durant,duranke01,GSW
Giannis Antetokounmpo,antetgi01,MIL
Stephen Curry,curryst01,GSW
Karl-Anthony Towns,townska01,MIN
Blake Griffin,griffbl01,DET
Donovan Mitchell,mitchdo01,UTA
Joel Embiid,embiijo01,PHI
LaMarcus Aldridge,aldrila01,SAS
D'Angelo Russell,russeda01,BRK
Devin Booker,bookede01,PHO
Buddy Hield,hieldbu01,SAC
Klay Thompson,thompkl01,GSW
Russell Westbrook,westbru01,OKC
Nikola VuÄeviÄ,vucevni01,ORL
Tobias Harris,harrito02,2TM
Tobias Harris,harrito02,LAC
Tobias Harris,harrito02,PHI
DeMar DeRozan,derozde01,SAS
Nikola JokiÄ,jokicni01,DEN
Kyrie Irving,irvinky01,BOS
Kawhi Leonard,leonaka01,TOR
Julius Randle,randlju01,NOP
Trae Young,youngtr01,ATL
Luka DonÄiÄ,doncilu01,DAL
LeBron James,jamesle01,LAL
Lou Williams,willilo02,LAC
Zach LaVine,lavinza01,CHI
Mike Conley,conlemi01,MEM
CJ McCollum,mccolcj01,POR
Bojan BogdanoviÄ,bogdabo02,IND
Anthony Davis,davisan02,NOP
Jrue Holiday,holidjr01,NOP
Khris Middleton,middlkh01,MIL
De'Aaron Fox,foxde01,SAC
JJ Redick,redicjj01,PHI
Collin Sexton,sextoco01,CLE
Andre Drummond,drumman01,DET
Jamal Murray,murraja01,DEN
Jordan Clarkson,clarkjo01,CLE
Montrezl Harrell,harremo01,LAC
Pascal Siakam,siakapa01,TOR
Danilo Gallinari,gallida01,LAC
Ben Simmons,simmobe01,PHI
Andrew Wiggins,wiggian01,MIN
Kyle Kuzma,kuzmaky01,LAL
Rudy Gobert,goberru01,UTA
Harrison Barnes,barneha02,2TM
Harrison Barnes,barneha02,DAL
Harrison Barnes,barneha02,SAC
Reggie Jackson,jacksre01,DET
Aaron Gordon,gordoaa01,ORL
Jayson Tatum,tatumja01,BOS
Eric Bledsoe,bledser01,MIL
Evan Fournier,fournev01,ORL
Dennis SchrÃ¶der,schrode01,OKC
Terrence Ross,rosste01,ORL
Jimmy Butler,butleji01,2TM
Jimmy Butler,butleji01,MIN
Jimmy Butler,butleji01,PHI
Josh Richardson,richajo01,MIA
Jeremy Lamb,lambje01,CHO
John Collins,collijo01,ATL
Tim Hardaway Jr.,hardati02,2TM
Tim Hardaway Jr.,hardati02,NYK
Tim Hardaway Jr.,hardati02,DAL
Deandre Ayton,aytonde01,PHO
Spencer Dinwiddie,dinwisp01,BRK
Jusuf NurkiÄ,nurkiju01,POR
Clint Capela,capelca01,HOU
Serge Ibaka,ibakase01,TOR
Steven Adams,adamsst01,OKC
Eric Gordon,gordoer01,HOU
Jerami Grant,grantje01,OKC
Dwyane Wade,wadedw01,MIA
Marc Gasol,gasolma01,2TM
Marc Gasol,gasolma01,MEM
Marc Gasol,gasolma01,TOR
Kelly Oubre Jr.,oubreke01,2TM
Kelly Oubre Jr.,oubreke01,WAS
Kelly Oubre Jr.,oubreke01,PHO
Marcus Morris,morrima03,BOS
Domantas Sabonis,sabondo01,IND
Joe Harris,harrijo01,BRK
Thaddeus Young,youngth01,IND
Brook Lopez,lopezbr01,MIL
Malcolm Brogdon,brogdma01,MIL
Joe Ingles,inglejo01,UTA
Cedi Osman,osmande01,CLE
Bogdan BogdanoviÄ,bogdabo01,SAC
Myles Turner,turnemy01,IND
Lauri Markkanen,markkla01,CHI
Bryn Forbes,forbebr01,SAS
Willie Cauley-Stein,caulewi01,SAC
Jaylen Brown,brownja02,BOS
Kevin Knox,knoxke01,NYK
Jae Crowder,crowdja01,UTA
Brandon Ingram,ingrabr01,LAL
D.J. Augustin,augusdj01,ORL
Rudy Gay,gayru01,SAS
Jeff Green,greenje02,WAS
Kentavious Caldwell-Pope,caldwke01,LAL
Jabari Parker,parkeja01,2TM
Jabari Parker,parkeja01,CHI
Jabari Parker,parkeja01,WAS
Kyle Lowry,lowryky01,TOR
Al Horford,horfoal01,BOS
Marvin Bagley III,baglema01,SAC
Malik Beasley,beaslma01,DEN
Derrick Rose,rosede01,MIN
Enes Freedom,kanteen01,2TM
Enes Freedom,kanteen01,NYK
Enes Freedom,kanteen01,POR
Josh Jackson,jacksjo02,PHO
Chris Paul,paulch01,HOU
Derrick Favors,favorde01,UTA
JaVale McGee,mcgeeja01,LAL
Shai Gilgeous-Alexander,gilgesh01,LAC
Hassan Whiteside,whiteha01,MIA
Paul Millsap,millspa01,DEN
Jarrett Allen,allenja01,BRK
Emmanuel Mudiay,mudiaem01,NYK
Ricky Rubio,rubiori01,UTA
Trevor Ariza,arizatr01,2TM
Trevor Ariza,arizatr01,PHO
Trevor Ariza,arizatr01,WAS
Dario Å ariÄ,saricda01,2TM
Dario Å ariÄ,saricda01,PHI
Dario Å ariÄ,saricda01,MIN
Justin Holiday,holidju01,2TM
Justin Holiday,holidju01,CHI
Justin Holiday,holidju01,MEM
Alex Len,lenal01,ATL
Darren Collison,collida01,IND
Monte Morris,morrimo01,DEN
Wesley Matthews,matthwe02,3TM
Wesley Matthews,matthwe02,DAL
Wesley Matthews,matthwe02,NYK
Wesley Matthews,matthwe02,IND
Justise Winslow,winslju01,MIA
Marco Belinelli,belinma01,SAS
Gordon Hayward,haywago01,BOS
Danny Green,greenda02,TOR
Dwight Powell,poweldw01,DAL
Patty Mills,millspa02,SAS
Rodney Hood,hoodro01,2TM
Rodney Hood,hoodro01,CLE
Rodney Hood,hoodro01,POR
Jaren Jackson Jr.,jacksja02,MEM
Kelly Olynyk,olynyke01,MIA
Otto Porter Jr.,porteot01,2TM
Otto Porter Jr.,porteot01,WAS
Otto Porter Jr.,porteot01,CHI
Kent Bazemore,bazemke01,ATL
Damyean Dotson,dotsoda01,NYK
T.J. Warren,warretj01,PHO
Jonas ValanÄiÅ«nas,valanjo01,2TM
Jonas ValanÄiÅ«nas,valanjo01,TOR
Jonas ValanÄiÅ«nas,valanjo01,MEM
Al-Farouq Aminu,aminual01,POR
Thomas Bryant,bryanth01,WAS
DeAndre Jordan,jordade01,2TM
DeAndre Jordan,jordade01,DAL
DeAndre Jordan,jordade01,NYK
Marvin Williams,willima02,CHO
Taj Gibson,gibsota01,MIN
DeMarre Carroll,carrode01,BRK
Taurean Prince,princta02,ATL
Nemanja Bjelica,bjeline01,SAC
Gary Harris,harriga01,DEN
Bam Adebayo,adebaba01,MIA
Kevin Huerter,huertke01,ATL
Landry Shamet,shamela01,2TM
Landry Shamet,shamela01,PHI
Landry Shamet,shamela01,LAC
Dennis Smith Jr.,smithde03,2TM
Dennis Smith Jr.,smithde03,DAL
Dennis Smith Jr.,smithde03,NYK
Jonathan Isaac,isaacjo01,ORL
Reggie Bullock,bullore01,2TM
Reggie Bullock,bullore01,DET
Reggie Bullock,bullore01,LAL
Bobby Portis,portibo01,2TM
Bobby Portis,portibo01,CHI
Bobby Portis,portibo01,WAS
TomÃ¡Å¡ SatoranskÃ½,satorto01,WAS
Terry Rozier,roziete01,BOS
Marcus Smart,smartma01,BOS
Jeremy Lin,linje01,2TM
Jeremy Lin,linje01,ATL
Jeremy Lin,linje01,TOR
Tyreke Evans,evansty01,IND
Robin Lopez,lopezro01,CHI
Fred VanVleet,vanvlfr01,TOR
Nicolas Batum,batumni01,CHO
Nikola MirotiÄ,mirotni01,2TM
Nikola MirotiÄ,mirotni01,NOP
Nikola MirotiÄ,mirotni01,MIL
Allonzo Trier,trieral01,NYK
Dewayne Dedmon,dedmode01,ATL
DeAndre' Bembry,bembrde01,ATL
Mikal Bridges,bridgmi01,PHO
Jalen Brunson,brunsja01,DAL
Gerald Green,greenge01,HOU
Victor Oladipo,oladivi01,IND
Langston Galloway,gallola01,DET
John Wall,walljo01,WAS
Derrick White,whitede01,SAS
Malik Monk,monkma01,CHO
Delon Wright,wrighde01,2TM
Delon Wright,wrighde01,TOR
Delon Wright,wrighde01,MEM
Mason Plumlee,plumlma01,DEN
E'Twaun Moore,mooreet01,NOP
Trey Burke,burketr01,2TM
Trey Burke,burketr01,NYK
Trey Burke,burketr01,DAL
Larry Nance Jr.,nancela02,CLE
Avery Bradley,bradlav01,2TM
Avery Bradley,bradlav01,LAC
Avery Bradley,bradlav01,MEM
Tyler Johnson,johnsty01,2TM
Tyler Johnson,johnsty01,MIA
Tyler Johnson,johnsty01,PHO
Austin Rivers,riverau01,2TM
Austin Rivers,riverau01,WAS
Austin Rivers,riverau01,HOU
Luke Kennard,kennalu01,DET
JaMychal Green,greenja01,2TM
JaMychal Green,greenja01,MEM
JaMychal Green,greenja01,LAC
Dorian Finney-Smith,finnedo01,DAL
DÄvis BertÄns,bertada01,SAS
P.J. Tucker,tuckepj01,HOU
Kyle Korver,korveky01,2TM
Kyle Korver,korveky01,CLE
Kyle Korver,korveky01,UTA
Miles Bridges,bridgmi02,CHO
Patrick Beverley,beverpa01,LAC
Garrett Temple,templga01,2TM
Garrett Temple,templga01,MEM
Garrett Temple,templga01,LAC
Justin Jackson,jacksju01,2TM
Justin Jackson,jacksju01,SAC
Justin Jackson,jacksju01,DAL
Seth Curry,curryse01,POR
Richaun Holmes,holmeri01,PHO
Noah Vonleh,vonleno01,NYK
Josh Okogie,okogijo01,MIN
Darius Miller,milleda01,NOP
Doug McDermott,mcderdo01,IND
Vince Carter,cartevi01,ATL
Alec Burks,burksal01,3TM
Alec Burks,burksal01,UTA
Alec Burks,burksal01,CLE
Alec Burks,burksal01,SAC
Caris LeVert,leverca01,BRK
Markieff Morris,morrima02,2TM
Markieff Morris,morrima02,WAS
Markieff Morris,morrima02,OKC
Trey Lyles,lylestr01,DEN
Wayne Ellington,ellinwa01,2TM
Wayne Ellington,ellinwa01,MIA
Wayne Ellington,ellinwa01,DET
Ryan Arcidiacono,arcidry01,CHI
Jake Layman,laymaja01,POR
Cory Joseph,josepco01,IND
Rodions Kurucs,kurucro01,BRK
Tony Parker,parketo01,CHO
Shabazz Napier,napiesh01,BRK
Rondae Hollis-Jefferson,holliro01,BRK
Dion Waiters,waitedi01,MIA
Josh Hart,hartjo01,LAL
Ivica Zubac,zubaciv01,2TM
Ivica Zubac,zubaciv01,LAL
Ivica Zubac,zubaciv01,LAC
Kris Dunn,dunnkr01,CHI
Norman Powell,powelno01,TOR
Wayne Selden,seldewa01,2TM
Wayne Selden,seldewa01,MEM
Wayne Selden,seldewa01,CHI
Terrance Ferguson,fergute01,OKC
Zach Collins,colliza01,POR
Mario Hezonja,hezonma01,NYK
Jeff Teague,teaguje01,MIN
Quinn Cook,cookqu01,GSW
Jamal Crawford,crawfja01,PHO
Rodney McGruder,mcgruro01,MIA
Ish Smith,smithis01,DET
Kevon Looney,looneke01,GSW
Cody Zeller,zelleco01,CHO
Frank Jackson,jacksfr01,NOP
Will Barton,bartowi01,DEN
Goran DragiÄ,dragigo01,MIA
Evan Turner,turneev01,POR
Lance Stephenson,stephla01,LAL
DeMarcus Cousins,couside01,GSW
Draymond Green,greendr01,GSW
Gorgui Dieng,dienggo01,MIN
Maxi Kleber,klebima01,DAL
Mitchell Robinson,robinmi01,NYK
Jahlil Okafor,okafoja01,NOP
T.J. McConnell,mccontj01,PHI
Shaquille Harrison,harrish01,CHI
Ed Davis,davised01,BRK
Tristan Thompson,thomptr01,CLE
OG Anunoby,anunoog01,TOR
Tyus Jones,jonesty01,MIN
Lonzo Ball,balllo01,LAL
Iman Shumpert,shumpim01,2TM
Iman Shumpert,shumpim01,SAC
Iman Shumpert,shumpim01,HOU
Robert Covington,covinro01,2TM
Robert Covington,covinro01,PHI
Robert Covington,covinro01,MIN
Maurice Harkless,harklma01,POR
Jonas Jerebko,jerebjo01,GSW
Ante Å½iÅ¾iÄ,zizican01,CLE
Mike Scott,scottmi01,2TM
Mike Scott,scottmi01,LAC
Mike Scott,scottmi01,PHI
George Hill,hillge01,2TM
George Hill,hillge01,CLE
George Hill,hillge01,MIL
Wendell Carter Jr.,cartewe01,CHI
Stanley Johnson,johnsst04,2TM
Stanley Johnson,johnsst04,DET
Stanley Johnson,johnsst04,NOP
Ersan Ä°lyasova,ilyaser01,MIL
Mike Muscala,muscami01,2TM
Mike Muscala,muscami01,PHI
Mike Muscala,muscami01,LAL
Elfrid Payton,paytoel01,NOP
Tony Snell,snellto01,MIL
Torrey Craig,craigto01,DEN
Shelvin Mack,macksh01,2TM
Shelvin Mack,macksh01,MEM
Shelvin Mack,macksh01,CHO
Devin Harris,harride01,DAL
James Johnson,johnsja01,MIA
Michael Kidd-Gilchrist,kiddgmi01,CHO
Royce O'Neale,onealro01,UTA
Rajon Rondo,rondora01,LAL
Jakob Poeltl,poeltja01,SAS
Derrick Jones Jr.,jonesde02,MIA
Boban MarjanoviÄ,marjabo01,2TM
Boban MarjanoviÄ,marjabo01,LAC
Boban MarjanoviÄ,marjabo01,PHI
Pat Connaughton,connapa01,MIL
Willy HernangÃ³mez,hernawi01,CHO
Yogi Ferrell,ferreyo01,SAC
Antonio Blakeney,blakean01,CHI
J.J. Barea,bareajo01,DAL
Allen Crabbe,crabbal01,BRK
Harry Giles,gilesha01,SAC
Juancho HernangÃ³mez,hernaju01,DEN
Frank Kaminsky,kaminfr01,CHO
Ian Clark,clarkia01,NOP
Nik Stauskas,stausni01,2TM
Nik Stauskas,stausni01,POR
Nik Stauskas,stausni01,CLE
Andre Iguodala,iguodan01,GSW
James Ennis III,ennisja01,2TM
James Ennis III,ennisja01,HOU
James Ennis III,ennisja01,PHI
Cheick Diallo,diallch01,NOP
Kenneth Faried,farieke01,2TM
Kenneth Faried,farieke01,BRK
Kenneth Faried,farieke01,HOU
Nerlens Noel,noelne01,OKC
Kevin Love,loveke01,CLE
Daniel Theis,theisda01,BOS
Dirk Nowitzki,nowitdi01,DAL
Sterling Brown,brownst02,MIL
Danuel House Jr.,houseda01,HOU
Jonathon Simmons,simmojo02,2TM
Jonathon Simmons,simmojo02,ORL
Jonathon Simmons,simmojo02,PHI
Meyers Leonard,leoname01,POR
Kyle Anderson,anderky01,MEM
Wes Iwundu,iwundwe01,ORL
C.J. Miles,milescj01,2TM
C.J. Miles,milescj01,TOR
C.J. Miles,milescj01,MEM
Alfonzo McKinnie,mckinal01,GSW
David Nwaba,nwabada01,CLE
Anthony Tolliver,tollian01,MIN
Thon Maker,makerth01,2TM
Thon Maker,makerth01,MIL
Thon Maker,makerth01,DET
Luke Kornet,kornelu01,NYK
Bruce Brown,brownbr01,DET
Troy Daniels,danietr01,PHO
Dwayne Bacon,bacondw01,CHO
Tim Frazier,fraziti01,2TM
Tim Frazier,fraziti01,NOP
Tim Frazier,fraziti01,MIL
Wilson Chandler,chandwi01,2TM
Wilson Chandler,chandwi01,PHI
Wilson Chandler,chandwi01,LAC
Elie Okobo,okoboel01,PHO
Joakim Noah,noahjo01,MEM
Tyler Dorsey,dorsety01,2TM
Tyler Dorsey,dorsety01,ATL
Tyler Dorsey,dorsety01,MEM
Aaron Holiday,holidaa01,IND
Mo Bamba,bambamo01,ORL
Dante Exum,exumda01,UTA
Jared Dudley,dudleja01,BRK
Sam Dekker,dekkesa01,2TM
Sam Dekker,dekkesa01,CLE
Sam Dekker,dekkesa01,WAS
Aron Baynes,baynear01,BOS
Ivan Rabb,rabbiv01,MEM
Bruno Caboclo,cabocbr01,MEM
Matthew Dellavedova,dellama01,2TM
Matthew Dellavedova,dellama01,MIL
Matthew Dellavedova,dellama01,CLE
D.J. Wilson,wilsodj01,MIL
Furkan Korkmaz,korkmfu01,PHI
Kenrich Williams,willike04,NOP
Omari Spellman,spellom01,ATL
Chasson Randle,randlch01,WAS
Zaza Pachulia,pachuza01,DET
Brandon Knight,knighbr03,2TM
Brandon Knight,knighbr03,HOU
Brandon Knight,knighbr03,CLE
Shaun Livingston,livinsh01,GSW
Jerian Grant,grantje02,ORL
De'Anthony Melton,meltode01,PHO
Cameron Payne,payneca01,2TM
Cameron Payne,payneca01,CHI
Cameron Payne,payneca01,CLE
Troy Brown Jr.,browntr01,WAS
Frank Ntilikina,ntilila01,NYK
Abdel Nader,naderab01,OKC
Khem Birch,birchkh01,ORL
Cristiano FelÃ­cio,feliccr01,CHI
Bismack Biyombo,biyombi01,CHO
Georges Niang,niangge01,UTA
Marcin Gortat,gortama01,LAC
TimothÃ© Luwawu-Cabarrot,luwawti01,2TM
TimothÃ© Luwawu-Cabarrot,luwawti01,OKC
TimothÃ© Luwawu-Cabarrot,luwawti01,CHI
Dragan Bender,bendedr01,PHO
Greg Monroe,monrogr01,3TM
Greg Monroe,monrogr01,TOR
Greg Monroe,monrogr01,BOS
Greg Monroe,monrogr01,PHI
Alex Caruso,carusal01,LAL
Chandler Hutchison,hutchch01,CHI
Patrick Patterson,pattepa01,OKC
Omri Casspi,casspom01,MEM
T.J. Leaf,leaftj01,IND
Jordan Bell,belljo01,GSW
Tyrone Wallace,wallaty01,LAC
Devonte' Graham,grahade01,CHO
Grayson Allen,allengr01,UTA
Jerryd Bayless,bayleje01,MIN
Jonah Bolden,boldejo01,PHI
Moritz Wagner,wagnemo01,LAL
Lance Thomas,thomala01,NYK
Amir Johnson,johnsam01,PHI
Glenn Robinson III,robingl02,DET
Raul Neto,netora01,UTA
Frank Mason III,masonfr01,SAC
Dante Cunningham,cunnida01,SAS
Solomon Hill,hillso01,NOP
MarShon Brooks,brookma01,MEM
Hamidou Diallo,diallha01,OKC
Thabo Sefolosha,sefolth01,UTA
Kadeem Allen,allenka01,NYK
Chandler Parsons,parsoch01,MEM
Semi Ojeleye,ojelese01,BOS
Treveon Graham,grahatr01,BRK
Marquese Chriss,chrisma01,2TM
Marquese Chriss,chrisma01,HOU
Marquese Chriss,chrisma01,CLE
Michael Beasley,beaslmi01,LAL
Isaiah Canaan,canaais01,3TM
Isaiah Canaan,canaais01,PHO
Isaiah Canaan,canaais01,MIN
Isaiah Canaan,canaais01,MIL
Justin Anderson,anderju01,ATL
Tyson Chandler,chandty01,2TM
Tyson Chandler,chandty01,PHO
Tyson Chandler,chandty01,LAL
Jevon Carter,carteje01,MEM
Christian Wood,woodch01,2TM
Christian Wood,woodch01,MIL
Christian Wood,woodch01,NOP
Ryan Broekhoff,broekry01,DAL
Ãlex Abrines,abrinal01,OKC
Jordan McRae,mcraejo01,WAS
Damion Lee,leeda03,GSW
Luol Deng,denglu01,MIN
Johnathan Williams,willijo04,LAL
Kosta Koufos,koufoko01,SAC
Jon Leuer,leuerjo01,DET
Kyle O'Quinn,oquinky01,IND
Markelle Fultz,fultzma01,PHI
Keita Bates-Diop,bateske01,MIN
NenÃª,hilarne01,HOU
Corey Brewer,breweco01,2TM
Corey Brewer,breweco01,PHI
Corey Brewer,breweco01,SAC
Gary Clark,clarkga01,HOU
Raymond Felton,feltora01,OKC
Salah Mejri,mejrisa01,DAL
Brad Wanamaker,wanambr01,BOS
Ian Mahinmi,mahinia01,WAS
Isaiah Briscoe,briscis01,ORL
Courtney Lee,leeco01,2TM
Courtney Lee,leeco01,NYK
Courtney Lee,leeco01,DAL
Dillon Brooks,brookdi01,MEM
Carmelo Anthony,anthoca01,HOU
Michael Carter-Williams,cartemi01,2TM
Michael Carter-Williams,cartemi01,HOU
Michael Carter-Williams,cartemi01,ORL
Svi Mykhailiuk,mykhasv01,2TM
Svi Mykhailiuk,mykhasv01,LAL
Svi Mykhailiuk,mykhasv01,DET
Donte DiVincenzo,divindo01,MIL
Damian Jones,jonesda03,GSW
Channing Frye,fryech01,CLE
Wesley Johnson,johnswe01,2TM
Wesley Johnson,johnswe01,NOP
Wesley Johnson,johnswe01,WAS
John Jenkins,jenkijo01,2TM
John Jenkins,jenkijo01,WAS
John Jenkins,jenkijo01,NYK
Ekpe Udoh,udohek01,UTA
Pau Gasol,gasolpa01,2TM
Pau Gasol,gasolpa01,SAS
Pau Gasol,gasolpa01,MIL
Dwight Howard,howardw01,WAS
Jarell Martin,martija01,ORL
Jaron Blossomgame,blossja01,CLE
Henry Ellenson,ellenhe01,2TM
Henry Ellenson,ellenhe01,DET
Henry Ellenson,ellenhe01,NYK
JosÃ© CalderÃ³n,caldejo01,DET
Jerome Robinson,robinje01,LAC
Troy Williams,willitr02,SAC
Jaylen Adams,adamsja01,ATL
Alex Poythress,poythal01,ATL
Johnathan Motley,motlejo01,LAC
Quincy Pondexter,pondequ01,SAS
Isaiah Thomas,thomais02,DEN
Cameron Reynolds,reynoca01,MIN
Guerschon Yabusele,yabusgu01,BOS
Chris Boucher,bouchch01,TOR
Shake Milton,miltosh01,PHI
Walt Lemon Jr.,lemonwa01,CHI
Deonte Burton,burtode02,OKC
Jalen Jones,jonesja04,CLE
Theo Pinson,pinsoth01,BRK
