Player,ID,Team
Michael Jordan,jordami01,CHI
Karl Malone,malonka01,UTA
Patrick Ewing,ewingpa01,NYK
Tom Chambers,chambto01,PHO
Dominique Wilkins,wilkido01,ATL
Reggie Miller,millere01,IND
Hakeem Olajuwon,olajuha01,HOU
David Robinson,robinda01,SAS
Charles Barkley,barklch01,PHI
Chris Mullin,mullich01,GSW
Tony Campbell,campbto01,MIN
Bernard King,kingbe01,WSB
Larry Bird,birdla01,BOS
Jeff Malone,malonje01,WSB
Terry Cummings,cummite01,SAS
Magic Johnson,johnsma02,LAL
Wayman Tisdale,tisdawa01,SAC
Mitch Richmond,richmmi01,GSW
Kevin McHale,mchalke01,BOS
Clyde Drexler,drexlcl01,POR
James Worthy,worthja01,LAL
Kevin Johnson,johnske02,PHO
Charles Smith,smithch01,LAC
Rolando Blackman,blackro01,DAL
Moses Malone,malonmo01,ATL
Hersey Hawkins,hawkihe01,PHI
Chuck Person,persoch01,IND
Isiah Thomas,thomais01,DET
Derek Harper,harpede01,DAL
Xavier McDaniel,mcdanxa01,SEA
Fat Lever,leverfa01,DEN
Reggie Theus,theusre01,ORL
Terry Catledge,catlete01,ORL
Alex English,englial01,DEN
Mark Price,pricema01,CLE
Terry Porter,portete01,POR
Otis Thorpe,thorpot01,HOU
Hot Rod Williams,williho01,CLE
Ricky Pierce,piercri01,MIL
Rodney McCray,mccraro01,SAC
Scottie Pippen,pippesc01,CHI
John Stockton,stockjo01,UTA
Danny Ainge,aingeda01,SAC
Reggie Lewis,lewisre01,BOS
Joe Dumars,dumarjo01,DET
Kevin Duckworth,duckwke01,POR
Terry Teagle,teaglte01,GSW
Jerome Kersey,kerseje01,POR
Dale Ellis,ellisda01,SEA
Willie Anderson,anderwi01,SAS
Rik Smits,smitsri01,IND
Armen Gilliam,gilliar01,2TM
Armen Gilliam,gilliar01,PHO
Armen Gilliam,gilliar01,CHH
Detlef Schrempf,schrede01,IND
Derrick McKey,mckeyde01,SEA
Dennis Hopson,hopsode01,NJN
Robert Parish,parisro01,BOS
Jay Humphries,humphja01,MIL
Kelly Tripucka,tripuke01,CHH
Rony Seikaly,seikaro01,MIA
Michael Adams,adamsmi01,DEN
Buck Johnson,johnsbu01,HOU
Walter Davis,daviswa03,DEN
Sam Perkins,perkisa01,DAL
Tyrone Corbin,corbity01,MIN
Byron Scott,scottby01,LAL
Gerald Wilkins,wilkige01,NYK
James Edwards,edwarja01,DET
Chris Morris,morrich01,NJN
Jeff Hornacek,hornaje01,PHO
Vern Fleming,flemive01,IND
Thurl Bailey,baileth01,UTA
Johnny Dawkins,dawkijo01,PHI
Tim Hardaway,hardati01,GSW
Sherman Douglas,douglsh01,MIA
Danny Manning,mannida01,LAC
Alvin Robertson,roberal01,MIL
Ken Norman,normake01,LAC
Buck Williams,willibu01,POR
Mike Gminski,gminsmi01,PHI
Craig Ehlo,ehlocr01,CLE
Mark Aguirre,aguirma01,DET
Eddie Johnson,johnsed03,PHO
Purvis Short,shortpu01,NJN
Horace Grant,grantho01,CHI
Dell Curry,curryde01,CHH
A.C. Green,greenac01,LAL
Ledell Eackles,eacklle01,WSB
Glen Rice,ricegl01,MIA
Johnny Newman,newmajo01,NYK
Mitchell Wiggins,wiggimi01,HOU
Sam Mitchell,mitchsa01,MIN
Larry Nance,nancela01,CLE
Kevin Willis,willike02,ATL
Blair Rasmussen,rasmubl01,DEN
Sleepy Floyd,floydsl01,HOU
Sam Bowie,bowiesa01,NJN
Jack Sikma,sikmaja01,MIL
Bill Laimbeer,laimbbi01,DET
Benoit Benjamin,benjabe01,LAC
Antoine Carr,carran01,2TM
Antoine Carr,carran01,ATL
Antoine Carr,carran01,SAC
Rex Chapman,chapmre01,CHH
Kenny Smith,smithke01,2TM
Kenny Smith,smithke01,SAC
Kenny Smith,smithke01,ATL
Kevin Edwards,edwarke01,MIA
Pooh Richardson,richapo01,MIN
Nick Anderson,anderni01,ORL
Ron Anderson,anderro01,PHI
Rod Higgins,higgiro01,GSW
J.R. Reid,reidjr01,CHH
Å arÅ«nas MarÄiulionis,marcisa01,GSW
Charles Oakley,oaklech01,NYK
Otis Smith,smithot01,ORL
Rod Strickland,stricro02,2TM
Rod Strickland,stricro02,NYK
Rod Strickland,stricro02,SAS
Billy Thompson,thompbi01,MIA
Mark West,westma01,PHO
Mark Alarie,alarima01,WSB
Jerry Reynolds,reynoje01,ORL
Fred Roberts,roberfr01,MIL
John Paxson,paxsojo01,CHI
Bill Cartwright,cartwbi01,CHI
Rick Mahorn,mahorri01,PHI
Sean Elliott,elliose01,SAS
Mark Jackson,jacksma01,NYK
Dan Majerle,majerda01,PHO
Vinnie Johnson,johnsvi01,DET
Michael Cage,cagemi01,SEA
Ron Harper,harpero01,2TM
Ron Harper,harpero01,CLE
Ron Harper,harpero01,LAC
Maurice Cheeks,cheekma01,2TM
Maurice Cheeks,cheekma01,SAS
Maurice Cheeks,cheekma01,NYK
Orlando Woolridge,woolror01,LAL
Dana Barros,barroda01,SEA
Darrell Walker,walkeda01,WSB
Muggsy Bogues,boguemu01,CHH
Sidney Green,greensi02,ORL
Joe Barry Carroll,carrojo01,2TM
Joe Barry Carroll,carrojo01,NJN
Joe Barry Carroll,carrojo01,DEN
Roy Tarpley,tarplro01,DAL
Spud Webb,webbsp01,ATL
Clifford Robinson,robincl02,POR
Sedale Threatt,threase01,SEA
Vinny Del Negro,delnevi01,SAC
Tellis Frank,frankte01,MIA
Darrell Griffith,griffda01,UTA
Brad Lohaus,lohaubr01,2TM
Brad Lohaus,lohaubr01,MIN
Brad Lohaus,lohaubr01,MIL
Stacey King,kingst01,CHI
Blue Edwards,edwarbl01,UTA
Randy Breuer,breuera01,2TM
Randy Breuer,breuera01,MIL
Randy Breuer,breuera01,MIN
Dennis Rodman,rodmade01,DET
Vernon Maxwell,maxweve01,2TM
Vernon Maxwell,maxweve01,SAS
Vernon Maxwell,maxweve01,HOU
Mychal Thompson,thompmy01,LAL
Sam Vincent,vincesa01,ORL
Vlade Divac,divacvl01,LAL
Randolph Keys,keysra01,2TM
Randolph Keys,keysra01,CLE
Randolph Keys,keysra01,CHH
Herb Williams,willihe01,DAL
Brad Daugherty,daughbr01,CLE
Grant Long,longgr01,MIA
Tod Murphy,murphto01,MIN
Derek Smith,smithde02,PHI
Trent Tucker,tucketr01,NYK
James Donaldson,donalja01,DAL
Harvey Grant,grantha01,WSB
Adrian Dantley,dantlad01,DAL
John Battle,battljo01,ATL
Lester Conner,connele01,NJN
Harold Pressley,pressha01,SAC
Todd Lichti,lichtto01,DEN
Paul Pressey,presspa01,MIL
Michael Ansley,anslemi01,ORL
Bob Hansen,hansebo01,UTA
