Player,ID,Team
Stephen Curry,curryst01,GSW
Damian Lillard,lillada01,POR
Nikola JokiÄ,jokicni01,DEN
Bradley Beal,bealbr01,WAS
Luka DonÄiÄ,doncilu01,DAL
Giannis Antetokounmpo,antetgi01,MIL
Devin Booker,bookede01,PHO
Julius Randle,randlju01,NYK
Jayson Tatum,tatumja01,BOS
Zion Williamson,willizi01,NOP
Nikola VuÄeviÄ,vucevni01,2TM
Nikola VuÄeviÄ,vucevni01,ORL
Nikola VuÄeviÄ,vucevni01,CHI
Trae Young,youngtr01,ATL
Zach LaVine,lavinza01,CHI
De'Aaron Fox,foxde01,SAC
Collin Sexton,sextoco01,CLE
Joel Embiid,embiijo01,PHI
Kyrie Irving,irvinky01,BRK
Brandon Ingram,ingrabr01,NOP
Russell Westbrook,westbru01,WAS
Jaylen Brown,brownja02,BOS
Terry Rozier,roziete01,CHO
Donovan Mitchell,mitchdo01,UTA
Anthony Edwards,edwaran01,MIN
Khris Middleton,middlkh01,MIL
Andrew Wiggins,wiggian01,GSW
DeMar DeRozan,derozde01,SAS
Kawhi Leonard,leonaka01,LAC
Norman Powell,powelno01,2TM
Norman Powell,powelno01,TOR
Norman Powell,powelno01,POR
RJ Barrett,barrerj01,NYK
Domantas Sabonis,sabondo01,IND
Paul George,georgpa01,LAC
Jordan Clarkson,clarkjo01,UTA
Karl-Anthony Towns,townska01,MIN
Bojan BogdanoviÄ,bogdabo02,UTA
Tobias Harris,harrito02,PHI
Jerami Grant,grantje01,DET
Ja Morant,moranja01,MEM
Bam Adebayo,adebaba01,MIA
Pascal Siakam,siakapa01,TOR
Malcolm Brogdon,brogdma01,IND
Buddy Hield,hieldbu01,SAC
Tim Hardaway Jr.,hardati02,DAL
Michael Porter Jr.,portemi01,DEN
Dillon Brooks,brookdi01,MEM
Chris Paul,paulch01,PHO
LeBron James,jamesle01,LAL
Jimmy Butler,butleji01,MIA
John Collins,collijo01,ATL
CJ McCollum,mccolcj01,POR
James Harden,hardeja01,2TM
James Harden,hardeja01,HOU
James Harden,hardeja01,BRK
Jonas ValanÄiÅ«nas,valanjo01,MEM
Dejounte Murray,murrade01,SAS
Jrue Holiday,holidjr01,MIL
Coby White,whiteco01,CHI
Fred VanVleet,vanvlfr01,TOR
Jamal Murray,murraja01,DEN
Rudy Gobert,goberru01,UTA
Deandre Ayton,aytonde01,PHO
Joe Harris,harrijo01,BRK
Mikal Bridges,bridgmi01,PHO
Clint Capela,capelca01,ATL
Caris LeVert,leverca01,2TM
Caris LeVert,leverca01,BRK
Caris LeVert,leverca01,IND
Kelly Olynyk,olynyke01,2TM
Kelly Olynyk,olynyke01,MIA
Kelly Olynyk,olynyke01,HOU
Kevin Durant,duranke01,BRK
Duncan Robinson,robindu01,MIA
Darius Garland,garlada01,CLE
Dennis SchrÃ¶der,schrode01,LAL
Harrison Barnes,barneha02,SAC
Montrezl Harrell,harremo01,LAL
Carmelo Anthony,anthoca01,POR
Doug McDermott,mcderdo01,IND
Gary Trent Jr.,trentga02,2TM
Gary Trent Jr.,trentga02,POR
Gary Trent Jr.,trentga02,TOR
Keldon Johnson,johnske04,SAS
Kyle Kuzma,kuzmaky01,LAL
Eric Bledsoe,bledser01,NOP
Richaun Holmes,holmeri01,SAC
Kristaps PorziÅÄ£is,porzikr01,DAL
Gordon Hayward,haywago01,CHO
Christian Wood,woodch01,HOU
Brook Lopez,lopezbr01,MIL
Saddiq Bey,beysa01,DET
Jalen Brunson,brunsja01,DAL
Kyle Anderson,anderky01,MEM
Kelly Oubre Jr.,oubreke01,GSW
Miles Bridges,bridgmi02,CHO
Shai Gilgeous-Alexander,gilgesh01,OKC
Ben Simmons,simmobe01,PHI
Kemba Walker,walkeke02,BOS
Josh Jackson,jacksjo02,DET
Mike Conley,conlemi01,UTA
P.J. Washington,washipj01,CHO
John Wall,walljo01,HOU
Thaddeus Young,youngth01,CHI
Kevin Huerter,huertke01,ATL
Chris Boucher,bouchch01,TOR
Shake Milton,miltosh01,PHI
Devonte' Graham,grahade01,CHO
Kendrick Nunn,nunnke01,MIA
Tyler Herro,herroty01,MIA
Joe Ingles,inglejo01,UTA
Enes Freedom,kanteen01,POR
Jarrett Allen,allenja01,2TM
Jarrett Allen,allenja01,BRK
Jarrett Allen,allenja01,CLE
LaMelo Ball,ballla01,CHO
Lonzo Ball,balllo01,NOP
D'Angelo Russell,russeda01,MIN
Jae'Sean Tate,tateja01,HOU
Kyle Lowry,lowryky01,TOR
Rui Hachimura,hachiru01,WAS
Dwayne Bacon,bacondw01,ORL
Anthony Davis,davisan02,LAL
Naz Reid,reidna01,MIN
Marcus Morris,morrima03,LAC
Justin Holiday,holidju01,IND
Darius Bazley,bazleda01,OKC
Bobby Portis,portibo01,MIL
Tyrese Haliburton,halibty01,SAC
Jeff Green,greenje02,BRK
Lou Williams,willilo02,2TM
Lou Williams,willilo02,LAC
Lou Williams,willilo02,ATL
Patty Mills,millspa02,SAS
Derrick Rose,rosede01,2TM
Derrick Rose,rosede01,DET
