Player,ID,Team
Michael Jordan,jordami01,CHI
Karl Malone,malonka01,UTA
Dale Ellis,ellisda01,SEA
Chris Mullin,mullich01,GSW
Alex English,englial01,DEN
Clyde Drexler,drexlcl01,POR
Dominique Wilkins,wilkido01,ATL
Tom Chambers,chambto01,PHO
Charles Barkley,barklch01,PHI
Hakeem Olajuwon,olajuha01,HOU
Terry Cummings,cummite01,MIL
Patrick Ewing,ewingpa01,NYK
Kevin McHale,mchalke01,BOS
Mitch Richmond,richmmi01,GSW
Magic Johnson,johnsma02,LAL
Chuck Person,persoch01,IND
Xavier McDaniel,mcdanxa01,SEA
Bernard King,kingbe01,WSB
James Worthy,worthja01,LAL
Jeff Malone,malonje01,WSB
Kevin Johnson,johnske02,PHO
Moses Malone,malonmo01,ATL
Kelly Tripucka,tripuke01,CHH
Thurl Bailey,baileth01,UTA
Rolando Blackman,blackro01,DAL
Ron Harper,harpero01,CLE
Mark Aguirre,aguirma01,2TM
Mark Aguirre,aguirma01,DAL
Mark Aguirre,aguirma01,DET
Willie Anderson,anderwi01,SAS
Eddie Johnson,johnsed03,PHO
Reggie Lewis,lewisre01,BOS
Robert Parish,parisro01,BOS
Brad Daugherty,daughbr01,CLE
Isiah Thomas,thomais01,DET
Ken Norman,normake01,LAC
Byron Scott,scottby01,LAL
Kevin Duckworth,duckwke01,POR
Terry Porter,portete01,POR
Michael Adams,adamsmi01,DEN
Mark Price,pricema01,CLE
Mike Gminski,gminsmi01,PHI
Fat Lever,leverfa01,DEN
Derek Harper,harpede01,DAL
Kenny Smith,smithke01,SAC
John Stockton,stockjo01,UTA
Adrian Dantley,dantlad01,2TM
Adrian Dantley,dantlad01,DET
Adrian Dantley,dantlad01,DAL
Wayman Tisdale,tisdawa01,2TM
Wayman Tisdale,tisdawa01,IND
Wayman Tisdale,tisdawa01,SAC
Otis Thorpe,thorpot01,HOU
Ron Anderson,anderro01,PHI
Jerome Kersey,kerseje01,POR
Ricky Pierce,piercri01,MIL
Roy Hinson,hinsoro01,NJN
Derrick McKey,mckeyde01,SEA
Benoit Benjamin,benjabe01,LAC
Reggie Theus,theusre01,ATL
Johnny Newman,newmajo01,NYK
Danny Ainge,aingeda01,2TM
Danny Ainge,aingeda01,BOS
Danny Ainge,aingeda01,SAC
Rex Chapman,chapmre01,CHH
Walter Davis,daviswa03,DEN
Larry Nance,nancela01,CLE
Mark Jackson,jacksma01,NYK
Robert Reid,reidro01,CHH
Hersey Hawkins,hawkihe01,PHI
Joe Dumars,dumarjo01,DET
Reggie Miller,millere01,IND
Armen Gilliam,gilliar01,PHO
Sam Perkins,perkisa01,DAL
Sleepy Floyd,floydsl01,HOU
Gerald Wilkins,wilkige01,NYK
Charles Smith,smithch01,LAC
Winston Garland,garlawi01,GSW
Darrell Griffith,griffda01,UTA
Vinnie Johnson,johnsvi01,DET
Greg Anderson,andergr01,SAS
Alvin Robertson,roberal01,SAS
John Williams,willijo02,WSB
Quintin Dailey,dailequ01,LAC
Bill Laimbeer,laimbbi01,DET
Kevin Edwards,edwarke01,MIA
A.C. Green,greenac01,LAL
Vern Fleming,flemive01,IND
Chris Morris,morrich01,NJN
Jack Sikma,sikmaja01,MIL
Charles Oakley,oaklech01,NYK
LaSalle Thompson,thompla01,2TM
LaSalle Thompson,thompla01,SAC
LaSalle Thompson,thompla01,IND
Jeff Hornacek,hornaje01,PHO
Scottie Pippen,pippesc01,CHI
Mike Woodson,woodsmi01,HOU
Mike McGee,mcgeemi01,NJN
Doc Rivers,riverdo01,ATL
Larry Krystkowiak,krystla01,MIL
Terry Teagle,teaglte01,GSW
Rory Sparrow,sparrro01,MIA
Harold Pressley,pressha01,SAC
Grant Long,longgr01,MIA
Danny Schayes,schayda01,DEN
Bill Cartwright,cartwbi01,CHI
Buck Williams,willibu01,NJN
Rik Smits,smitsri01,IND
Horace Grant,grantho01,CHI
Hot Rod Williams,williho01,CLE
Vernon Maxwell,maxweve01,SAS
Ed Pinckney,pincked01,2TM
Ed Pinckney,pincked01,SAC
Ed Pinckney,pincked01,BOS
Ledell Eackles,eacklle01,WSB
Joe Barry Carroll,carrojo01,NJN
Frank Brickowski,brickfr01,SAS
Rod Higgins,higgiro01,GSW
Rodney McCray,mccraro01,SAC
Billy Thompson,thompbi01,MIA
Rony Seikaly,seikaro01,MIA
Gary Grant,grantga01,LAC
Jay Humphries,humphja01,MIL
Lester Conner,connele01,NJN
Kurt Rambis,rambiku01,CHH
Detlef Schrempf,schrede01,2TM
Detlef Schrempf,schrede01,DAL
Detlef Schrempf,schrede01,IND
Michael Cage,cagemi01,SEA
Maurice Cheeks,cheekma01,PHI
Terry Catledge,catlete01,WSB
Paul Pressey,presspa01,MIL
Otis Smith,smithot01,GSW
Dennis Hopson,hopsode01,NJN
John Battle,battljo01,ATL
Herb Williams,willihe01,2TM
Herb Williams,willihe01,IND
Herb Williams,willihe01,DAL
Mike Sanders,sandemi01,CLE
Sidney Moncrief,moncrsi01,MIL
Derrick Chievous,chievde01,HOU
Kareem Abdul-Jabbar,abdulka01,LAL
Mychal Thompson,thompmy01,LAL
Dennis Rodman,rodmade01,DET
Cliff Levingston,levincl01,ATL
Dennis Johnson,johnsde01,BOS
Steve Johnson,johnsst03,POR
Rod Strickland,stricro02,NYK
Orlando Woolridge,woolror01,LAL
Darrell Walker,walkeda01,WSB
Jon Sundvold,sundvjo01,MIA
Ricky Berry,berryri01,SAC
Brian Shaw,shawbr01,BOS
Trent Tucker,tucketr01,NYK
Jim Petersen,peterji01,SAC
Alton Lister,listeal01,SEA
Sam Vincent,vincesa01,CHI
Buck Johnson,johnsbu01,HOU
Reggie Williams,willire01,LAC
Tyrone Corbin,corbity01,PHO
Walter Berry,berrywa01,2TM
Walter Berry,berrywa01,NJN
Walter Berry,berrywa01,HOU
Craig Ehlo,ehlocr01,CLE
Mark West,westma01,PHO
Michael Cooper,coopemi01,LAL
Blair Rasmussen,rasmubl01,DEN
Antoine Carr,carran01,ATL
Dell Curry,curryde01,CHH
Vinny Del Negro,delnevi01,SAC
Derek Smith,smithde02,2TM
Derek Smith,smithde02,SAC
Derek Smith,smithde02,PHI
John Paxson,paxsojo01,CHI
James Edwards,edwarja01,DET
Michael Holton,holtomi01,CHH
Brad Sellers,sellebr01,CHI
Scott Skiles,skilesc01,IND
Sedale Threatt,threase01,SEA
Steve Colter,coltest01,WSB
Earl Cureton,curetea01,CHH
Nate McMillan,mcmilna01,SEA
Craig Hodges,hodgecr01,2TM
Craig Hodges,hodgecr01,PHO
Craig Hodges,hodgecr01,CHI
Rick Mahorn,mahorri01,DET
Wayne Cooper,coopewa01,DEN
Sidney Green,greensi02,NYK
