Player,ID,Team
Michael Jordan,jordami01,CHI
Karl Malone,malonka01,UTA
Chris Mullin,mullich01,GSW
Patrick Ewing,ewingpa01,NYK
Clyde Drexler,drexlcl01,POR
Tim Hardaway,hardati01,GSW
Mitch Richmond,richmmi01,SAC
Glen Rice,ricegl01,MIA
Charles Barkley,barklch01,PHI
Scottie Pippen,pippesc01,CHI
Reggie Lewis,lewisre01,BOS
Reggie Miller,millere01,IND
DraÅ¾en PetroviÄ,petrodr01,NJN
Ricky Pierce,piercri01,SEA
Jeff Malone,malonje01,UTA
Joe Dumars,dumarjo01,DET
Jeff Hornacek,hornaje01,PHO
Kendall Gill,gillke01,CHH
Danny Manning,mannida01,LAC
David Robinson,robinda01,SAS
Larry Johnson,johnsla02,CHH
Brad Daugherty,daughbr01,CLE
Hersey Hawkins,hawkihe01,PHI
Kevin Johnson,johnske02,PHO
Hakeem Olajuwon,olajuha01,HOU
Chuck Person,persoch01,IND
Ron Harper,harpero01,LAC
Terry Porter,portete01,POR
Kevin Willis,willike02,ATL
Reggie Williams,willire01,DEN
Isiah Thomas,thomais01,DET
Otis Thorpe,thorpot01,HOU
Dan Majerle,majerda01,PHO
Michael Adams,adamsmi01,WSB
Eddie Johnson,johnsed03,SEA
Detlef Schrempf,schrede01,IND
Larry Nance,nancela01,CLE
Rolando Blackman,blackro01,DAL
Vernon Maxwell,maxweve01,HOU
Armen Gilliam,gilliar01,PHI
Å arÅ«nas MarÄiulionis,marcisa01,GSW
Pooh Richardson,richapo01,MIN
Sean Elliott,elliose01,SAS
Lionel Simmons,simmoli01,SAC
Pervis Ellison,ellispe01,WSB
Tony Campbell,campbto01,MIN
John Stockton,stockjo01,UTA
Rony Seikaly,seikaro01,MIA
Derrick Coleman,colemde01,NJN
Moses Malone,malonmo01,MIL
Dale Ellis,ellisda01,MIL
Mark Price,pricema01,CLE
Sedale Threatt,threase01,LAL
Spud Webb,webbsp01,SAC
Byron Scott,scottby01,LAL
Grant Long,longgr01,MIA
Terry Cummings,cummite01,SAS
Dell Curry,curryde01,CHH
Nick Anderson,anderni01,ORL
Wayman Tisdale,tisdawa01,SAC
Micheal Williams,willimi02,IND
Dominique Wilkins,wilkido01,ATL
Dikembe Mutombo,mutomdi01,DEN
Harvey Grant,grantha01,WSB
Terry Catledge,catlete01,ORL
Derek Harper,harpede01,DAL
Horace Grant,grantho01,CHI
Orlando Woolridge,woolror01,DET
Billy Owens,owensbi01,GSW
John Starks,starkjo01,NYK
Kenny Smith,smithke01,HOU
Tom Chambers,chambto01,PHO
Xavier McDaniel,mcdanxa01,NYK
Ron Anderson,anderro01,PHI
A.C. Green,greenac01,LAL
Doug West,westdo01,MIN
Robert Parish,parisro01,BOS
Kevin Gamble,gamblke01,BOS
Stacey Augmon,augmost01,ATL
James Worthy,worthja01,LAL
Sam Bowie,bowiesa01,NJN
Scott Skiles,skilesc01,ORL
Rumeal Robinson,robinru01,ATL
Kenny Gattison,gattike01,CHH
Sam Perkins,perkisa01,LAL
Rik Smits,smitsri01,IND
Blue Edwards,edwarbl01,UTA
Clifford Robinson,robincl02,POR
Gerald Wilkins,wilkige01,NYK
Alvin Robertson,roberal01,MIL
Mookie Blaylock,blaylmo01,NJN
Shawn Kemp,kempsh01,SEA
Jay Humphries,humphja01,MIL
Johnny Dawkins,dawkijo01,PHI
Tim Perry,perryti01,PHO
Jerome Kersey,kerseje01,POR
Hot Rod Williams,williho01,CLE
Thurl Bailey,baileth01,2TM
Thurl Bailey,baileth01,UTA
Thurl Bailey,baileth01,MIN
Greg Anderson,andergr01,DEN
Ken Norman,normake01,LAC
Mark Jackson,jacksma01,NYK
Larry Bird,birdla01,BOS
Buck Williams,willibu01,POR
A.J. English,engliaj01,WSB
Antoine Carr,carran01,SAS
Kevin Duckworth,duckwke01,POR
Terry Teagle,teaglte01,LAL
Benoit Benjamin,benjabe01,SEA
Chris Morris,morrich01,NJN
Gerald Glass,glassge01,MIN
Herb Williams,willihe01,DAL
Ledell Eackles,eacklle01,WSB
Mark Aguirre,aguirma01,DET
Winston Garland,garlawi01,DEN
Duane Ferrell,ferredu01,ATL
Johnny Newman,newmajo01,CHH
Mahmoud Abdul-Rauf,abdulma02,DEN
Sam Mitchell,mitchsa01,MIN
Kevin Edwards,edwarke01,MIA
Bimbo Coles,colesbi01,MIA
B.J. Armstrong,armstbj01,CHI
Mark Macon,maconma01,DEN
Dennis Rodman,rodmade01,DET
Larry Stewart,stewala01,WSB
Paul Graham,grahapa01,ATL
Rod Strickland,stricro02,SAS
Danny Ainge,aingeda01,POR
Bill Laimbeer,laimbbi01,DET
Kevin McHale,mchalke01,BOS
Tyrone Corbin,corbity01,2TM
Tyrone Corbin,corbity01,MIN
Tyrone Corbin,corbity01,UTA
John Battle,battljo01,CLE
Derrick McKey,mckeyde01,SEA
Craig Ehlo,ehlocr01,CLE
Fred Roberts,roberfr01,MIL
Gary Payton,paytoga01,SEA
Willie Burton,burtowi01,MIA
Anthony Bowie,bowiean01,ORL
Willie Anderson,anderwi01,SAS
Sleepy Floyd,floydsl01,HOU
Dennis Hopson,hopsode01,2TM
Dennis Hopson,hopsode01,CHI
Dennis Hopson,hopsode01,SAC
Terry Mills,millste01,NJN
Anthony Bonner,bonnean01,SAC
Frank Brickowski,brickfr01,MIL
Jeff Grayer,grayeje01,MIL
Muggsy Bogues,boguemu01,CHH
Blair Rasmussen,rasmubl01,ATL
Steve Smith,smithst01,MIA
Vern Fleming,flemive01,IND
Michael Cage,cagemi01,SEA
Larry Krystkowiak,krystla01,MIL
Charles Smith,smithch01,LAC
James Edwards,edwarja01,LAC
Marcus Liberty,liberma01,DEN
Terry Davis,daviste01,DAL
Buck Johnson,johnsbu01,HOU
John Salley,sallejo01,DET
Rodney McCray,mccraro01,DAL
Tyrone Hill,hillty01,GSW
Doug Smith,smithdo03,DAL
Alexander Volkov,volkoal01,ATL
Rick Fox,foxri01,BOS
Doc Rivers,riverdo01,LAC
David Wingate,wingada01,WSB
Duane Causwell,causwdu01,SAC
Mike Brown,brownmi01,UTA
Andrew Lang,langan01,PHO
Mario Elie,eliema01,GSW
Dana Barros,barroda01,SEA
Ed Pinckney,pincked01,BOS
Olden Polynice,polynol01,LAC
Gary Grant,grantga01,LAC
Terrell Brandon,brandte01,CLE
Loy Vaught,vaughlo01,LAC
Victor Alexander,alexavi01,GSW
Elden Campbell,campbel01,LAL
Anthony Mason,masonan01,NYK
Stanley Roberts,roberst01,ORL
J.R. Reid,reidjr01,CHH
John Paxson,paxsojo01,CHI
Jerry Reynolds,reynoje01,ORL
Stacey King,kingst01,CHI
Jeff Turner,turneje01,ORL
