Player,ID,Team
Kobe Bryant,bryanko01,LAL
LeBron James,jamesle01,CLE
Allen Iverson,iversal01,PHI
Gilbert Arenas,arenagi01,WAS
Dirk Nowitzki,nowitdi01,DAL
Carmelo Anthony,anthoca01,DEN
Paul Pierce,piercpa01,BOS
Dwyane Wade,wadedw01,MIA
Michael Redd,reddmi01,MIL
Ray Allen,allenra02,SEA
Elton Brand,brandel01,LAC
Vince Carter,cartevi01,NJN
Shawn Marion,mariosh01,PHO
Jason Richardson,richaja01,GSW
Mike Bibby,bibbymi01,SAC
Antawn Jamison,jamisan01,WAS
Kevin Garnett,garneke01,MIN
Joe Johnson,johnsjo02,ATL
Pau Gasol,gasolpa01,MEM
Richard Hamilton,hamilri01,DET
Mike James,jamesmi01,TOR
Chris Bosh,boshch01,TOR
Rashard Lewis,lewisra02,SEA
Richard Jefferson,jefferi01,NJN
Chris Webber,webbech01,PHI
Ricky Davis,davisri01,2TM
Ricky Davis,davisri01,BOS
Ricky Davis,davisri01,MIN
Tony Parker,parketo01,SAS
Chauncey Billups,billuch01,DET
Steve Nash,nashst01,PHO
Tim Duncan,duncati01,SAS
Mehmet Okur,okurme01,UTA
Al Harrington,harrial01,ATL
Morris Peterson,petermo01,TOR
Jason Terry,terryja01,DAL
Wally Szczerbiak,szczewa02,2TM
Wally Szczerbiak,szczewa02,MIN
Wally Szczerbiak,szczewa02,BOS
Ben Gordon,gordobe01,CHI
Sam Cassell,cassesa01,LAC
Zach Randolph,randoza01,POR
Stephen Jackson,jacksst02,IND
Caron Butler,butleca01,WAS
Dwight Howard,howardw01,ORL
Peja StojakoviÄ,stojape01,2TM
Peja StojakoviÄ,stojape01,SAC
Peja StojakoviÄ,stojape01,IND
Kirk Hinrich,hinriki01,CHI
Yao Ming,mingya01,HOU
David West,westda01,NOK
Chris Paul,paulch01,NOK
Zydrunas Ilgauskas,ilgauzy01,CLE
Rasheed Wallace,wallara01,DET
Lamar Odom,odomla01,LAL
Brad Miller,millebr01,SAC
Shaquille O'Neal,onealsh01,MIA
Cuttino Mobley,moblecu01,LAC
Hedo TÃ¼rkoÄlu,turkohe01,ORL
Raja Bell,bellra01,PHO
Tayshaun Prince,princta01,DET
Tracy McGrady,mcgratr01,HOU
Jamal Crawford,crawfja01,NYK
Andre Miller,millean02,DEN
Luol Deng,denglu01,CHI
Derek Fisher,fishede01,GSW
Boris Diaw,diawbo01,PHO
Nenad KrstiÄ,krstine01,NJN
Jason Kidd,kiddja01,NJN
AndrÃ©s Nocioni,nocioan01,CHI
Andrei Kirilenko,kirilan01,UTA
Charlie Villanueva,villach01,TOR
Troy Murphy,murphtr01,GSW
Jermaine O'Neal,onealje01,IND
Mike Miller,millemi01,MEM
Andre Iguodala,iguodan01,PHI
Steve Francis,francst01,2TM
Steve Francis,francst01,ORL
Steve Francis,francst01,NYK
Bobby Simmons,simmobo01,MIL
Antoine Walker,walkean02,MIA
Metta World Peace,artesro01,2TM
Metta World Peace,artesro01,IND
Metta World Peace,artesro01,SAC
PrimoÅ¾ Brezec,brezepr01,CHA
Manu GinÃ³bili,ginobma01,SAS
Eddy Curry,curryed01,NYK
Stephon Marbury,marbust01,NYK
Baron Davis,davisba01,GSW
Raymond Felton,feltora01,CHA
Juwan Howard,howarju01,HOU
Smush Parker,parkesm01,LAL
Kyle Korver,korveky01,PHI
Juan Dixon,dixonju01,POR
Mike Dunleavy,dunlemi02,GSW
Chris Kaman,kamanch01,LAC
Josh Howard,howarjo01,DAL
Mark Blount,blounma01,2TM
Mark Blount,blounma01,BOS
Mark Blount,blounma01,MIN
Zaza Pachulia,pachuza01,ATL
Luke Ridnour,ridnolu01,SEA
Jameer Nelson,nelsoja01,ORL
Josh Smith,smithjo03,ATL
DeShawn Stevenson,stevede01,ORL
Shareef Abdur-Rahim,abdursh01,SAC
Jalen Rose,roseja01,2TM
Jalen Rose,roseja01,TOR
Jalen Rose,roseja01,NYK
Matt Harpring,harprma01,UTA
Eddie Jones,jonesed02,MEM
T.J. Ford,fordtj01,MIL
Speedy Claxton,claxtsp01,NOK
Brevin Knight,knighbr01,CHA
Deron Williams,willide01,UTA
Ruben Patterson,patteru01,2TM
Ruben Patterson,patteru01,POR
Ruben Patterson,patteru01,DEN
Ronald Murray,murraro01,2TM
Ronald Murray,murraro01,SEA
Ronald Murray,murraro01,CLE
Drew Gooden,goodedr01,CLE
Gerald Wallace,wallage01,CHA
Delonte West,westde01,BOS
Shane Battier,battish01,MEM
Bobby Jackson,jacksbo01,MEM
Channing Frye,fryech01,NYK
Jumaine Jones,jonesju01,CHA
Eddie House,houseed01,PHO
Michael Finley,finlemi01,SAS
Kevin Martin,martike02,SAC
Andrew Bogut,bogutan01,MIL
Antonio Daniels,daniean01,WAS
Rafer Alston,alstora01,HOU
Udonis Haslem,hasleud01,MIA
Desmond Mason,masonde01,NOK
Earl Boykins,boykiea01,DEN
Vladimir RadmanoviÄ,radmavl01,2TM
Vladimir RadmanoviÄ,radmavl01,SEA
Vladimir RadmanoviÄ,radmavl01,LAC
Jamaal Magloire,magloja01,MIL
Donyell Marshall,marshdo01,CLE
Kenny Thomas,thomake01,SAC
Leandro Barbosa,barbole01,PHO
Josh Childress,childjo01,ATL
