Player,ID,Team
Shaquille O'Neal,onealsh01,LAL
Allen Iverson,iversal01,PHI
Karl Malone,malonka01,UTA
Shareef Abdur-Rahim,abdursh01,VAN
Tim Duncan,duncati01,SAS
Gary Payton,paytoga01,SEA
Antonio McDyess,mcdyean01,DEN
Grant Hill,hillgr01,DET
Stephon Marbury,marbust01,2TM
Stephon Marbury,marbust01,MIN
Stephon Marbury,marbust01,NJN
Michael Finley,finlemi01,DAL
Kobe Bryant,bryanko01,LAL
Mitch Richmond,richmmi01,WAS
Kevin Garnett,garneke01,MIN
Hakeem Olajuwon,olajuha01,HOU
Alonzo Mourning,mournal01,MIA
Reggie Miller,millere01,IND
Keith Van Horn,vanhoke01,NJN
Vince Carter,cartevi01,TOR
Glenn Robinson,robingl01,MIL
Shawn Kemp,kempsh01,CLE
Ray Allen,allenra02,MIL
Jason Kidd,kiddja01,PHO
Chris Webber,webbech01,SAC
Tim Hardaway,hardati01,MIA
Toni KukoÄ,kukocto01,CHI
Nick Van Exel,vanexni01,DEN
Clifford Robinson,robincl02,PHO
Allan Houston,houstal01,NYK
Anfernee Hardaway,hardaan01,ORL
Paul Pierce,piercpa01,BOS
Antoine Walker,walkean02,BOS
Eddie Jones,jonesed02,2TM
Eddie Jones,jonesed02,LAL
Eddie Jones,jonesed02,CHH
David Robinson,robinda01,SAS
Maurice Taylor,tayloma01,LAC
Doug Christie,chrisdo01,TOR
Detlef Schrempf,schrede01,SEA
Tom Gugliotta,guglito01,PHO
Rik Smits,smitsri01,IND
Scottie Pippen,pippesc01,HOU
Gary Trent,trentga01,DAL
Vlade Divac,divacvl01,SAC
David Wesley,wesleda01,CHH
Nick Anderson,anderni01,ORL
Ron Mercer,mercero01,BOS
Darrell Armstrong,armstda01,ORL
John Starks,starkjo01,GSW
Rod Strickland,stricro02,WAS
Juwan Howard,howarju01,WAS
Charles Barkley,barklch01,HOU
Matt Geiger,geigema01,PHI
Steve Smith,smithst01,ATL
Mike Bibby,bibbymi01,VAN
Corliss Williamson,willico02,SAC
Patrick Ewing,ewingpa01,NYK
Isaiah Rider,rideris01,POR
Jason Williams,willija02,SAC
Mookie Blaylock,blaylmo01,ATL
Damon Stoudamire,stoudda01,POR
Rasheed Wallace,wallara01,POR
Chauncey Billups,billuch01,DEN
Bryon Russell,russebr01,UTA
Elden Campbell,campbel01,2TM
Elden Campbell,campbel01,LAL
Elden Campbell,campbel01,CHH
Bobby Phills,phillbo01,CHH
Lamond Murray,murrala01,LAC
Jerry Stackhouse,stackje01,DET
Arvydas Sabonis,sabonar01,POR
Latrell Sprewell,sprewla01,NYK
Kerry Kittles,kittlke01,NJN
Kendall Gill,gillke01,NJN
Joe Smith,smithjo02,MIN
Jeff Hornacek,hornaje01,UTA
Larry Johnson,johnsla02,NYK
Lindsey Hunter,hunteli01,DET
P.J. Brown,brownpj01,MIA
Sean Elliott,elliose01,SAS
Sam Mitchell,mitchsa01,MIN
Theo Ratliff,ratlith01,PHI
Otis Thorpe,thorpot01,WAS
John Stockton,stockjo01,UTA
Danny Fortson,fortsda01,DEN
Brian Grant,grantbr01,POR
Dee Brown,brownde01,TOR
Michael Dickerson,dickemi01,HOU
Jalen Rose,roseja01,IND
Dikembe Mutombo,mutomdi01,ATL
Donyell Marshall,marshdo01,GSW
Terry Porter,portete01,MIA
Hersey Hawkins,hawkihe01,SEA
Bison Dele,delebi01,DET
Eric Piatkowski,piatker01,LAC
Chris Mullin,mullich01,IND
Kevin Willis,willike02,TOR
Tyrone Nesby,nesbyty01,LAC
Wesley Person,persowe01,CLE
Terrell Brandon,brandte01,2TM
Terrell Brandon,brandte01,MIL
