Player,ID,Team
David Robinson,robinda01,SAS
Shaquille O'Neal,onealsh01,ORL
Hakeem Olajuwon,olajuha01,HOU
Karl Malone,malonka01,UTA
Patrick Ewing,ewingpa01,NYK
Dominique Wilkins,wilkido01,2TM
Dominique Wilkins,wilkido01,ATL
Dominique Wilkins,wilkido01,LAC
Mitch Richmond,richmmi01,SAC
Latrell Sprewell,sprewla01,GSW
Glen Rice,ricegl01,MIA
Clifford Robinson,robincl02,POR
Scottie Pippen,pippesc01,CHI
Jim Jackson,jacksji01,DAL
Reggie Miller,millere01,IND
Derrick Coleman,colemde01,NJN
Kenny Anderson,anderke01,NJN
Kevin Willis,willike02,ATL
Jamal Mashburn,mashbja01,DAL
Ron Harper,harpero01,LAC
Clarence Weatherspoon,weathcl01,PHI
Mahmoud Abdul-Rauf,abdulma02,DEN
Shawn Kemp,kempsh01,SEA
Rod Strickland,stricro02,POR
Joe Dumars,dumarjo01,DET
Danny Manning,mannida01,2TM
Danny Manning,mannida01,LAC
Danny Manning,mannida01,ATL
Charles Barkley,barklch01,PHO
Terry Mills,millste01,DET
Don MacLean,macledo01,WSB
Gary Payton,paytoga01,SEA
Steve Smith,smithst01,MIA
Kevin Johnson,johnske02,PHO
Dell Curry,curryde01,CHH
Tom Gugliotta,guglito01,WSB
Chris Webber,webbech01,GSW
Dan Majerle,majerda01,PHO
Wayman Tisdale,tisdawa01,SAC
Mark Price,pricema01,CLE
Anfernee Hardaway,hardaan01,ORL
Isaiah Rider,rideris01,MIN
Clyde Drexler,drexlcl01,POR
Alonzo Mourning,mournal01,CHH
Nick Anderson,anderni01,ORL
Jeff Hornacek,hornaje01,2TM
Jeff Hornacek,hornaje01,PHI
Jeff Hornacek,hornaje01,UTA
Jeff Malone,malonje01,2TM
Jeff Malone,malonje01,UTA
Jeff Malone,malonje01,PHI
Eric Murdock,murdoer01,MIL
John Stockton,stockjo01,UTA
Rik Smits,smitsri01,IND
LaPhonso Ellis,ellisla01,DEN
B.J. Armstrong,armstbj01,CHI
Stacey Augmon,augmost01,ATL
Detlef Schrempf,schrede01,SEA
Dino Radja,radjadi01,BOS
A.C. Green,greenac01,PHO
Dee Brown,brownde01,BOS
Billy Owens,owensbi01,GSW
Hersey Hawkins,hawkihe01,CHH
Christian Laettner,laettch01,MIN
Dale Ellis,ellisda01,SAS
Gerald Wilkins,wilkige01,CLE
Otis Thorpe,thorpot01,HOU
Kevin Edwards,edwarke01,NJN
Lionel Simmons,simmoli01,SAC
Vlade Divac,divacvl01,LAL
John Starks,starkjo01,NYK
Mookie Blaylock,blaylmo01,ATL
Kendall Gill,gillke01,SEA
Vin Baker,bakervi01,MIL
Nick Van Exel,vanexni01,LAL
Rex Chapman,chapmre01,WSB
Rony Seikaly,seikaro01,MIA
Dana Barros,barroda01,PHI
Reggie Williams,willire01,DEN
Horace Grant,grantho01,CHI
Doug West,westdo01,MIN
Dennis Scott,scottde01,ORL
Sherman Douglas,douglsh01,BOS
Chris Mullin,mullich01,GSW
Hot Rod Williams,williho01,CLE
Vernon Maxwell,maxweve01,HOU
Bryant Stith,stithbr01,DEN
Cedric Ceballos,cebalce01,PHO
Terry Porter,portete01,POR
Spud Webb,webbsp01,SAC
Sam Perkins,perkisa01,SEA
Dikembe Mutombo,mutomdi01,DEN
Ken Norman,normake01,MIL
Micheal Williams,willimi02,MIN
Armen Gilliam,gilliar01,NJN
Charles Oakley,oaklech01,NYK
Todd Day,dayto01,MIL
Sedale Threatt,threase01,LAL
Willie Anderson,anderwi01,SAS
Blue Edwards,edwarbl01,MIL
Orlando Woolridge,woolror01,PHI
Frank Brickowski,brickfr01,2TM
Frank Brickowski,brickfr01,MIL
Frank Brickowski,brickfr01,CHH
Elden Campbell,campbel01,LAL
Xavier McDaniel,mcdanxa01,BOS
Derrick McKey,mckeyde01,IND
Kenny Smith,smithke01,HOU
Chuck Person,persoch01,MIN
Tom Chambers,chambto01,UTA
Avery Johnson,johnsav01,GSW
Rick Fox,foxri01,BOS
Sean Elliott,elliose01,DET
Loy Vaught,vaughlo01,LAC
Robert Parish,parisro01,BOS
Mark Jackson,jacksma01,LAC
Kevin Gamble,gamblke01,BOS
Isiah Thomas,thomais01,DET
Michael Adams,adamsmi01,WSB
Brad Daugherty,daughbr01,CLE
Lindsey Hunter,hunteli01,DET
Eddie Johnson,johnsed03,CHH
Muggsy Bogues,boguemu01,CHH
Larry Johnson,johnsla02,CHH
Johnny Newman,newmajo01,2TM
Johnny Newman,newmajo01,CHH
Johnny Newman,newmajo01,NJN
Craig Ehlo,ehlocr01,ATL
Scott Skiles,skilesc01,ORL
Toni KukoÄ,kukocto01,CHI
James Worthy,worthja01,LAL
Robert Horry,horryro01,HOU
Harvey Grant,grantha01,POR
Derek Harper,harpede01,2TM
Derek Harper,harpede01,DAL
Derek Harper,harpede01,NYK
Olden Polynice,polynol01,2TM
Olden Polynice,polynol01,DET
Olden Polynice,polynol01,SAC
Grant Long,longgr01,MIA
Buck Williams,willibu01,POR
Calbert Cheaney,cheanca01,WSB
Vinny Del Negro,delnevi01,SAS
Dale Davis,davisda01,IND
Chris Mills,millsch01,CLE
Ricky Pierce,piercri01,SEA
Vincent Askew,askewvi01,SEA
Tim Perry,perryti01,PHI
Benoit Benjamin,benjabe01,NJN
