Player,ID,Team
Paul Pierce,piercpa01,BOS
Tim Duncan,duncati01,SAS
Kobe Bryant,bryanko01,LAL
Tracy McGrady,mcgratr01,ORL
Allen Iverson,iversal01,PHI
Shaquille O'Neal,onealsh01,LAL
Gary Payton,paytoga01,SEA
Antoine Walker,walkean02,BOS
Karl Malone,malonka01,UTA
Dirk Nowitzki,nowitdi01,DAL
Kevin Garnett,garneke01,MIN
Jalen Rose,roseja01,2TM
Jalen Rose,roseja01,IND
Jalen Rose,roseja01,CHI
Stephon Marbury,marbust01,PHO
Shareef Abdur-Rahim,abdursh01,ATL
Jerry Stackhouse,stackje01,DET
Antawn Jamison,jamisan01,GSW
Cuttino Mobley,moblecu01,HOU
Latrell Sprewell,sprewla01,NYK
Allan Houston,houstal01,NYK
Shawn Marion,mariosh01,PHO
Wally Szczerbiak,szczewa02,MIN
Rasheed Wallace,wallara01,POR
Peja StojakoviÄ,stojape01,SAC
Jason Terry,terryja01,ATL
Ray Allen,allenra02,MIL
Vince Carter,cartevi01,TOR
Baron Davis,davisba01,CHH
Eddie Jones,jonesed02,MIA
Steve Nash,nashst01,DAL
Sam Cassell,cassesa01,MIL
Elton Brand,brandel01,LAC
Pau Gasol,gasolpa01,MEM
Michael Finley,finlemi01,DAL
Michael Jordan,jordami01,WAS
Jermaine O'Neal,onealje01,IND
Glenn Robinson,robingl01,MIL
Andre Miller,millean02,CLE
Chris Webber,webbech01,SAC
Nick Van Exel,vanexni01,2TM
Nick Van Exel,vanexni01,DEN
Nick Van Exel,vanexni01,DAL
Reggie Miller,millere01,IND
Richard Hamilton,hamilri01,WAS
Bonzi Wells,wellsbo01,POR
Steve Francis,francst01,HOU
Jason Kidd,kiddja01,NJN
Keith Van Horn,vanhoke01,NJN
Rashard Lewis,lewisra02,SEA
Juwan Howard,howarju01,2TM
Juwan Howard,howarju01,DAL
Juwan Howard,howarju01,DEN
Jeff McInnis,mcinnje01,LAC
Alonzo Mourning,mournal01,MIA
Lamond Murray,murrala01,CLE
Wesley Person,persowe01,CLE
Clifford Robinson,robincl02,DET
Brent Barry,barrybr01,SEA
Jason Richardson,richaja01,GSW
Kurt Thomas,thomaku01,NYK
Shane Battier,battish01,MEM
Antonio Davis,davisan01,TOR
Kerry Kittles,kittlke01,NJN
John Stockton,stockjo01,UTA
Mike Bibby,bibbymi01,SAC
Kenyon Martin,martike01,NJN
Quentin Richardson,richaqu01,LAC
Elden Campbell,campbel01,CHH
Corliss Williamson,willico02,DET
Raef LaFrentz,lafrera01,2TM
Raef LaFrentz,lafrera01,DEN
Raef LaFrentz,lafrera01,DAL
Brad Miller,millebr01,2TM
Brad Miller,millebr01,CHI
