Player,ID,Team
James Harden,hardeja01,HOU
Stephen Curry,curryst01,GSW
Russell Westbrook,westbru01,OKC
LeBron James,jamesle01,CLE
Damian Lillard,lillada01,POR
Klay Thompson,thompkl01,GSW
LaMarcus Aldridge,aldrila01,POR
Anthony Davis,davisan02,NOP
Kyrie Irving,irvinky01,CLE
Chris Paul,paulch01,LAC
Monta Ellis,ellismo01,DAL
Blake Griffin,griffbl01,LAC
Gordon Hayward,haywago01,UTA
Pau Gasol,gasolpa01,CHI
Rudy Gay,gayru01,SAC
Nikola VuÄeviÄ,vucevni01,ORL
DeMarcus Cousins,couside01,SAC
Marc Gasol,gasolma01,MEM
John Wall,walljo01,WAS
Andrew Wiggins,wiggian01,MIN
Eric Bledsoe,bledser01,PHO
Dirk Nowitzki,nowitdi01,DAL
Dwyane Wade,wadedw01,MIA
Tyreke Evans,evansty01,NOP
Jimmy Butler,butleji01,CHI
Victor Oladipo,oladivi01,ORL
JJ Redick,redicjj01,LAC
Goran DragiÄ,dragigo01,2TM
Goran DragiÄ,dragigo01,PHO
Goran DragiÄ,dragigo01,MIA
Markieff Morris,morrima02,PHO
Kyle Lowry,lowryky01,TOR
Lou Williams,willilo02,TOR
Brook Lopez,lopezbr01,BRK
Kevin Love,loveke01,CLE
Paul Millsap,millspa01,ATL
DeMar DeRozan,derozde01,TOR
Derrick Favors,favorde01,UTA
Jeff Green,greenje02,2TM
Jeff Green,greenje02,BOS
Jeff Green,greenje02,MEM
Tobias Harris,harrito02,ORL
Enes Freedom,kanteen01,2TM
Enes Freedom,kanteen01,UTA
Enes Freedom,kanteen01,OKC
Jeff Teague,teaguje01,ATL
Al Horford,horfoal01,ATL
Joe Johnson,johnsjo02,BRK
Ty Lawson,lawsoty01,DEN
Zach Randolph,randoza01,MEM
Andre Drummond,drumman01,DET
Reggie Jackson,jacksre01,2TM
Reggie Jackson,jacksre01,OKC
Reggie Jackson,jacksre01,DET
Mike Conley,conlemi01,MEM
Isaiah Thomas,thomais02,2TM
Isaiah Thomas,thomais02,PHO
Isaiah Thomas,thomais02,BOS
Greg Monroe,monrogr01,DET
Wilson Chandler,chandwi01,DEN
Al Jefferson,jeffeal01,CHO
Kemba Walker,walkeke02,CHO
Avery Bradley,bradlav01,BOS
Thaddeus Young,youngth01,2TM
Thaddeus Young,youngth01,MIN
Thaddeus Young,youngth01,BRK
Tim Duncan,duncati01,SAS
Brandon Knight,knighbr03,2TM
Brandon Knight,knighbr03,MIL
Brandon Knight,knighbr03,PHO
Kawhi Leonard,leonaka01,SAS
Khris Middleton,middlkh01,MIL
Trevor Ariza,arizatr01,HOU
Kentavious Caldwell-Pope,caldwke01,DET
Chandler Parsons,parsoch01,DAL
Arron Afflalo,afflaar01,2TM
Arron Afflalo,afflaar01,DEN
Arron Afflalo,afflaar01,POR
Giannis Antetokounmpo,antetgi01,MIL
Josh Smith,smithjo03,2TM
Josh Smith,smithjo03,DET
Josh Smith,smithjo03,HOU
Jamal Crawford,crawfja01,LAC
Luol Deng,denglu01,MIA
Marcin Gortat,gortama01,WAS
Ben McLemore,mclembe01,SAC
Tony Parker,parketo01,SAS
Trey Burke,burketr01,UTA
Gerald Henderson,hendege02,CHO
Carmelo Anthony,anthoca01,NYK
Michael Carter-Williams,cartemi01,2TM
Michael Carter-Williams,cartemi01,PHI
Michael Carter-Williams,cartemi01,MIL
Mo Williams,willima01,2TM
Mo Williams,willima01,MIN
Mo Williams,willima01,CHO
Jonas ValanÄiÅ«nas,valanjo01,TOR
Bradley Beal,bealbr01,WAS
Jarrett Jack,jackja01,BRK
Wesley Matthews,matthwe02,POR
Aaron Brooks,brookaa01,CHI
Kenneth Faried,farieke01,DEN
Danny Green,greenda02,SAS
DeAndre Jordan,jordade01,LAC
Robert Covington,covinro01,PHI
C.J. Miles,milescj01,IND
Dion Waiters,waitedi01,2TM
Dion Waiters,waitedi01,CLE
Dion Waiters,waitedi01,OKC
Chris Bosh,boshch01,MIA
Draymond Green,greendr01,GSW
Serge Ibaka,ibakase01,OKC
Corey Brewer,breweco01,2TM
Corey Brewer,breweco01,MIN
Corey Brewer,breweco01,HOU
Kyle Korver,korveky01,ATL
Derrick Rose,rosede01,CHI
Rodney Stuckey,stuckro01,IND
Gerald Green,greenge01,PHO
Deron Williams,willide01,BRK
DeMarre Carroll,carrode01,ATL
Paul Pierce,piercpa01,WAS
Brandon Bass,bassbr01,BOS
Donatas MotiejÅ«nas,motiedo01,HOU
J.R. Smith,smithjr01,2TM
J.R. Smith,smithjr01,NYK
J.R. Smith,smithjr01,CLE
Marcus Morris,morrima03,PHO
Jordan Hill,hilljo01,LAL
Carlos Boozer,boozeca01,LAL
Ryan Anderson,anderry01,NOP
Nikola MirotiÄ,mirotni01,CHI
Tyler Zeller,zellety01,BOS
Jeremy Lin,linje01,LAL
Harrison Barnes,barneha02,GSW
Eric Gordon,gordoer01,NOP
Mario Chalmers,chalmma01,MIA
Terrence Ross,rosste01,TOR
O.J. Mayo,mayooj01,MIL
Tim Hardaway Jr.,hardati02,NYK
Roy Hibbert,hibbero01,IND
Marreese Speights,speigma01,GSW
Anthony Morrow,morroan01,OKC
Timofey Mozgov,mozgoti01,2TM
Timofey Mozgov,mozgoti01,DEN
Timofey Mozgov,mozgoti01,CLE
Kobe Bryant,bryanko01,LAL
Kevin Martin,martike02,MIN
Evan Turner,turneev01,BOS
Zach LaVine,lavinza01,MIN
Courtney Lee,leeco01,MEM
D.J. Augustin,augusdj01,2TM
D.J. Augustin,augusdj01,DET
D.J. Augustin,augusdj01,OKC
Greivis VÃ¡squez,vasqugr01,TOR
Tyson Chandler,chandty01,DAL
Jared Sullinger,sullija01,BOS
David West,westda01,IND
Dennis SchrÃ¶der,schrode01,ATL
Matt Barnes,barnema02,LAC
Luis Scola,scolalu01,IND
Wesley Johnson,johnswe01,LAL
Nerlens Noel,noelne01,PHI
Manu GinÃ³bili,ginobma01,SAS
NenÃª,hilarne01,WAS
Danilo Gallinari,gallida01,DEN
Elfrid Payton,paytoel01,ORL
Solomon Hill,hillso01,IND
Darren Collison,collida01,SAC
Mason Plumlee,plumlma01,BRK
P.J. Tucker,tuckepj01,PHO
Gorgui Dieng,dienggo01,MIN
Boris Diaw,diawbo01,SAS
Jordan Clarkson,clarkjo01,LAL
Bojan BogdanoviÄ,bogdabo02,BRK
Evan Fournier,fournev01,ORL
Amir Johnson,johnsam01,TOR
Tristan Thompson,thomptr01,CLE
George Hill,hillge01,IND
Kevin Durant,duranke01,OKC
Rudy Gobert,goberru01,UTA
Amar'e Stoudemire,stoudam01,2TM
Amar'e Stoudemire,stoudam01,NYK
Amar'e Stoudemire,stoudam01,DAL
Ersan Ä°lyasova,ilyaser01,MIL
Devin Harris,harride01,DAL
Nicolas Batum,batumni01,POR
Jodie Meeks,meeksjo01,DET
Luc Mbah a Moute,mbahalu01,PHI
Ed Davis,davised01,LAL
Kelly Olynyk,olynyke01,BOS
Jason Smith,smithja02,NYK
Wayne Ellington,ellinwa01,LAL
Patrick Patterson,pattepa01,TOR
Dwight Howard,howardw01,HOU
Taj Gibson,gibsota01,CHI
Chris Kaman,kamanch01,POR
Brandon Jennings,jennibr01,DET
Jae Crowder,crowdja01,2TM
Jae Crowder,crowdja01,DAL
Jae Crowder,crowdja01,BOS
Hollis Thompson,thompho01,PHI
Derrick Williams,willide02,SAC
Rajon Rondo,rondora01,2TM
Rajon Rondo,rondora01,BOS
Rajon Rondo,rondora01,DAL
Zaza Pachulia,pachuza01,MIL
Beno Udrih,udrihbe01,MEM
Andre Iguodala,iguodan01,GSW
Jerryd Bayless,bayleje01,MIL
Michael Kidd-Gilchrist,kiddgmi01,CHO
Mike Dunleavy,dunlemi02,CHI
Omri Casspi,casspom01,SAC
Jrue Holiday,holidjr01,NOP
Henry Sims,simshe01,PHI
J.J. Barea,bareajo01,DAL
Rasual Butler,butlera01,WAS
Marvin Williams,willima02,CHO
Norris Cole,coleno01,2TM
Norris Cole,coleno01,MIA
Norris Cole,coleno01,NOP
C.J. Watson,watsocj01,IND
Marco Belinelli,belinma01,SAS
Patrick Beverley,beverpa01,HOU
Trevor Booker,booketr01,UTA
Robin Lopez,lopezro01,POR
Hassan Whiteside,whiteha01,MIA
Nick Young,youngni01,LAL
Ãmer AÅÄ±k,asikom01,NOP
James Johnson,johnsja01,TOR
J.J. Hickson,hicksjj01,DEN
Channing Frye,fryech01,ORL
Alan Anderson,anderal01,BRK
Brandan Wright,wrighbr03,3TM
Brandan Wright,wrighbr03,DAL
Brandan Wright,wrighbr03,BOS
Brandan Wright,wrighbr03,PHO
Gary Neal,nealga01,2TM
Gary Neal,nealga01,CHO
Gary Neal,nealga01,MIN
Jason Terry,terryja01,HOU
Tony Allen,allento01,MEM
Quincy Pondexter,pondequ01,2TM
Quincy Pondexter,pondequ01,MEM
Quincy Pondexter,pondequ01,NOP
Steven Adams,adamsst01,OKC
Cory Joseph,josepco01,SAS
Langston Galloway,gallola01,NYK
Austin Rivers,riverau01,2TM
Austin Rivers,riverau01,NOP
Austin Rivers,riverau01,LAC
Mike Scott,scottmi01,ATL
Marcus Smart,smartma01,BOS
Jameer Nelson,nelsoja01,3TM
Jameer Nelson,nelsoja01,DAL
Jameer Nelson,nelsoja01,BOS
Jameer Nelson,nelsoja01,DEN
Kevin SÃ©raphin,serapke01,WAS
Jared Dudley,dudleja01,MIL
Shabazz Muhammad,muhamsh01,MIN
Kris Humphries,humphkr01,WAS
Tony Wroten,wroteto01,PHI
Carl Landry,landrca01,SAC
Ray McCallum,mccalra01,SAC
Lance Stephenson,stephla01,CHO
Iman Shumpert,shumpim01,2TM
Iman Shumpert,shumpim01,NYK
Iman Shumpert,shumpim01,CLE
Jason Thompson,thompja02,SAC
