Player,ID,Team
Shaquille O'Neal,onealsh01,ORL
David Robinson,robinda01,SAS
Karl Malone,malonka01,UTA
Hakeem Olajuwon,olajuha01,HOU
Jamal Mashburn,mashbja01,DAL
Patrick Ewing,ewingpa01,NYK
Mitch Richmond,richmmi01,SAC
Glen Rice,ricegl01,MIA
Glenn Robinson,robingl01,MIL
Scottie Pippen,pippesc01,CHI
Gary Payton,paytoga01,SEA
Dana Barros,barroda01,PHI
Clyde Drexler,drexlcl01,2TM
Clyde Drexler,drexlcl01,POR
Clyde Drexler,drexlcl01,HOU
Alonzo Mourning,mournal01,CHH
Anfernee Hardaway,hardaan01,ORL
Clifford Robinson,robincl02,POR
Reggie Miller,millere01,IND
Detlef Schrempf,schrede01,SEA
Charles Barkley,barklch01,PHO
Isaiah Rider,rideris01,MIN
Shawn Kemp,kempsh01,SEA
Larry Johnson,johnsla02,CHH
Sean Elliott,elliose01,SAS
Vin Baker,bakervi01,MIL
Latrell Sprewell,sprewla01,GSW
Loy Vaught,vaughlo01,LAC
Rik Smits,smitsri01,IND
Grant Hill,hillgr01,DET
Mookie Blaylock,blaylmo01,ATL
Clarence Weatherspoon,weathcl01,PHI
Dominique Wilkins,wilkido01,BOS
Nick Van Exel,vanexni01,LAL
Jeff Hornacek,hornaje01,UTA
Christian Laettner,laettch01,MIN
Todd Day,dayto01,MIL
Jim Jackson,jacksji01,DAL
Steve Smith,smithst01,2TM
Steve Smith,smithst01,MIA
Steve Smith,smithst01,ATL
Calbert Cheaney,cheanca01,WSB
Dan Majerle,majerda01,PHO
Vlade Divac,divacvl01,LAL
Toni KukoÄ,kukocto01,CHI
Kenny Anderson,anderke01,NJN
Cedric Ceballos,cebalce01,LAL
Walt Williams,williwa02,SAC
Tim Hardaway,hardati01,GSW
Dee Brown,brownde01,BOS
John Starks,starkjo01,NYK
Joe Dumars,dumarjo01,DET
Armen Gilliam,gilliar01,NJN
Rod Strickland,stricro02,POR
John Stockton,stockjo01,UTA
Nick Anderson,anderni01,ORL
Hersey Hawkins,hawkihe01,CHH
Mahmoud Abdul-Rauf,abdulma02,DEN
Kevin Willis,willike02,2TM
Kevin Willis,willike02,ATL
Kevin Willis,willike02,MIA
B.J. Armstrong,armstbj01,CHI
Derrick Coleman,colemde01,NJN
Lamond Murray,murrala01,LAC
Dino Radja,radjadi01,BOS
Terry Mills,millste01,DET
Juwan Howard,howarju01,WSB
Allan Houston,houstal01,DET
Avery Johnson,johnsav01,SAS
Chris Webber,webbech01,WSB
Derrick McKey,mckeyde01,IND
Brian Grant,grantbr01,SAC
Stacey Augmon,augmost01,ATL
Sam Perkins,perkisa01,SEA
Kendall Gill,gillke01,SEA
Billy Owens,owensbi01,MIA
Reggie Williams,willire01,DEN
Chris Mills,millsch01,CLE
Rodney Rogers,rogerro01,DEN
Eric Murdock,murdoer01,MIL
Tom Gugliotta,guglito01,3TM
Tom Gugliotta,guglito01,WSB
Tom Gugliotta,guglito01,GSW
Tom Gugliotta,guglito01,MIN
Charles Smith,smithch01,NYK
Tyrone Hill,hillty01,CLE
Sherman Douglas,douglsh01,BOS
Chris Morris,morrich01,NJN
Horace Grant,grantho01,ORL
Dikembe Mutombo,mutomdi01,DEN
Grant Long,longgr01,2TM
Grant Long,longgr01,MIA
Grant Long,longgr01,ATL
Vinny Del Negro,delnevi01,SAS
Ken Norman,normake01,ATL
Otis Thorpe,thorpot01,2TM
Otis Thorpe,thorpot01,HOU
Otis Thorpe,thorpot01,POR
Dell Curry,curryde01,CHH
Hot Rod Williams,williho01,CLE
Jason Kidd,kiddja01,DAL
Derek Harper,harpede01,NYK
Doug West,westdo01,MIN
Dale Ellis,ellisda01,DEN
A.C. Green,greenac01,PHO
Elden Campbell,campbel01,LAL
Bryant Stith,stithbr01,DEN
Donyell Marshall,marshdo01,2TM
Donyell Marshall,marshdo01,MIN
Donyell Marshall,marshdo01,GSW
Sharone Wright,wrighsh01,PHI
Eddie Jones,jonesed02,LAL
Terrell Brandon,brandte01,CLE
Bobby Phills,phillbo01,CLE
Spud Webb,webbsp01,SAC
Olden Polynice,polynol01,SAC
Pooh Richardson,richapo01,LAC
Chuck Person,persoch01,SAS
Sean Rooks,rooksse01,MIN
Muggsy Bogues,boguemu01,CHH
Vernon Maxwell,maxweve01,HOU
Kenny Smith,smithke01,HOU
Terry Dehere,deherte01,LAC
Popeye Jones,jonespo01,DAL
Danny Manning,mannida01,PHO
Hubert Davis,davishu01,NYK
Marty Conlon,conloma01,MIL
Wesley Person,persowe01,PHO
Willie Burton,burtowi01,PHI
Scott Skiles,skilesc01,WSB
Byron Scott,scottby01,IND
