Player,ID,Team
Allen Iverson,iversal01,PHI
LeBron James,jamesle01,CLE
Amar'e Stoudemire,stoudam01,PHO
Gilbert Arenas,arenagi01,WAS
Dirk Nowitzki,nowitdi01,DAL
Tracy McGrady,mcgratr01,HOU
Vince Carter,cartevi01,2TM
Vince Carter,cartevi01,TOR
Vince Carter,cartevi01,NJN
Ray Allen,allenra02,SEA
Dwyane Wade,wadedw01,MIA
Kobe Bryant,bryanko01,LAL
Kevin Garnett,garneke01,MIN
Stephon Marbury,marbust01,NYK
Paul Pierce,piercpa01,BOS
Michael Redd,reddmi01,MIL
Shaquille O'Neal,onealsh01,MIA
Steve Francis,francst01,ORL
Elton Brand,brandel01,LAC
Mike Bibby,bibbymi01,SAC
Shawn Marion,mariosh01,PHO
Jason Richardson,richaja01,GSW
Carmelo Anthony,anthoca01,DEN
Jalen Rose,roseja01,TOR
Antoine Walker,walkean02,2TM
Antoine Walker,walkean02,ATL
Antoine Walker,walkean02,BOS
Yao Ming,mingya01,HOU
Corey Maggette,maggeco01,LAC
Rashard Lewis,lewisra02,SEA
Richard Hamilton,hamilri01,DET
Joe Johnson,johnsjo02,PHO
Desmond Mason,masonde01,MIL
Chris Bosh,boshch01,TOR
Larry Hughes,hughela01,WAS
Tim Duncan,duncati01,SAS
Antawn Jamison,jamisan01,WAS
Tony Parker,parketo01,SAS
Peja StojakoviÄ,stojape01,SAC
Zydrunas Ilgauskas,ilgauzy01,CLE
Grant Hill,hillgr01,ORL
Chauncey Billups,billuch01,DET
Ricky Davis,davisri01,BOS
Chris Webber,webbech01,2TM
Chris Webber,webbech01,SAC
Chris Webber,webbech01,PHI
Damon Stoudamire,stoudda01,POR
Wally Szczerbiak,szczewa02,MIN
Jamal Crawford,crawfja01,NYK
Ben Gordon,gordobe01,CHI
Bobby Simmons,simmobo01,LAC
Kirk Hinrich,hinriki01,CHI
Tayshaun Prince,princta01,DET
Caron Butler,butleca01,LAL
Manu GinÃ³bili,ginobma01,SAS
Drew Gooden,goodedr01,CLE
Quentin Richardson,richaqu01,PHO
Steve Nash,nashst01,PHO
Al Harrington,harrial01,ATL
Rasheed Wallace,wallara01,DET
Rafer Alston,alstora01,TOR
Cuttino Mobley,moblecu01,2TM
Cuttino Mobley,moblecu01,ORL
Cuttino Mobley,moblecu01,SAC
Chucky Atkins,atkinch01,LAL
Andre Miller,millean02,DEN
Emeka Okafor,okafoem01,CHA
Matt Harpring,harprma01,UTA
Kenyon Martin,martike01,DEN
Troy Murphy,murphtr01,GSW
Jermaine O'Neal,onealje01,IND
Mike Dunleavy,dunlemi02,GSW
Mehmet Okur,okurme01,UTA
