Player,ID,Team
Pete Maravich,maravpe01,NOJ
Kareem Abdul-Jabbar,abdulka01,LAL
David Thompson,thompda01,DEN
Billy Knight,knighbi01,IND
Elvin Hayes,hayesel01,WSB
George Gervin,gervige01,SAS
Bob McAdoo,mcadobo01,2TM
Bob McAdoo,mcadobo01,BUF
Bob McAdoo,mcadobo01,NYK
Ron Boone,boonero01,KCK
John Drew,drewjo01,ATL
Julius Erving,ervinju01,PHI
Dan Issel,isselda01,DEN
Rudy Tomjanovich,tomjaru01,HOU
Paul Westphal,westppa01,PHO
Rick Barry,barryri01,GSW
Larry Kenon,kenonla01,SAS
Randy Smith,smithra01,BUF
George McGinnis,mcginge01,PHI
Bob Lanier,laniebo01,DET
Jo Jo White,whitejo01,BOS
Maurice Lucas,lucasma01,POR
Phil Chenier,cheniph01,WSB
Adrian Dantley,dantlad01,BUF
Phil Smith,smithph01,GSW
Earl Monroe,monroea01,NYK
Artis Gilmore,gilmoar01,CHI
Brian Winters,wintebr01,MIL
John Williamson,willijo01,2TM
John Williamson,willijo01,NYN
John Williamson,willijo01,IND
Calvin Murphy,murphca01,HOU
Truck Robinson,robintr01,2TM
Truck Robinson,robintr01,WSB
Truck Robinson,robintr01,ATL
Bob Dandridge,dandrbo01,MIL
Mickey Johnson,johnsmi01,CHI
John Havlicek,havlijo01,BOS
Cazzie Russell,russeca01,LAL
Jamaal Wilkes,wilkeja01,GSW
Austin Carr,carrau01,CLE
Walt Frazier,fraziwa01,NYK
Alvan Adams,adamsal01,PHO
Billy Paultz,paultbi01,SAS
World B. Free,freewo01,PHI
Scott Wedman,wedmasc01,KCK
Bobby Jones,jonesbo01,DEN
Sidney Wicks,wickssi01,BOS
Fred Brown,brownfr01,SEA
Brian Taylor,taylobr01,KCK
Bill Walton,waltobi01,POR
Junior Bridgeman,bridgju01,MIL
Wilbur Holland,hollawi01,CHI
Bingo Smith,smithbi02,CLE
Campy Russell,russeca02,CLE
Lucius Allen,allenlu01,LAL
Lionel Hollins,hollili01,POR
John Shumate,shumajo01,BUF
M.L. Carr,carrml01,DET
Moses Malone,malonmo01,2TM
Moses Malone,malonmo01,BUF
Moses Malone,malonmo01,HOU
Ricky Sobers,soberri01,PHO
Richard Washington,washiri01,KCK
Doug Collins,collido01,PHI
Jim Chones,choneji01,CLE
Scott May,maysc01,CHI
Mike Newlin,newlimi01,HOU
Wil Jones,joneswi02,IND
Howard Porter,porteho01,DET
Slick Watts,wattssl01,SEA
Bubbles Hawkins,hawkiro01,NYN
Chris Ford,fordch01,DET
Al Skinner,skinnal01,NYN
Tom Henderson,hendeto01,2TM
Tom Henderson,hendeto01,ATL
Tom Henderson,hendeto01,WSB
Nate Williams,willina01,NOJ
Lou Hudson,hudsolo01,ATL
Lonnie Shelton,sheltlo01,NYK
Dave Robisch,robisda01,IND
Mike Bantom,bantomi01,2TM
Mike Bantom,bantomi01,SEA
Mike Bantom,bantomi01,NYN
Swen Nater,natersw01,MIL
Allan Bristow,bristal01,SAS
Bob Gross,grossbo01,POR
Ken Charles,charlke01,ATL
John Lucas,lucasjo01,HOU
Bruce Seals,sealsbr01,SEA
Darnell Hillman,hillmda01,IND
Sam Lacey,laceysa01,KCK
Ernie DiGregorio,digreer01,BUF
Mark Olberding,olberma01,SAS
Mitch Kupchak,kupchmi01,WSB
Ralph Simpson,simpsra01,DET
Dan Roundfield,roundda01,IND
Mike Gale,galemi01,SAS
Norm Van Lier,vanlino01,CHI
Ron Lee,leero01,PHO
Larry Steele,steella01,POR
Henry Bibby,bibbyhe01,PHI
Joe Meriweather,meriwjo01,ATL
Dave Cowens,cowenda01,BOS
Curtis Rowe,rowecu01,BOS
Tom Burleson,burleto01,SEA
Steve Mix,mixst01,PHI
Charlie Scott,scottch01,BOS
Bill Robinzine,robinbi01,KCK
Jim McElroy,mcelrji01,NOJ
Dave Twardzik,twardda01,POR
Gus Williams,willigu01,GSW
Kevin Kunnert,kunneke01,HOU
Dick Snyder,snydedi01,CLE
Dennis Johnson,johnsde01,SEA
Eric Money,moneyer01,DET
Mike Green,greenmi01,SEA
Herm Gilliam,gillihe01,POR
Jan van Breda Kolff,vanbrja01,NYN
John Johnson,johnsjo01,HOU
Mack Calvin,calvima01,3TM
Mack Calvin,calvima01,LAL
Mack Calvin,calvima01,SAS
Mack Calvin,calvima01,DEN
Kevin Porter,porteke01,DET
Nick Weatherspoon,weathni01,2TM
Nick Weatherspoon,weathni01,WSB
Nick Weatherspoon,weathni01,SEA
Tiny Archibald,architi01,NYN
Robert Parish,parisro01,GSW
Jim Brewer,breweji01,CLE
Coby Dietrick,dietrco01,SAS
Tim Bassett,basseti01,NYN
Quinn Buckner,bucknqu01,MIL
Dave Bing,bingda01,WSB
Ira Terrell,terreir01,PHO
Jim McMillian,mcmilji01,NYK
E.C. Coleman,colemec01,NOJ
Gary Brokaw,brokaga01,2TM
Gary Brokaw,brokaga01,MIL
Gary Brokaw,brokaga01,CLE
Don Buse,busedo01,IND
Tom McMillen,mcmilto01,2TM
Tom McMillen,mcmilto01,BUF
Tom McMillen,mcmilto01,NYK
Wes Unseld,unselwe01,WSB
Earl Tatum,tatumea01,LAL
Johnny Davis,davisjo01,POR
Leonard Gray,grayle01,2TM
Leonard Gray,grayle01,SEA
Leonard Gray,grayle01,WSB
Clifford Ray,raycl01,GSW
Jim Cleamons,cleamji01,CLE
Leon Douglas,douglle01,DET
Willie Wise,wisewi01,DEN
Larry Wright,wrighla01,WSB
John Gianelli,gianejo01,2TM
John Gianelli,gianejo01,NYK
John Gianelli,gianejo01,BUF
Mike Flynn,flynnmi01,IND
Dick Van Arsdale,vanardi01,PHO
Elmore Smith,smithel01,2TM
Elmore Smith,smithel01,MIL
Elmore Smith,smithel01,CLE
Don Ford,forddo01,LAL
Bird Averitt,averibi01,BUF
Ted McClain,mcclate01,DEN
Jim Price,priceji01,3TM
Jim Price,priceji01,MIL
Jim Price,priceji01,BUF
Jim Price,priceji01,DEN
Willie Norwood,norwowi01,SEA
Paul Silas,silaspa01,DEN
Charles Dudley,dudlech01,GSW
Aaron James,jamesaa01,NOJ
Don Adams,adamsdo01,BUF
Charles Johnson,johnsch01,GSW
Marvin Webster,webstma01,DEN
Ollie Johnson,johnsol01,KCK
Louie Dampier,dampilo01,SAS
Kevin Grevey,greveke01,WSB
Bob Wilkerson,wilkebo01,SEA
Rich Kelley,kelleri01,NOJ
Ron Behagen,behagro01,NOJ
Kermit Washington,washike01,LAL
Spencer Haywood,haywosp01,NYK
Marvin Barnes,barnema01,DET
John Mengelt,mengejo01,CHI
Bo Lamar,lamarbo01,LAL
Don Chaney,chanedo01,LAL
Caldwell Jones,jonesca01,PHI
Jim Eakins,eakinji01,KCK
Armond Hill,hillar01,ATL
Fred Carter,cartefr01,2TM
Fred Carter,cartefr01,PHI
Fred Carter,cartefr01,MIL
Dave Meyers,meyerda01,MIL
Gus Gerard,gerargu01,2TM
Gus Gerard,gerargu01,DEN
Gus Gerard,gerargu01,BUF
Otto Moore,mooreot01,NOJ
Tom Barker,barketo01,ATL
Al Eberhard,eberhal01,DET
Curtis Perry,perrycu01,PHO
Freddie Boyd,boydfr01,NOJ
George Johnson,johnsge02,2TM
George Johnson,johnsge02,GSW
George Johnson,johnsge02,BUF
Jim Fox,foxji01,NYN
Steve Green,greenst01,IND
Tom Boswell,bosweto01,BOS
Gar Heard,heardga01,PHO
Tom Van Arsdale,vanarto01,PHO
John Brown,brownjo01,ATL
Tom Abernethy,abernto01,LAL
Dwight Jones,jonesdw01,HOU
Bob Love,lovebo01,3TM
Bob Love,lovebo01,CHI
Bob Love,lovebo01,NYN
Bob Love,lovebo01,SEA
Paul Griffin,griffpa01,NOJ
Dennis Awtrey,awtrede01,PHO
Kevin Stacom,stacoke01,BOS
Fred Saunders,saundfr01,BOS
Foots Walker,walkefo01,CLE
Scott Lloyd,lloydsc01,MIL
Mel Davis,davisme01,2TM
Mel Davis,davisme01,NYK
Mel Davis,davisme01,NYN
Lloyd Neal,nealll01,POR
C.J. Kupec,kupeccj01,LAL
Johnny Neumann,neumajo01,2TM
Johnny Neumann,neumajo01,BUF
Johnny Neumann,neumajo01,LAL
Sonny Parker,parkeso01,GSW
Butch Beard,beardbu01,NYK
Jack Marin,marinja01,CHI
Derrek Dickey,dickede01,GSW
Steve Hawes,hawesst01,ATL
Rich Jones,jonesri01,NYN
Dean Tolson,tolsode01,SEA
Kevin Restani,restake01,MIL
Ticky Burden,burdeti01,NYK
Robin Jones,jonesro01,POR
Wally Walker,walkewa01,POR
Gail Goodrich,goodrga01,NOJ
Mo Layton,laytomo01,NYK
Steve Kuberski,kuberst01,BOS
Keith Erickson,erickke01,PHO
Kim Hughes,hugheki01,NYN
Mel Bennett,benneme01,IND
Darryl Dawkins,dawkida01,PHI
Alex English,englial01,MIL
Chuck Terry,terrych01,NYN
Tom Boerwinkle,boerwto01,CHI
Fatty Taylor,taylofa01,DEN
Dave Wohl,wohlda01,2TM
Dave Wohl,wohlda01,HOU
Dave Wohl,wohlda01,NYN
Bill Bradley,bradlbi01,NYK
Mike Barr,barrmi01,KCK
Andre McCarter,mccaran01,KCK
Bud Stallworth,stallbu01,NOJ
Nate Thurmond,thurmna01,CLE
Joe Bryant,bryanjo01,PHI
Cliff Pondexter,pondecl01,CHI
Phil Jackson,jacksph01,NYK
Rowland Garrett,garrero01,2TM
Rowland Garrett,garrero01,CLE
Rowland Garrett,garrero01,MIL
Byron Beck,beckby01,DEN
Butch Feher,feherbu01,PHO
Jim Ard,ardji01,BOS
Randy Denton,dentora01,ATL
Corky Calhoun,calhoco01,POR
Mike Sojourner,sojoumi01,ATL
Lloyd Walton,waltoll01,MIL
Fred Foster,fostefr01,BUF
Claude Terry,terrycl01,2TM
Claude Terry,terrycl01,BUF
Claude Terry,terrycl01,ATL
Freddie Lewis,lewisfr02,IND
Chuck Williams,willich02,2TM
Chuck Williams,willich02,DEN
Chuck Williams,willich02,BUF
James Silas,silasja01,SAS
Frank Oleynick,oleynfr01,SEA
Phil Sellers,selleph01,DET
Bill Willoughby,willobi01,ATL
Tom Owens,owensto01,HOU
Andy Walker,walkean01,NOJ
John Laskowski,laskojo01,CHI
Tom Kropp,kroppto01,CHI
Ed Ratleff,ratleed01,HOU
Dwight Davis,davisdw01,GSW
John Lambert,lambejo01,CLE
Harvey Catchings,catchha01,PHI
Glenn Hansen,hansegl01,KCK
Mike Dunleavy,dunlemi01,PHI
Bob Weiss,weissbo01,WSB
Mo Howard,howarmo01,2TM
Mo Howard,howarmo01,CLE
Mo Howard,howarmo01,NOJ
Larry McNeill,mcneila01,2TM
Larry McNeill,mcneila01,NYN
Larry McNeill,mcneila01,GSW
Monte Towe,towemo01,DEN
Rudy White,whiteru01,HOU
Marshall Rogers,rogerma01,GSW
Phil Hicks,hicksph01,2TM
Phil Hicks,hicksph01,HOU
Phil Hicks,hicksph01,CHI
Bob Bigelow,bigelbo01,KCK
Terry Furlow,furlote01,PHI
Zaid Abdul-Aziz,abdulza01,BUF
Henry Ward,wardhe01,SAS
Mickey Davis,davismi02,MIL
George Karl,karlge01,SAS
Mike Riordan,riordmi01,WSB
Dale Schlueter,schluda01,PHO
Jerome Anderson,anderje01,IND
Jim Barnett,barneji02,PHI
Goo Kennedy,kennego01,HOU
Joe Pace,pacejo01,WSB
Norm Cook,cookno01,BOS
Neal Walk,walkne01,NYK
Roger Brown,brownro02,DET
Marv Roberts,roberma01,LAL
Cornell Warner,warneco01,LAL
Bobby Wilson,wilsobo03,BOS
Paul McCracken,mccrapa01,CHI
Dean Meminger,meminde01,NYK
Mel Daniels,danieme01,NYN
Chuckie Williams,willich03,CLE
George Trapp,trappge01,DET
Cornelius Cash,cashco01,DET
Ron Davis,davisro01,ATL
Glenn McDonald,mcdongl01,MIL
Len Elmore,elmorle01,IND
Louie Nelson,nelsolo01,SAS
Henry Dickerson,dickehe01,ATL
Eric Fernsten,fernser01,CHI
Keith Starr,starrke01,CHI
Rudy Hackett,hackeru01,2TM
Rudy Hackett,hackeru01,NYN
Rudy Hackett,hackeru01,IND
Clyde Mayes,mayescl01,3TM
Clyde Mayes,mayescl01,IND
Clyde Mayes,mayescl01,BUF
Clyde Mayes,mayescl01,POR
Jimmy Jones,jonesji01,WSB
Darrell Elston,elstoda01,IND
Allen Murphy,murphal01,LAL
Norton Barnhill,barnhno01,SEA
Mike D'Antoni,dantomi01,SAS
Earl Williams,williea01,NYN
Willie Smith,smithwi02,CHI
