Player,ID,Team
George Gervin,gervige01,SAS
David Thompson,thompda01,DEN
Bob McAdoo,mcadobo01,NYK
Randy Smith,smithra01,BUF
Paul Westphal,westppa01,PHO
Walter Davis,daviswa03,PHO
Calvin Murphy,murphca01,HOU
Bernard King,kingbe01,NJN
Rick Barry,barryri01,GSW
Artis Gilmore,gilmoar01,CHI
Truck Robinson,robintr01,NOJ
John Williamson,willijo01,2TM
John Williamson,willijo01,IND
John Williamson,willijo01,NJN
Dan Issel,isselda01,DEN
Adrian Dantley,dantlad01,2TM
Adrian Dantley,dantlad01,IND
Adrian Dantley,dantlad01,LAL
Larry Kenon,kenonla01,SAS
John Drew,drewjo01,ATL
Phil Smith,smithph01,GSW
Kareem Abdul-Jabbar,abdulka01,LAL
Elvin Hayes,hayesel01,WSB
Brian Winters,wintebr01,MIL
George McGinnis,mcginge01,PHI
Marques Johnson,johnsma01,MIL
Doug Collins,collido01,PHI
Bob Lanier,laniebo01,DET
Julius Erving,ervinju01,PHI
Mickey Johnson,johnsmi01,CHI
Bob Dandridge,dandrbo01,WSB
Ron Boone,boonero01,KCK
Ricky Sobers,soberri01,IND
Dave Cowens,cowenda01,BOS
Scott Wedman,wedmasc01,KCK
Gus Williams,willigu01,SEA
Eric Money,moneyer01,DET
Campy Russell,russeca02,CLE
Wilbur Holland,hollawi01,CHI
Earl Monroe,monroea01,NYK
Pete Maravich,maravpe01,NOJ
John Havlicek,havlijo01,BOS
Gail Goodrich,goodrga01,NOJ
Lionel Hollins,hollili01,POR
Billy Paultz,paultbi01,SAS
James Edwards,edwarja01,2TM
James Edwards,edwarja01,LAL
James Edwards,edwarja01,IND
Mike Bantom,bantomi01,IND
Kevin Grevey,greveke01,WSB
Kevin Porter,porteke01,2TM
Kevin Porter,porteke01,DET
Kevin Porter,porteke01,NJN
Jim Chones,choneji01,CLE
Lonnie Shelton,sheltlo01,NYK
Billy Knight,knighbi01,BUF
Swen Nater,natersw01,BUF
Fred Brown,brownfr01,SEA
World B. Free,freewo01,PHI
John Shumate,shumajo01,2TM
John Shumate,shumajo01,BUF
John Shumate,shumajo01,DET
Dave Meyers,meyerda01,MIL
Earl Tatum,tatumea01,2TM
Earl Tatum,tatumea01,LAL
Earl Tatum,tatumea01,IND
Otis Birdsong,birdsot01,KCK
Moses Malone,malonmo01,HOU
Marvin Webster,webstma01,SEA
Lou Hudson,hudsolo01,LAL
Junior Bridgeman,bridgju01,MIL
Maurice Lucas,lucasma01,POR
Norm Nixon,nixonno01,LAL
Bill Walton,waltobi01,POR
Dave Bing,bingda01,BOS
Bobby Jones,jonesbo01,DEN
Sidney Wicks,wickssi01,BOS
Alvan Adams,adamsal01,PHO
Mitch Kupchak,kupchmi01,WSB
Charlie Scott,scottch01,2TM
Charlie Scott,scottch01,BOS
Charlie Scott,scottch01,LAL
Dan Roundfield,roundda01,IND
Dennis Johnson,johnsde01,SEA
Robert Parish,parisro01,GSW
John Lucas,lucasjo01,HOU
Austin Carr,carrau01,CLE
Elmore Smith,smithel01,CLE
Ron Lee,leero01,PHO
Richard Washington,washiri01,KCK
M.L. Carr,carrml01,DET
Aaron James,jamesaa01,NOJ
Steve Hawes,hawesst01,ATL
Sonny Parker,parkeso01,GSW
Bob Wilkerson,wilkebo01,DEN
Lucius Allen,allenlu01,KCK
Spencer Haywood,haywosp01,NYK
Bob Gross,grossbo01,POR
Jack Sikma,sikmaja01,SEA
Charlie Criss,crissch01,ATL
Johnny Davis,davisjo01,POR
Dwight Jones,jonesdw01,HOU
Ron Behagen,behagro01,3TM
Ron Behagen,behagro01,ATL
Ron Behagen,behagro01,HOU
Ron Behagen,behagro01,IND
Leon Douglas,douglle01,DET
Chris Ford,fordch01,DET
Tom Henderson,hendeto01,WSB
Darnell Hillman,hillmda01,2TM
Darnell Hillman,hillmda01,NJN
Darnell Hillman,hillmda01,DEN
Bingo Smith,smithbi02,CLE
John Mengelt,mengejo01,CHI
Rich Kelley,kelleri01,NOJ
Tom Owens,owensto01,POR
Kevin Kunnert,kunneke01,HOU
Eddie Johnson,johnsed02,ATL
Walt Frazier,fraziwa01,CLE
Darryl Dawkins,dawkida01,PHI
John Johnson,johnsjo01,2TM
John Johnson,johnsjo01,HOU
John Johnson,johnsjo01,SEA
Bill Robinzine,robinbi01,KCK
Armond Hill,hillar01,ATL
Alex English,englial01,MIL
Anthony Roberts,roberan01,DEN
Quinn Buckner,bucknqu01,MIL
Steve Mix,mixst01,PHI
Ray Williams,willira01,NYK
Louie Dampier,dampilo01,SAS
Butch Beard,beardbu01,NYK
Henry Bibby,bibbyhe01,PHI
Howard Porter,porteho01,2TM
Howard Porter,porteho01,DET
Howard Porter,porteho01,NJN
Scott May,maysc01,CHI
Foots Walker,walkefo01,CLE
Nate Williams,willina01,2TM
Nate Williams,willina01,NOJ
Nate Williams,willina01,GSW
Jim Price,priceji01,2TM
Jim Price,priceji01,DEN
Jim Price,priceji01,DET
George Johnson,johnsge02,NJN
Jim McElroy,mcelrji01,NOJ
