Player,ID,Team
Kevin Durant,duranke01,OKC
Kobe Bryant,bryanko01,LAL
LeBron James,jamesle01,MIA
James Harden,hardeja01,HOU
Carmelo Anthony,anthoca01,NYK
Russell Westbrook,westbru01,OKC
Stephen Curry,curryst01,GSW
Monta Ellis,ellismo01,MIL
Damian Lillard,lillada01,POR
LaMarcus Aldridge,aldrila01,POR
DeMar DeRozan,derozde01,TOR
Deron Williams,willide01,BRK
Dwyane Wade,wadedw01,MIA
David Lee,leeda02,GSW
Kemba Walker,walkeke02,CHA
J.R. Smith,smithjr01,NYK
Blake Griffin,griffbl01,LAC
Brook Lopez,lopezbr01,BRK
Paul Pierce,piercpa01,BOS
Brandon Jennings,jennibr01,MIL
Al Jefferson,jeffeal01,UTA
Jrue Holiday,holidjr01,PHI
Paul George,georgpa01,IND
Rudy Gay,gayru01,2TM
Rudy Gay,gayru01,MEM
Rudy Gay,gayru01,TOR
Klay Thompson,thompkl01,GSW
Tony Parker,parketo01,SAS
Josh Smith,smithjo03,ATL
Kyrie Irving,irvinky01,CLE
Ryan Anderson,anderry01,NOH
Greg Monroe,monrogr01,DET
Dwight Howard,howardw01,LAL
Al Horford,horfoal01,ATL
Carlos Boozer,boozeca01,CHI
DeMarcus Cousins,couside01,SAC
Jamal Crawford,crawfja01,LAC
O.J. Mayo,mayooj01,DAL
David West,westda01,IND
Luol Deng,denglu01,CHI
Chris Bosh,boshch01,MIA
Tim Duncan,duncati01,SAS
Ty Lawson,lawsoty01,DEN
Chris Paul,paulch01,LAC
Chandler Parsons,parsoch01,HOU
Joe Johnson,johnsjo02,BRK
Zach Randolph,randoza01,MEM
Mike Conley,conlemi01,MEM
Jeff Teague,teaguje01,ATL
Danilo Gallinari,gallida01,DEN
Paul Millsap,millspa01,UTA
Goran DragiÄ,dragigo01,PHO
Marc Gasol,gasolma01,MEM
Thaddeus Young,youngth01,PHI
Isaiah Thomas,thomais02,SAC
JJ Redick,redicjj01,2TM
JJ Redick,redicjj01,ORL
JJ Redick,redicjj01,MIL
Jeremy Lin,linje01,HOU
Evan Turner,turneev01,PHI
Vince Carter,cartevi01,DAL
Greivis VÃ¡squez,vasqugr01,NOH
Kevin Martin,martike02,OKC
George Hill,hillge01,IND
Nate Robinson,robinna01,CHI
Arron Afflalo,afflaar01,ORL
Gerald Henderson,hendege02,CHA
Serge Ibaka,ibakase01,OKC
Luis Scola,scolalu01,PHO
Nicolas Batum,batumni01,POR
Andre Iguodala,iguodan01,DEN
Jeff Green,greenje02,BOS
