Player,ID,Team
Michael Jordan,jordami01,CHI
Dominique Wilkins,wilkido01,ATL
Larry Bird,birdla01,BOS
Karl Malone,malonka01,UTA
Charles Barkley,barklch01,PHI
Clyde Drexler,drexlcl01,POR
Alex English,englial01,DEN
Dale Ellis,ellisda01,SEA
Mark Aguirre,aguirma01,DAL
Hakeem Olajuwon,olajuha01,HOU
Byron Scott,scottby01,LAL
Otis Thorpe,thorpot01,SAC
Tom Chambers,chambto01,SEA
Xavier McDaniel,mcdanxa01,SEA
Patrick Ewing,ewingpa01,NYK
Jeff Malone,malonje01,WSB
Terry Cummings,cummite01,MIL
Alvin Robertson,roberal01,SAS
Moses Malone,malonmo01,WSB
Thurl Bailey,baileth01,UTA
Isiah Thomas,thomais01,DET
Reggie Theus,theusre01,SAC
Fat Lever,leverfa01,DEN
Jerome Kersey,kerseje01,POR
Brad Daugherty,daughbr01,CLE
James Worthy,worthja01,LAL
Kevin McHale,mchalke01,BOS
Mike Woodson,woodsmi01,LAC
Gerald Wilkins,wilkige01,NYK
Magic Johnson,johnsma02,LAL
Derek Harper,harpede01,DAL
Adrian Dantley,dantlad01,DET
Mike Gminski,gminsmi01,2TM
Mike Gminski,gminsmi01,NJN
Mike Gminski,gminsmi01,PHI
Jack Sikma,sikmaja01,MIL
Chuck Person,persoch01,IND
Rolando Blackman,blackro01,DAL
Eddie Johnson,johnsed03,PHO
Larry Nance,nancela01,2TM
Larry Nance,nancela01,PHO
Larry Nance,nancela01,CLE
Mark Price,pricema01,CLE
Buck Williams,willibu01,NJN
Walter Berry,berrywa01,SAS
Danny Ainge,aingeda01,BOS
Wayman Tisdale,tisdawa01,IND
Kevin Duckworth,duckwke01,POR
Terry Porter,portete01,POR
Walter Davis,daviswa03,PHO
Chris Mullin,mullich01,GSW
John Stockton,stockjo01,UTA
Bernard King,kingbe01,WSB
Cliff Robinson,robincl01,PHI
Roy Hinson,hinsoro01,2TM
Roy Hinson,hinsoro01,PHI
Roy Hinson,hinsoro01,NJN
Kareem Abdul-Jabbar,abdulka01,LAL
Joe Dumars,dumarjo01,DET
Purvis Short,shortpu01,HOU
Sleepy Floyd,floydsl01,2TM
Sleepy Floyd,floydsl01,GSW
Sleepy Floyd,floydsl01,HOU
Michael Adams,adamsmi01,DEN
Doc Rivers,riverdo01,ATL
Danny Schayes,schayda01,DEN
Jay Vincent,vinceja01,DEN
Frank Brickowski,brickfr01,SAS
Mark Jackson,jacksma01,NYK
Vern Fleming,flemive01,IND
Bill Laimbeer,laimbbi01,DET
Roy Tarpley,tarplro01,DAL
Maurice Cheeks,cheekma01,PHI
Steve Stipanovich,stipast01,IND
Sam Perkins,perkisa01,DAL
Robert Parish,parisro01,BOS
Rod Higgins,higgiro01,GSW
John Williams,willijo02,WSB
Michael Cage,cagemi01,LAC
John Long,longjo01,IND
Johnny Dawkins,dawkijo01,SAS
Charles Oakley,oaklech01,CHI
Rodney McCray,mccraro01,HOU
Vinnie Johnson,johnsvi01,DET
Blair Rasmussen,rasmubl01,DEN
Paul Pressey,presspa01,MIL
John Bagley,baglejo01,NJN
Joe Barry Carroll,carrojo01,2TM
Joe Barry Carroll,carrojo01,GSW
Joe Barry Carroll,carrojo01,HOU
Dennis Johnson,johnsde01,BOS
Randy Breuer,breuera01,MIL
Greg Anderson,andergr01,SAS
Dennis Rodman,rodmade01,DET
A.C. Green,greenac01,LAL
Mychal Thompson,thompmy01,LAL
Mike Mitchell,mitchmi01,SAS
Bill Cartwright,cartwbi01,NYK
Quintin Dailey,dailequ01,LAC
Ron Harper,harpero01,CLE
Kevin Willis,willike02,ATL
Benoit Benjamin,benjabe01,LAC
Hot Rod Williams,williho01,CLE
Kenny Smith,smithke01,SAC
Otis Smith,smithot01,2TM
Otis Smith,smithot01,DEN
Otis Smith,smithot01,GSW
Tim McCormick,mccorti01,2TM
Tim McCormick,mccorti01,PHI
Tim McCormick,mccorti01,NJN
Winston Garland,garlawi01,GSW
Kenny Walker,walkeke01,NYK
Randy Wittman,wittmra01,ATL
Reggie Miller,millere01,IND
Allen Leavell,leaveal01,HOU
Cliff Levingston,levincl01,ATL
Armen Gilliam,gilliar01,PHO
James Edwards,edwarja01,2TM
James Edwards,edwarja01,PHO
James Edwards,edwarja01,DET
Dave Corzine,corzida01,CHI
Mark West,westma01,2TM
Mark West,westma01,CLE
Mark West,westma01,PHO
Joe Kleine,kleinjo01,SAC
Dell Curry,curryde01,CLE
Jeff Hornacek,hornaje01,PHO
Bob Hansen,hansebo01,UTA
Brad Sellers,sellebr01,CHI
Harold Pressley,pressha01,SAC
Johnny Newman,newmajo01,NYK
Larry Drew,drewla01,LAC
Ralph Sampson,sampsra01,2TM
Ralph Sampson,sampsra01,HOU
Ralph Sampson,sampsra01,GSW
Herb Williams,willihe01,IND
Kiki Vandeweghe,vandeki01,POR
Terry Catledge,catlete01,WSB
John Lucas,lucasjo01,MIL
Kevin Johnson,johnske02,2TM
Kevin Johnson,johnske02,CLE
Kevin Johnson,johnske02,PHO
Otis Birdsong,birdsot01,NJN
Rick Mahorn,mahorri01,DET
John Battle,battljo01,ATL
Antoine Carr,carran01,ATL
John Salley,sallejo01,DET
Detlef Schrempf,schrede01,DAL
Derrick McKey,mckeyde01,SEA
