Player,ID,Team
Alex English,englial01,DEN
Dominique Wilkins,wilkido01,ATL
Adrian Dantley,dantlad01,UTA
Larry Bird,birdla01,BOS
Kiki Vandeweghe,vandeki01,POR
Mike Mitchell,mitchmi01,SAS
Kareem Abdul-Jabbar,abdulka01,LAL
Jeff Malone,malonje01,WSB
Rolando Blackman,blackro01,DAL
Moses Malone,malonmo01,PHI
World B. Free,freewo01,CLE
Joe Barry Carroll,carrojo01,GSW
Mark Aguirre,aguirma01,DAL
Purvis Short,shortpu01,GSW
Terry Cummings,cummite01,MIL
Kelly Tripucka,tripuke01,DET
Isiah Thomas,thomais01,DET
Roy Hinson,hinsoro01,CLE
Charles Barkley,barklch01,PHI
Hakeem Olajuwon,olajuha01,HOU
Herb Williams,willihe01,IND
Eddie Johnson,johnsed03,SAC
Marques Johnson,johnsma01,LAC
Walter Davis,daviswa03,PHO
Reggie Theus,theusre01,SAC
James Worthy,worthja01,LAL
Ralph Sampson,sampsra01,HOU
Larry Nance,nancela01,PHO
Sidney Moncrief,moncrsi01,MIL
Cliff Robinson,robincl01,WSB
Kevin McHale,mchalke01,BOS
Orlando Woolridge,woolror01,CHI
Sleepy Floyd,floydsl01,GSW
Xavier McDaniel,mcdanxa01,SEA
Alvin Robertson,roberal01,SAS
Clyde Drexler,drexlcl01,POR
Lewis Lloyd,lloydle01,HOU
Jack Sikma,sikmaja01,SEA
Bill Laimbeer,laimbbi01,DET
Magic Johnson,johnsma02,LAL
Julius Erving,ervinju01,PHI
Mike Gminski,gminsmi01,NJN
George Gervin,gervige01,CHI
Robert Parish,parisro01,BOS
Buck Williams,willibu01,NJN
Maurice Cheeks,cheekma01,PHI
Mike Woodson,woodsmi01,SAC
Sam Perkins,perkisa01,DAL
Tom Chambers,chambto01,SEA
Calvin Natt,nattca01,DEN
Otis Birdsong,birdsot01,NJN
Dennis Johnson,johnsde01,BOS
Mychal Thompson,thompmy01,POR
Karl Malone,malonka01,UTA
Thurl Bailey,baileth01,UTA
Wayman Tisdale,tisdawa01,IND
Artis Gilmore,gilmoar01,SAS
Byron Scott,scottby01,LAL
Terry Teagle,teaglte01,GSW
Paul Pressey,presspa01,MIL
Vern Fleming,flemive01,IND
Ricky Pierce,piercri01,MIL
Jay Vincent,vinceja01,DAL
Vinnie Johnson,johnsvi01,DET
Melvin Turpin,turpime01,CLE
Fat Lever,leverfa01,DEN
Sidney Green,greensi02,CHI
Steve Stipanovich,stipast01,IND
Cedric Maxwell,maxwece01,LAC
Gerald Henderson,hendege01,SEA
Albert King,kingal01,NJN
Randy Wittman,wittmra01,ATL
Gus Williams,willigu01,WSB
LaSalle Thompson,thompla01,SAC
Wayne Cooper,coopewa01,DEN
Gerald Wilkins,wilkige01,NYK
Kevin Willis,willike02,ATL
John Lucas,lucasjo01,HOU
Patrick Ewing,ewingpa01,NYK
Bill Hanzlik,hanzlbi01,DEN
Robert Reid,reidro01,HOU
Steve Johnson,johnsst03,SAS
Jim Paxson,paxsoji02,POR
Norm Nixon,nixonno01,LAC
Derek Harper,harpede01,DAL
Rickey Green,greenri01,UTA
Dan Roundfield,roundda01,WSB
John Bagley,baglejo01,CLE
Jay Humphries,humphja01,PHO
Mike Sanders,sandemi01,PHO
Al Wood,woodal01,SEA
Kurt Nimphius,nimphku01,2TM
Kurt Nimphius,nimphku01,DAL
Kurt Nimphius,nimphku01,LAC
Gene Banks,banksge01,CHI
Larry Drew,drewla01,SAC
Benoit Benjamin,benjabe01,LAC
Louis Orr,orrlo01,NYK
Rory White,whitero01,LAC
Danny Ainge,aingeda01,BOS
James Edwards,edwarja01,PHO
Rodney McCray,mccraro01,HOU
Alvan Adams,adamsal01,PHO
Darrell Walker,walkeda01,NYK
Trent Tucker,tucketr01,NYK
Wes Matthews,matthwe01,SAS
Alton Lister,listeal01,MIL
Rory Sparrow,sparrro01,NYK
Clint Richardson,richacl01,IND
Maurice Lucas,lucasma01,LAL
Darryl Dawkins,dawkida01,NJN
Mike Evans,evansmi01,DEN
Joe Dumars,dumarjo01,DET
Chris Mullin,mullich01,GSW
Brad Davis,davisbr01,DAL
Michael Cooper,coopemi01,LAL
Cliff Levingston,levincl01,ATL
Otis Thorpe,thorpot01,SAC
Charles Oakley,oaklech01,CHI
Larry Smith,smithla01,GSW
Micheal Ray Richardson,richami01,NJN
Craig Hodges,hodgecr01,MIL
James Donaldson,donalja01,2TM
James Donaldson,donalja01,LAC
James Donaldson,donalja01,DAL
Bob Hansen,hansebo01,UTA
Eddie Johnson,johnsed02,2TM
Eddie Johnson,johnsed02,ATL
Eddie Johnson,johnsed02,CLE
Ron Anderson,anderro01,2TM
Ron Anderson,anderro01,CLE
Ron Anderson,anderro01,IND
Steve Colter,coltest01,POR
Kyle Macy,macyky01,CHI
Sedale Threatt,threase01,PHI
Earl Cureton,curetea01,DET
Randy Breuer,breuera01,MIL
Jon Koncak,koncajo01,ATL
Tim McCormick,mccorti01,SEA
Ed Pinckney,pincked01,PHO
Mark Eaton,eatonma01,UTA
Terry Tyler,tylerte01,SAC
Jerome Kersey,kerseje01,POR
Greg Ballard,ballagr01,GSW
Danny Schayes,schayda01,DEN
Franklin Edwards,edwarfr01,LAC
Tony Campbell,campbto01,DET
Dave Corzine,corzida01,CHI
Scott Wedman,wedmasc01,BOS
John Stockton,stockjo01,UTA
Darwin Cook,cookda01,NJN
John Long,longjo01,DET
Mickey Johnson,johnsmi01,NJN
Spud Webb,webbsp01,ATL
Kenny Carr,carrke01,POR
Mark Olberding,olberma01,SAC
Doc Rivers,riverdo01,ATL
Jeff Lamp,lampje01,2TM
Jeff Lamp,lampje01,MIL
Jeff Lamp,lampje01,SAS
Bill Walton,waltobi01,BOS
Ricky Sobers,soberri01,SEA
Ken Bannister,bannike01,NYK
Mike McGee,mcgeemi01,LAL
Kelvin Ransey,ranseke01,NJN
Allen Leavell,leaveal01,HOU
Quintin Dailey,dailequ01,CHI
Jeff Ruland,rulanje01,WSB
Danny Young,youngda01,SEA
Terry Porter,portete01,POR
Darren Daye,dayeda01,WSB
Dave Greenwood,greenda01,SAS
Jerry Sichting,sichtje01,BOS
James Bailey,baileja01,NYK
Leon Wood,woodle01,2TM
Leon Wood,woodle01,PHI
Leon Wood,woodle01,WSB
Mitchell Wiggins,wiggimi01,HOU
Michael Cage,cagemi01,LAC
A.C. Green,greenac01,LAL
Bernard Thompson,thompbe01,PHO
Edgar Jones,jonesed01,CLE
Junior Bridgeman,bridgju01,LAC
Dale Ellis,ellisda01,DAL
Jim Petersen,peterji01,HOU
Jon Sundvold,sundvjo01,SAS
Kenny Fields,fieldke01,MIL
Terence Stansbury,stanste01,IND
Terry Catledge,catlete01,PHI
Bobby Jones,jonesbo01,PHI
Pat Cummings,cummipa01,NYK
Kent Benson,bensoke01,DET
Darnell Valentine,valenda01,2TM
Darnell Valentine,valenda01,POR
Darnell Valentine,valenda01,LAC
Sam Bowie,bowiesa01,POR
Charles Davis,davisch02,MIL
Keith Lee,leeke01,CLE
Dirk Minniefield,minnidi01,CLE
Johnny Davis,davisjo01,2TM
Johnny Davis,davisjo01,CLE
Johnny Davis,davisjo01,ATL
Tree Rollins,rollitr01,ATL
Joe Kleine,kleinjo01,SAC
T.R. Dunn,dunntr01,DEN
Ernie Grunfeld,grunfer01,NYK
Michael Jordan,jordami01,CHI
Kurt Rambis,rambiku01,LAL
Ben Poquette,poquebe01,CLE
Detlef Schrempf,schrede01,DAL
Rick Mahorn,mahorri01,DET
John Paxson,paxsojo01,CHI
Jawann Oldham,oldhaja01,CHI
Caldwell Jones,jonesca01,POR
Elston Turner,turneel01,DEN
Johnny Moore,moorejo01,SAS
Carey Scurry,scurrca01,UTA
Alfredrick Hughes,hugheri01,SAS
Ray Williams,willira01,3TM
Ray Williams,willira01,ATL
Ray Williams,willira01,SAS
Ray Williams,willira01,NJN
Charles Pittman,pittmch01,PHO
Jeff Wilkins,wilkije01,2TM
Jeff Wilkins,wilkije01,UTA
Jeff Wilkins,wilkije01,SAS
Mike O'Koren,okoremi01,NJN
Geoff Huston,hustoge01,GSW
Bill Garnett,garnebi02,IND
Bob Thornton,thornbo01,NYK
Clark Kellogg,kellocl01,IND
Mitch Kupchak,kupchmi01,LAL
Bill Martin,martibi01,IND
Tom McMillen,mcmilto01,WSB
Lancaster Gordon,gordola01,LAC
Charles Jones,jonesch01,WSB
Jerome Whitehead,whiteje01,GSW
Perry Moss,mosspe01,2TM
Perry Moss,mosspe01,WSB
Perry Moss,mosspe01,PHI
Danny Vranes,vraneda01,SEA
Manute Bol,bolma01,WSB
Marc Iavaroni,iavarma01,2TM
Marc Iavaroni,iavarma01,SAS
Marc Iavaroni,iavarma01,UTA
Bob McAdoo,mcadobo01,PHI
Mark West,westma01,CLE
Michael Phelps,phelpmi01,SEA
John Battle,battljo01,ATL
Ken Johnson,johnske01,POR
Phil Hubbard,hubbaph01,CLE
Clemon Johnson,johnscl01,PHI
Derek Smith,smithde02,LAC
Steve Harris,harrist01,HOU
Pace Mannion,mannipa01,UTA
Georgi Glouchkov,gloucge01,PHO
Mike Glenn,glennmi01,MIL
Peter Thibeaux,thibepe01,GSW
Bryan Warrick,warribr01,2TM
Bryan Warrick,warribr01,MIL
Bryan Warrick,warribr01,IND
Jeff Turner,turneje01,NJN
Fred Roberts,roberfr01,UTA
Larry Spriggs,sprigla01,LAL
Ron Brewer,brewero01,2TM
Ron Brewer,brewero01,CHI
Ron Brewer,brewero01,CLE
Pete Verhoeven,verhope01,GSW
Jerry Reynolds,reynoje01,MIL
Rod Foster,fostero01,PHO
Kenny Green,greenke02,2TM
Kenny Green,greenke02,WSB
Kenny Green,greenke02,PHI
Charles Jones,jonesch02,PHO
Rick Carlisle,carliri01,BOS
Lonnie Shelton,sheltlo01,CLE
Dudley Bradley,bradldu01,WSB
Scott Hastings,hastisc01,ATL
Bill Wennington,wennibi01,DAL
Sam Vincent,vincesa01,BOS
Michael Holton,holtomi01,2TM
Michael Holton,holtomi01,PHO
Michael Holton,holtomi01,CHI
Paul Thompson,thomppa01,PHI
Rick Robey,robeyri01,PHO
Frank Johnson,johnsfr01,WSB
Kevin McKenna,mckenke01,WSB
Willie White,whitewi01,DEN
Chris McNealy,mcneach01,NYK
Fred Cofield,cofiefr01,NYK
David Thirdkill,thirdda01,BOS
Dwayne McClain,mccladw01,IND
Stuart Gray,grayst01,IND
Blair Rasmussen,rasmubl01,DEN
Pete Williams,willipe01,DEN
Lester Conner,connele01,GSW
Paul Mokeski,mokespa01,MIL
Greg Stokes,stokegr01,PHI
Uwe Blab,blabuw01,DAL
Lorenzo Charles,charllo01,ATL
Quinn Buckner,bucknqu01,IND
Antoine Carr,carran01,ATL
Mike Smrek,smrekmi01,CHI
Craig Ehlo,ehlocr01,HOU
Rod Higgins,higgiro01,4TM
Rod Higgins,higgiro01,SEA
Rod Higgins,higgiro01,SAS
Rod Higgins,higgiro01,NJN
Rod Higgins,higgiro01,CHI
Bobby Cattage,cattabo01,NJN
Steve Hayes,hayesst01,UTA
Jeff Cook,cookje01,2TM
Jeff Cook,cookje01,SAS
Jeff Cook,cookje01,UTA
Greg Kite,kitegr01,BOS
Sedric Toney,toneyse01,2TM
Sedric Toney,toneyse01,ATL
Sedric Toney,toneyse01,PHO
Frank Brickowski,brickfr01,SEA
Carl Henry,henryca01,SAC
Jamaal Wilkes,wilkeja01,LAC
Rich Kelley,kelleri01,SAC
Mike Bratz,bratzmi01,SAC
Freeman Williams,willifr01,WSB
Ronnie Lester,lestero01,LAL
Hank McDowell,mcdowha01,HOU
Tyrone Corbin,corbity01,SAS
Ben McDonald,mcdonbe01,CLE
P̩tur Gu̡mundsson,gudmupe01,LAL
Mike Brittain,brittmi01,SAS
Nick Vanos,vanosni01,PHO
Chuck Nevitt,nevitch01,2TM
Chuck Nevitt,nevitch01,LAL
Chuck Nevitt,nevitch01,DET
Mike Gibson,gibsomi01,DET
Tony Brown,brownto01,CHI
Harold Keeling,keeliha01,DAL
Jay Murphy,murphja01,LAC
Wallace Bryant,bryanwa01,2TM
Wallace Bryant,bryanwa01,DAL
Wallace Bryant,bryanwa01,LAC
Michael Adams,adamsmi01,SAC
George Johnson,johnsge02,SEA
Ennis Whatley,whatlen01,3TM
Ennis Whatley,whatlen01,CLE
Ennis Whatley,whatlen01,WSB
Ennis Whatley,whatlen01,SAS
Ken Green,greenke01,NYK
Granville Waiters,waitegr01,HOU
Jeff Cross,crossje01,LAC
Andrew Toney,toneyan01,PHI
Billy McKinney,mckinbi01,CHI
David Pope,popeda01,SEA
Butch Carter,cartebu01,2TM
Butch Carter,cartebu01,NYK
Butch Carter,cartebu01,PHI
Devin Durrant,durrade01,PHO
Sly Williams,willisl01,BOS
Earl Jones,jonesea01,MIL
Jim Thomas,thomaji01,LAC
Bill Cartwright,cartwbi01,NYK
David Cooke,cookeda01,SAC
Guy Williams,willigu02,GSW
Voise Winters,wintevo01,PHI
Brian Martin,martibr01,2TM
Brian Martin,martibr01,SEA
Brian Martin,martibr01,POR
Jerome Henderson,hendeje01,LAL
George Johnson,johnsge03,WSB
Derrick Rowland,rowlade01,MIL
Alex Stivrins,stivral01,SEA
Claude Gregory,gregocl01,WSB
Yvon Joseph,josepyv01,NJN
Ron Crevier,creviro01,2TM
Ron Crevier,creviro01,GSW
Ron Crevier,creviro01,DET
Ozell Jones,jonesoz01,LAC
Walker Russell,russewa01,DET
Michael Young,youngmi01,PHI
