Player,ID,Team
Michael Jordan,jordami01,CHI
Karl Malone,malonka01,UTA
Antoine Walker,walkean02,BOS
Shareef Abdur-Rahim,abdursh01,VAN
Glen Rice,ricegl01,CHH
Michael Finley,finlemi01,DAL
Allen Iverson,iversal01,PHI
Tim Duncan,duncati01,SAS
Grant Hill,hillgr01,DET
Shaquille O'Neal,onealsh01,LAL
Mitch Richmond,richmmi01,SAC
Ray Allen,allenra02,MIL
Reggie Miller,millere01,IND
Vin Baker,bakervi01,SEA
David Robinson,robinda01,SAS
Gary Payton,paytoga01,SEA
Chris Webber,webbech01,WAS
Tim Hardaway,hardati01,MIA
Kevin Garnett,garneke01,MIN
Allan Houston,houstal01,NYK
Sam Cassell,cassesa01,NJN
Steve Smith,smithst01,ATL
Isaiah Rider,rideris01,POR
Stephon Marbury,marbust01,MIN
Shawn Kemp,kempsh01,CLE
Corliss Williamson,willico02,SAC
Eddie Jones,jonesed02,LAL
Rod Strickland,stricro02,WAS
Kerry Kittles,kittlke01,NJN
Glenn Robinson,robingl01,MIL
Kevin Willis,willike02,HOU
Doug Christie,chrisdo01,TOR
Clyde Drexler,drexlcl01,HOU
Bison Dele,delebi01,DET
Jerry Stackhouse,stackje01,2TM
Jerry Stackhouse,stackje01,PHI
Jerry Stackhouse,stackje01,DET
Jim Jackson,jacksji01,2TM
Jim Jackson,jacksji01,PHI
Jim Jackson,jacksji01,GSW
Tracy Murray,murratr01,WAS
Detlef Schrempf,schrede01,SEA
Antonio McDyess,mcdyean01,PHO
Damon Stoudamire,stoudda01,2TM
Damon Stoudamire,stoudda01,TOR
Damon Stoudamire,stoudda01,POR
Ron Mercer,mercero01,BOS
Kobe Bryant,bryanko01,LAL
Lamond Murray,murrala01,LAC
Keith Van Horn,vanhoke01,NJN
Rik Smits,smitsri01,IND
Bryant Reeves,reevebr01,VAN
Wesley Person,persowe01,CLE
Juwan Howard,howarju01,WAS
Arvydas Sabonis,sabonar01,POR
Joe Smith,smithjo02,2TM
Joe Smith,smithjo02,GSW
Joe Smith,smithjo02,PHI
Rodney Rogers,rogerro01,LAC
John Wallace,wallajo01,TOR
Jeff Hornacek,hornaje01,UTA
Zydrunas Ilgauskas,ilgauzy01,CLE
Clifford Robinson,robincl02,PHO
Rasheed Wallace,wallara01,POR
Donyell Marshall,marshdo01,GSW
Alonzo Mourning,mournal01,MIA
Dikembe Mutombo,mutomdi01,ATL
Johnny Newman,newmajo01,DEN
Kendall Gill,gillke01,NJN
Larry Johnson,johnsla02,NYK
LaPhonso Ellis,ellisla01,DEN
Rex Chapman,chapmre01,PHO
John Starks,starkjo01,NYK
Isaac Austin,austiis01,2TM
Isaac Austin,austiis01,MIA
Isaac Austin,austiis01,LAC
David Wesley,wesleda01,CHH
Calbert Cheaney,cheanca01,WAS
Derrick Coleman,colemde01,PHI
Anthony Mason,masonan01,CHH
Charles Barkley,barklch01,HOU
Christian Laettner,laettch01,ATL
Voshon Lenard,lenarvo01,MIA
Sam Mitchell,mitchsa01,MIN
Alan Henderson,hendeal01,ATL
Toni KukoÄ,kukocto01,CHI
Rick Fox,foxri01,LAL
Erick Dampier,dampier01,GSW
Jason Kidd,kiddja01,PHO
Danny Manning,mannida01,PHO
Joe Dumars,dumarjo01,DET
Dale Ellis,ellisda01,SEA
Chris Mullin,mullich01,IND
Mookie Blaylock,blaylmo01,ATL
Armen Gilliam,gilliar01,MIL
Horace Grant,grantho01,ORL
Hubert Davis,davishu01,DAL
Chauncey Billups,billuch01,2TM
Chauncey Billups,billuch01,BOS
Chauncey Billups,billuch01,TOR
Nick Anderson,anderni01,ORL
Dennis Scott,scottde01,2TM
Dennis Scott,scottde01,DAL
Dennis Scott,scottde01,PHO
Matt Geiger,geigema01,CHH
Nick Van Exel,vanexni01,LAL
Blue Edwards,edwarbl01,VAN
Hersey Hawkins,hawkihe01,SEA
Lindsey Hunter,hunteli01,DET
Tim Thomas,thomati01,PHI
Terrell Brandon,brandte01,MIL
Darrick Martin,martida01,LAC
Scottie Pippen,pippesc01,CHI
Jayson Williams,willija01,NJN
Cedric Henderson,hendece02,CLE
Tom Gugliotta,guglito01,MIN
Billy Owens,owensbi01,SAC
Elden Campbell,campbel01,LAL
Danny Fortson,fortsda01,DEN
Maurice Taylor,tayloma01,LAC
Theo Ratliff,ratlith01,2TM
Theo Ratliff,ratlith01,DET
Theo Ratliff,ratlith01,PHI
Tyrone Corbin,corbity01,ATL
Bobby Jackson,jacksbo01,DEN
Walter McCarty,mccarwa01,BOS
Antonio Davis,davisan01,IND
Dana Barros,barroda01,BOS
Bo Outlaw,outlabo01,ORL
Tony Delk,delkto01,2TM
Tony Delk,delkto01,CHH
Tony Delk,delkto01,GSW
Terry Porter,portete01,MIN
Chris Mills,millsch01,NYK
Hakeem Olajuwon,olajuha01,HOU
Jalen Rose,roseja01,IND
Derek Anderson,anderde01,CLE
John Stockton,stockjo01,UTA
Avery Johnson,johnsav01,SAS
Marcus Camby,cambyma01,TOR
Ron Harper,harpero01,CHI
Eric Piatkowski,piatker01,LAC
Otis Thorpe,thorpot01,2TM
Otis Thorpe,thorpot01,VAN
Otis Thorpe,thorpot01,SAC
Anthony Goldwire,goldwan01,DEN
Rony Seikaly,seikaro01,2TM
Rony Seikaly,seikaro01,ORL
Rony Seikaly,seikaro01,NJN
Kenny Anderson,anderke01,2TM
Kenny Anderson,anderke01,POR
Kenny Anderson,anderke01,BOS
Bryon Russell,russebr01,UTA
Brian Grant,grantbr01,POR
Derek Strong,stronde01,ORL
Clarence Weatherspoon,weathcl01,2TM
Clarence Weatherspoon,weathcl01,PHI
Clarence Weatherspoon,weathcl01,GSW
Shawn Bradley,bradlsh01,DAL
Brevin Knight,knighbr01,CLE
Jamal Mashburn,mashbja01,MIA
Jaren Jackson,jacksja01,SAS
Khalid Reeves,reevekh01,DAL
Charles Oakley,oaklech01,NYK
P.J. Brown,brownpj01,MIA
Steve Nash,nashst01,PHO
Shandon Anderson,andersh01,UTA
Mark Jackson,jacksma01,IND
Matt Maloney,malonma01,HOU
Vlade Divac,divacvl01,CHH
Luc Longley,longllu01,CHI
Dee Brown,brownde01,2TM
Dee Brown,brownde01,BOS
Dee Brown,brownde01,TOR
Chris Gatling,gatlich01,NJN
Ervin Johnson,johnser02,MIL
Bobby Phills,phillbo01,CHH
Charlie Ward,wardch01,NYK
Sherman Douglas,douglsh01,NJN
Howard Eisley,eisleho01,UTA
Eddie Johnson,johnsed03,HOU
Brent Barry,barrybr01,2TM
Brent Barry,barrybr01,LAC
Brent Barry,barrybr01,MIA
Gary Trent,trentga01,2TM
Gary Trent,trentga01,POR
Gary Trent,trentga01,TOR
